date,time,posX,posY,posZ,rotX,rotY,rotZ
2024/07/11_14:59:12,2.811035,0.004221181,-0.0439394,0.1821314,13.82866,16.52719,3.082659
2024/07/11_14:59:12,2.831055,0.003609833,-0.04372027,0.1822521,13.74998,15.96529,2.781
2024/07/11_14:59:12,2.851074,0.003269277,-0.04360704,0.1823762,13.6601,15.71164,2.65232
2024/07/11_14:59:12,2.871094,0.002660546,-0.04330602,0.1824893,13.51841,15.1703,2.396722
2024/07/11_14:59:12,2.891113,0.002006324,-0.0431305,0.1825756,13.39316,14.6481,2.160364
2024/07/11_14:59:12,2.911133,0.001524251,-0.04287031,0.1826277,13.25465,14.19505,1.989464
2024/07/11_14:59:12,2.931152,0.0009572972,-0.04264858,0.1826332,13.15829,13.80947,1.842548
2024/07/11_14:59:12,2.951172,0.0007164497,-0.04258951,0.1825736,13.13809,13.6255,1.798321
2024/07/11_14:59:12,2.971191,0.0003078636,-0.04250748,0.1825386,13.08377,13.30811,1.749739
2024/07/11_14:59:12,2.991211,-2.989173E-05,-0.04238721,0.1825142,13.03983,13.08614,1.766459
2024/07/11_14:59:12,3.01123,-0.0004451238,-0.04224391,0.182454,13.0586,12.93119,1.762832
2024/07/11_14:59:12,3.031006,-0.0006965175,-0.04227069,0.182327,13.1202,12.84302,1.790045
2024/07/11_14:59:12,3.051025,-0.0007981416,-0.04226225,0.1822776,13.11801,12.82627,1.822137
2024/07/11_14:59:12,3.071045,-0.0009451602,-0.04217979,0.1822034,13.05693,12.82487,1.898215
2024/07/11_14:59:13,3.091064,-0.001016993,-0.04208506,0.1821774,12.98819,12.86649,1.958008
2024/07/11_14:59:13,3.111084,-0.001089562,-0.04212456,0.1820902,12.99942,12.90948,1.991905
2024/07/11_14:59:13,3.131104,-0.001179697,-0.04231619,0.1818816,13.14908,12.95523,1.986925
2024/07/11_14:59:13,3.151123,-0.001212724,-0.04246451,0.181743,13.24853,12.98624,1.967352
2024/07/11_14:59:13,3.171143,-0.001239447,-0.04272398,0.1815491,13.41579,13.04503,1.997217
2024/07/11_14:59:13,3.191162,-0.001252757,-0.04280363,0.1815859,13.44513,13.08456,1.99535
