date,time,posX,posY,posZ,rotX,rotY,rotZ
2024/07/11_14:42:50,2.423828,-0.03841874,-0.08659865,0.2122733,21.82598,-16.32977,-5.719879
2024/07/11_14:42:50,2.443848,-0.03778114,-0.08699449,0.2122644,22.08379,-16.0397,-5.772339
2024/07/11_14:42:50,2.463623,-0.0375472,-0.08721222,0.2122776,22.24209,-15.87112,-5.80365
2024/07/11_14:42:50,2.483643,-0.03698113,-0.08760818,0.2122182,22.63731,-15.52325,-5.845459
2024/07/11_14:42:50,2.503662,-0.03641988,-0.08817618,0.2121345,23.06141,-15.20361,-5.854431
2024/07/11_14:42:50,2.523682,-0.03593487,-0.08866271,0.2121944,23.40643,-14.94257,-5.824066
2024/07/11_14:42:50,2.543701,-0.03548594,-0.08901332,0.2124195,23.6151,-14.7482,-5.802246
2024/07/11_14:42:50,2.563721,-0.03516858,-0.08943046,0.2125436,23.81601,-14.58966,-5.813202
2024/07/11_14:42:50,2.58374,-0.0350351,-0.08961,0.2126186,23.91972,-14.53796,-5.820465
2024/07/11_14:42:50,2.60376,-0.03482021,-0.0899282,0.2127,24.09896,-14.5455,-5.794556
2024/07/11_14:42:51,2.623779,-0.03455607,-0.09023402,0.2128077,24.26584,-14.57556,-5.849426
2024/07/11_14:42:51,2.643799,-0.03444334,-0.09039081,0.2129065,24.35545,-14.60812,-5.957367
2024/07/11_14:42:51,2.663818,-0.03443027,-0.09044487,0.2129899,24.36262,-14.64105,-5.981873
2024/07/11_14:42:51,2.683838,-0.03447421,-0.09046485,0.2131973,24.3164,-14.72729,-5.992249
2024/07/11_14:42:51,2.703613,-0.03444724,-0.09039927,0.2133391,24.27257,-14.80045,-6.039459
2024/07/11_14:42:51,2.723633,-0.03439706,-0.09034971,0.213393,24.2584,-14.84305,-6.111389
2024/07/11_14:42:51,2.743652,-0.03433231,-0.09031893,0.213369,24.25982,-14.83871,-6.127686
2024/07/11_14:42:51,2.763672,-0.03429342,-0.09025694,0.2133628,24.27101,-14.8252,-6.12381
