date,time,posX,posY,posZ,rotX,rotY,rotZ
2024/07/11_14:34:15,1.350952,-0.004317904,-0.02756735,0.1974976,0.1208157,4.535167,-0.1405334
2024/07/11_14:34:15,1.370972,-0.003000222,-0.02656385,0.1970372,-0.4546814,5.23163,-0.2329712
2024/07/11_14:34:15,1.390991,-0.002352457,-0.02610839,0.196843,-0.7578125,5.551944,-0.3137512
2024/07/11_14:34:15,1.410889,-0.001042407,-0.02501721,0.1964731,-1.36795,6.150967,-0.4337158
2024/07/11_14:34:15,1.430908,0.0001190938,-0.02393401,0.1960429,-2.0383,6.709928,-0.5944214
2024/07/11_14:34:15,1.450928,0.001279261,-0.02302836,0.1955188,-2.609253,7.268565,-0.7707825
2024/07/11_14:34:15,1.470947,0.002369739,-0.02215491,0.1949583,-3.116913,7.804875,-0.9449463
2024/07/11_14:34:15,1.490967,0.00294194,-0.0216118,0.1946429,-3.354828,8.032418,-1.012604
2024/07/11_14:34:15,1.510986,0.003972664,-0.02070985,0.1941321,-3.93396,8.478054,-1.138123
2024/07/11_14:34:15,1.530884,0.004977617,-0.01979181,0.1935309,-4.51416,8.952655,-1.28186
2024/07/11_14:34:15,1.550903,0.005892368,-0.01882623,0.1928829,-5.062805,9.381365,-1.433502
2024/07/11_14:34:15,1.570923,0.006287741,-0.01850974,0.1925694,-5.314514,9.581687,-1.516785
2024/07/11_14:34:15,1.590942,0.007097207,-0.01785375,0.1918904,-5.705017,9.945072,-1.672028
2024/07/11_14:34:15,1.610962,0.007874952,-0.01673966,0.1912451,-6.244324,10.29729,-1.816589
2024/07/11_14:34:15,1.630981,0.008574843,-0.0157866,0.1905864,-6.83078,10.63556,-1.963501
2024/07/11_14:34:15,1.651001,0.009143189,-0.01507545,0.1898971,-7.310364,10.93456,-2.123474
2024/07/11_14:34:15,1.670898,0.009447085,-0.01467464,0.1895726,-7.537781,11.0713,-2.188965
2024/07/11_14:34:15,1.690918,0.009991797,-0.01374424,0.1889132,-8.064819,11.40891,-2.313446
2024/07/11_14:34:15,1.710938,0.01059764,-0.0127645,0.1882249,-8.642761,11.72266,-2.428101
2024/07/11_14:34:15,1.730957,0.01103201,-0.01202969,0.1875859,-9.121765,12.06056,-2.548492
2024/07/11_14:34:15,1.750977,0.01160976,-0.01115631,0.1869304,-9.60437,12.32615,-2.617615
2024/07/11_14:34:15,1.770996,0.01179218,-0.01065276,0.1866615,-9.905426,12.4928,-2.666565
2024/07/11_14:34:15,1.790894,0.01214344,-0.009906463,0.1859962,-10.41287,12.79429,-2.757233
2024/07/11_14:34:15,1.810913,0.01240155,-0.009399722,0.1853397,-10.8204,13.0402,-2.872742
2024/07/11_14:34:15,1.830933,0.01259002,-0.008849095,0.1847472,-11.12662,13.21758,-2.972351
2024/07/11_14:34:15,1.850952,0.01281175,-0.008262486,0.1841638,-11.46075,13.38107,-3.049469
2024/07/11_14:34:15,1.870972,0.01287373,-0.008020136,0.1839374,-11.60135,13.44151,-3.10321
2024/07/11_14:34:15,1.890991,0.01290168,-0.007786794,0.1834054,-11.76572,13.52559,-3.204803
2024/07/11_14:34:15,1.910889,0.01281176,-0.007705444,0.1829035,-11.75775,13.48698,-3.387238
2024/07/11_14:34:15,1.930908,0.01278464,-0.007405857,0.1825206,-11.80774,13.39171,-3.46994
