InteractionNumber,ElapsedTime,SplitTime,missCount
0,1.065258
2.761204,1.271683,0.2968664,-1.163823,358.1359,150.5157,0.9795024
2.861614,1.296139,0.2848857,-1.205007,0.2305764,155.8506,1.609535
2.962482,1.312401,0.2830161,-1.241645,3.018301,163.4224,359.7445
3.087733,1.333904,0.2911783,-1.267514,3.328191,176.7325,359.2886
3.187991,1.354,0.2910158,-1.274732,3.746755,185.9977,1.10473
3.288438,1.380405,0.2858219,-1.270894,4.783289,193.4663,1.394701
3.413533,1.423324,0.2891359,-1.27068,3.405721,200.6136,2.203542
3.51836,1.453943,0.283749,-1.270718,4.622075,202.8982,5.314583
3.638269,1.47037,0.2894796,-1.257638,3.750728,207.1344,7.637284
3.738939,1.474689,0.2947834,-1.243772,2.236833,210.0387,6.777529
3.839379,1.474641,0.2960329,-1.232188,0.6362273,210.9017,6.692113
3.940288,1.470195,0.2993786,-1.219894,358.3393,209.9153,6.688251
4.040454,1.460327,0.3020628,-1.205245,357.0289,208.4721,7.62865
4.165749,1.440032,0.3010108,-1.183033,358.3377,207.0375,6.77965
4.266506,1.420884,0.2992005,-1.165575,359.8203,206.2523,5.512633
4.366704,1.403504,0.2992071,-1.150605,0.1867743,204.9267,4.960831
4.467305,1.388869,0.3001513,-1.139504,359.7608,203.2518,4.114193
4.567362,1.377143,0.300444,-1.131438,359.484,201.9259,3.03287
4.66762,1.368029,0.3009123,-1.12536,359.2732,201.1864,2.271262
4.768239,1.360543,0.3006201,-1.12059,359.2302,201.363,1.631936
4.893938,1.353284,0.3003506,-1.116476,359.3954,202.26,1.005129
5.017934,1.349616,0.2996835,-1.115514,359.5973,202.8823,0.6928769
5.120313,1.348248,0.2994024,-1.115822,359.793,203.0404,0.6952955
5.233349,1.347342,0.29895,-1.117617,359.9637,202.9305,0.8439856
5.334199,1.346874,0.297958,-1.11931,0.5018851,202.9867,0.7770503
5.446786,1.346542,0.296551,-1.121618,1.169718,202.9291,0.707943
5.559276,1.346182,0.295284,-1.123498,1.74309,202.9369,0.5093893
5.660064,1.345656,0.2948362,-1.125818,2.051222,203.0348,0.4007404
5.772047,1.34501,0.2935229,-1.129784,2.746751,203.0183,0.3374535
5.872488,1.344287,0.2921788,-1.133988,3.329525,202.9233,0.2056607
5.973134,1.343636,0.2911663,-1.138402,3.771787,202.8275,0.2933348
6.073405,1.343266,0.2908044,-1.142847,4.07918,202.7026,0.3991212
6.185994,1.343071,0.2908349,-1.147932,4.16228,202.53,0.4478211
6.298925,1.342749,0.2915826,-1.152803,3.971299,202.4443,0.6352476
6.411182,1.342647,0.2919535,-1.155707,3.7074,202.6116,0.6977203
6.511517,1.343049,0.292635,-1.156899,3.45014,202.9242,0.6927288
6.623899,1.34478,0.2931887,-1.157055,3.108686,203.0057,0.5983638
6.7241,1.346539,0.2936355,-1.156492,2.790366,202.9165,0.6239296
6.824908,1.347899,0.2940124,-1.155362,2.467792,202.8396,0.5281374
6.926019,1.348267,0.2941715,-1.154529,2.342479,202.6849,0.4351504
7.037826,1.347476,0.2934793,-1.15376,2.707833,202.655,0.3411226
7.137866,1.345955,0.2935346,-1.153218,2.54761,202.7058,0.3166879
7.238304,1.344615,0.2943422,-1.152922,2.138455,202.4018,0.3916679
7.338392,1.342811,0.2945672,-1.152604,2.053532,202.1903,0.5294401
7.438626,1.34033,0.2954054,-1.152025,1.686928,202.2626,0.5876369
7.539236,1.338066,0.2959074,-1.151593,1.307086,202.2493,0.6032594
7.640083,0.0009210035,-0.001675413,0.002190788,1.076452,0.01751159,0.6321808
7.740525,0.002784475,-0.001773286,0.00296376,1.079298,0.08083359,0.5321218
7.851621,0.004783921,-0.001294897,0.003431052,0.7502118,0.0047808,0.5254246
7.952191,0.007343408,-0.0007076442,0.00375301,0.4140443,0.01579832,0.4892531
8.052923,0.01034674,-0.0009056089,0.004122654,0.3653558,0.4358617,0.1688246
8.164938,0.01331213,-0.002421272,0.006503968,0.8418838,0.7935058,0.005504246
8.266081,0.01539131,-0.002863091,0.009536959,0.9849578,1.057745,0.000149003
8.378261,0.01668983,-0.00306067,0.01380832,1.032021,1.166837,0.129575
8.479383,0.0135846,-0.002648159,0.02023496,1.074883,0.1045664,0.5637619
8.579406,-0.002300464,-0.001455146,0.02936984,1.205153,354.9846,1.178959
8.691398,-0.03928291,-0.004781514,0.03584463,1.489409,342.2854,0.4641419
8.792134,-0.08139328,-0.007018195,0.03254206,1.315088,327.0203,359.5264
8.892776,-0.1236899,-0.009521858,0.02216575,0.08242059,308.599,359.1248
9.005446,-0.1606964,-0.01499123,0.007825006,0.3119988,287.321,359.2971
9.117999,-0.1813762,-0.01101427,-0.001348794,0.6088039,267.9019,0.8907577
9.218619,-0.1886816,-0.01494931,-0.003041614,0.8768672,251.2927,2.659791
9.319313,-0.1874229,-0.02043149,0.003508864,1.957089,234.4462,4.653161
9.43115,-0.1774065,-0.02089374,0.01397506,2.658083,219.4604,2.269139
9.548388,-0.1535418,-0.02253054,0.02099763,4.560945,209.462,359.9753
9.657422,-0.1186454,-0.02033509,0.0249866,4.963236,202.093,0.100808
