InteractionNumber,ElapsedTime,SplitTime,missCount,,,,,,,
167.2124,-0.0664141,-0.2243627,0.3854375,22.38929,337.6534,9.009714,,22.38929,-22.3466,9.009714
167.3522,-0.08907661,-0.1903619,0.3326968,19.04689,335.328,9.380996,,19.04689,-24.672,9.380996
167.4755,-0.1092255,-0.1660498,0.2796966,20.38143,332.761,8.04318,,20.38143,-27.239,8.04318
167.5759,-0.1256203,-0.1544515,0.2313535,24.03263,328.5323,4.367554,,24.03263,-31.4677,4.367554
167.679,-0.1509796,-0.1381226,0.1623087,25.21403,314.4048,1.666882,,25.21403,-45.5952,1.666882
167.7811,-0.1702383,-0.122755,0.07995748,26.54052,299.7143,359.5556,,26.54052,-60.2857,-0.4444
167.9045,-0.1899608,-0.09657467,-0.008860987,24.80528,286.4741,359.436,,24.80528,-73.5259,-0.564
168.029,-0.1994296,-0.07083816,-0.06913524,21.8968,280.2605,0.5151731,,21.8968,-79.7395,0.5151731
168.1537,-0.1968397,-0.05089836,-0.1137704,19.13739,273.2243,0.08833028,,19.13739,-86.7757,0.08833028
168.2625,-0.1852763,-0.04572799,-0.142121,16.39169,264.5496,1.805924,,16.39169,-95.4504,1.805924
168.3681,-0.1705439,-0.04539801,-0.1592553,15.93872,255.6612,0.7773721,,15.93872,-104.3388,0.7773721
168.4907,-0.1530873,-0.04499221,-0.150996,17.13371,254.6287,357.1838,,17.13371,-105.3713,-2.8162
168.5938,-0.1377639,-0.04484487,-0.1051346,17.41882,280.2434,0.6461356,,17.41882,-79.7566,0.6461356
168.716,-0.08802044,-0.03911592,-0.0432713,14.49171,319.4986,3.805616,,14.49171,-40.5014,3.805616
168.841,-0.01076984,-0.03335556,-0.01860448,10.53638,356.2753,1.653087,,10.53638,-3.7247,1.653087
168.9432,0.03668342,-0.03457238,-0.02889706,10.45207,21.16702,1.837475,,10.45207,21.16702,1.837475
169.0727,0.06883898,-0.03499819,-0.05046134,10.48191,41.85412,3.951329,,10.48191,41.85412,3.951329
169.1818,0.07502026,-0.03147249,-0.06285797,9.275827,48.19066,2.75223,,9.275827,48.19066,2.75223
169.3022,0.07236467,-0.0420747,-0.07087946,15.07119,49.26017,359.9474,,15.07119,49.26017,-0.0526
169.4212,0.07727772,-0.04494573,-0.0752487,15.803,54.94734,0.5375717,,15.803,54.94734,0.5375717
169.5244,0.08590136,-0.04982447,-0.06451804,15.14211,58.56499,0.4259037,,15.14211,58.56499,0.4259037
169.6345,0.1046976,-0.05435458,-0.03541487,15.06446,58.88646,0.6479389,,15.06446,58.88646,0.6479389
169.7554,0.1521412,-0.06662754,0.02783114,16.3233,55.05757,2.901012,,16.3233,55.05757,2.901012
169.8796,0.2318824,-0.09431818,0.1313166,18.00944,47.23068,3.592921,,18.00944,47.23068,3.592921
169.9833,0.3318989,-0.1366915,0.2426513,15.53419,44.30814,5.427607,,15.53419,44.30814,5.427607
170.1082,0.4564229,-0.2367663,0.3863754,8.402706,39.96503,4.887821,,8.402706,39.96503,4.887821
170.2181,0.5166734,-0.2976639,0.4568566,11.12932,41.66197,4.907979,,11.12932,41.66197,4.907979
170.3198,0.5193873,-0.3084045,0.4889966,20.51722,39.15314,6.972044,,20.51722,39.15314,6.972044
170.4317,0.4407368,-0.2519911,0.4722419,26.72243,19.08619,1.67858,,26.72243,19.08619,1.67858
170.5351,0.3192674,-0.1842642,0.411065,23.30923,348.7457,355.4529,,23.30923,-11.2543,-4.5471
170.6356,0.1947067,-0.1335825,0.3064922,16.75777,323.2655,355.198,,16.75777,-36.7345,-4.802
170.7357,0.08335324,-0.1010407,0.1895696,12.37055,299.197,0.08280655,,12.37055,-60.803,0.08280655
170.8496,-0.002828627,-0.0752214,0.07679254,9.287849,272.5024,6.130031,,9.287849,-87.4976,6.130031
170.9562,-0.04924618,-0.06122569,0.01549177,10.91764,255.6025,3.910924,,10.91764,-104.3975,3.910924
171.0587,-0.07783225,-0.05344969,0.004733402,10.69988,255.4828,1.66943,,10.69988,-104.5172,1.66943
171.1623,-0.09643546,-0.05352179,0.01127075,11.69094,264.2801,2.996809,,11.69094,-95.7199,2.996809
171.2805,-0.1086926,-0.05500899,0.02306484,12.98593,275.2872,2.688779,,12.98593,-84.7128,2.688779
171.3999,-0.120733,-0.05729938,0.04665843,13.71077,286.1897,2.432257,,13.71077,-73.8103,2.432257
171.5217,-0.1314116,-0.06901376,0.1066293,14.19275,292.1268,3.125095,,14.19275,-67.8732,3.125095
171.6233,-0.1459669,-0.1017799,0.1879348,11.73256,295.1487,4.99463,,11.73256,-64.8513,4.99463
171.7544,-0.171188,-0.181445,0.3059024,9.437899,299.4316,4.832649,,9.437899,-60.5684,4.832649
171.8633,-0.1879389,-0.2486456,0.3849767,11.93116,306.2831,2.094685,,11.93116,-53.7169,2.094685
172.0037,-0.1858721,-0.2731017,0.4017672,18.06881,311.7223,2.007196,,18.06881,-48.2777,2.007196
172.1059,-0.1684286,-0.237724,0.3502714,22.24022,309.6553,2.106113,,22.24022,-50.3447,2.106113
172.2244,-0.152197,-0.1945473,0.2765316,29.70405,306.179,358.1628,,29.70405,-53.821,-1.8372
172.325,-0.1442301,-0.1625316,0.2121852,31.69599,299.1078,356.0421,,31.69599,-60.8922,-3.9579
172.4254,-0.139283,-0.1368914,0.1501169,30.21775,291.5776,355.2805,,30.21775,-68.4224,-4.7195
172.5335,-0.1305617,-0.1193264,0.09355683,29.56558,284.2594,356.1495,,29.56558,-75.7406,-3.8505
172.6505,-0.1369266,-0.1076758,0.0461593,25.40466,277.9581,357.9172,,25.40466,-82.0419,-2.0828
172.757,-0.1644106,-0.1065256,0.024551,20.9154,275.6879,359.6119,,20.9154,-84.3121,-0.3881
172.8626,-0.1985447,-0.1185974,0.001479738,18.71313,273.4577,0.9082598,,18.71313,-86.5423,0.9082598
172.9671,-0.2122419,-0.130015,-0.02009317,21.94123,272.9003,1.187311,,21.94123,-87.0997,1.187311
173.0672,-0.2024169,-0.1238736,-0.03924773,24.10233,277.4242,1.58556,,24.10233,-82.5758,1.58556
173.1867,-0.1762834,-0.09863447,-0.04988074,20.82667,293.2672,2.752662,,20.82667,-66.7328,2.752662
173.3271,-0.1224239,-0.06543006,-0.04377411,15.96339,315.6221,6.327529,,15.96339,-44.3779,6.327529
173.4286,-0.05379222,-0.04087481,-0.03669066,10.02399,334.3579,7.534396,,10.02399,-25.6421,7.534396
173.5525,0.0284324,-0.03239468,-0.03631562,6.475058,351.995,5.78792,,6.475058,-8.005,5.78792
173.6557,0.09031836,-0.02424667,-0.03868032,6.464808,6.679844,4.445672,,6.464808,6.679844,4.445672
173.7705,0.1463693,-0.02049377,-0.05364699,4.781209,26.15153,3.395509,,4.781209,26.15153,3.395509
173.8786,0.1810552,-0.01843129,-0.07207008,4.07462,42.39191,4.081836,,4.07462,42.39191,4.081836
173.9813,0.1991487,-0.02227593,-0.09353764,6.81566,57.79543,3.197469,,6.81566,57.79543,3.197469
174.1054,0.2030211,-0.02852848,-0.1082838,9.573318,68.67638,2.720495,,9.573318,68.67638,2.720495
174.2095,0.1946891,-0.02893099,-0.105436,9.416795,69.38773,3.311485,,9.416795,69.38773,3.311485
174.317,0.1828822,-0.02737904,-0.09149013,8.634835,66.30293,2.77283,,8.634835,66.30293,2.77283
174.4195,0.1726974,-0.02718332,-0.07201926,8.642347,61.39971,1.578485,,8.642347,61.39971,1.578485
174.5204,0.1586893,-0.02780666,-0.04550011,9.263227,52.85915,1.328892,,9.263227,52.85915,1.328892
174.6449,0.1423463,-0.02974803,-0.01709395,10.27006,45.54234,0.0970645,,10.27006,45.54234,0.0970645
174.7462,0.140607,-0.03245617,0.002822038,10.74903,45.03786,0.4681158,,10.74903,45.03786,0.4681158
174.8464,0.1544826,-0.04087424,0.0263095,11.12969,46.70625,1.729312,,11.12969,46.70625,1.729312
174.9711,0.200335,-0.05475612,0.07050353,11.26898,49.92797,3.402699,,11.26898,49.92797,3.402699
175.0837,0.2754593,-0.07888363,0.1344388,12.44987,49.67664,3.733057,,12.44987,49.67664,3.733057
175.201,0.3879383,-0.1136686,0.2291931,12.66824,47.92788,3.448809,,12.66824,47.92788,3.448809
175.3145,0.4986954,-0.173786,0.3265366,7.365538,47.61868,0.7129767,,7.365538,47.61868,0.7129767
175.4199,0.5629709,-0.2393579,0.3969724,6.538948,45.61566,358.4669,,6.538948,45.61566,-1.5331
175.5357,0.5744565,-0.2611655,0.4205243,13.90375,44.03371,0.5894343,,13.90375,44.03371,0.5894343
175.6371,0.5336275,-0.2329078,0.4072066,19.58396,40.33723,1.533826,,19.58396,40.33723,1.533826
175.7479,0.4377095,-0.1825306,0.3612015,20.31363,26.70947,0.9156644,,20.31363,26.70947,0.9156644
175.8741,0.2885655,-0.1368432,0.2707218,18.59276,7.467419,0.6396399,,18.59276,7.467419,0.6396399
175.9985,0.1401879,-0.08938254,0.1809265,13.33087,343.3066,1.192115,,13.33087,-16.6934,1.192115
176.1119,0.03890642,-0.05536232,0.1044226,10.17921,318.0867,1.239378,,10.17921,-41.9133,1.239378
176.2152,-0.01702193,-0.04755651,0.03975575,12.14567,294.919,1.357952,,12.14567,-65.081,1.357952
176.3226,-0.0456733,-0.04501998,-0.006364203,12.36202,277.5187,358.7748,,12.36202,-82.4813,-1.2252
176.4258,-0.05109496,-0.04585216,-0.01129075,13.15012,277.7819,358.5439,,13.15012,-82.2181,-1.4561
176.5521,-0.04668486,-0.04838223,0.0126906,15.40484,289.887,359.4574,,15.40484,-70.113,-0.5426
176.6534,-0.03692081,-0.0512826,0.03619845,16.79822,302.7304,0.1002925,,16.79822,-57.2696,0.1002925
176.7774,-0.02651428,-0.05342874,0.05070955,18.08649,312.2751,0.218657,,18.08649,-47.7249,0.218657
176.879,-0.02114548,-0.05601569,0.05506295,17.22162,316.8287,0.8259622,,17.22162,-43.1713,0.8259622
176.9881,-0.01940893,-0.06114837,0.06067309,16.43801,323.4791,0.2734058,,16.43801,-36.5209,0.2734058
177.0908,-0.0260073,-0.06635364,0.0733019,14.80477,329.0842,359.8099,,14.80477,-30.9158,-0.1901
177.2269,-0.03699549,-0.0707236,0.1129483,15.15426,335.2495,359.9904,,15.15426,-24.7505,-0.0096
177.3289,-0.04776175,-0.07861736,0.1831281,14.49589,338.3583,2.402573,,14.49589,-21.6417,2.402573
177.4536,-0.05820819,-0.1070636,0.3034872,14.07428,334.9856,5.533233,,14.07428,-25.0144,5.533233
177.5653,-0.07850192,-0.1268212,0.4451091,12.8462,331.1286,5.19182,,12.8462,-28.8714,5.19182
177.6725,-0.0960639,-0.1382026,0.5448402,14.46121,332.8508,4.916701,,14.46121,-27.1492,4.916701
177.8045,-0.1047853,-0.137972,0.6126723,13.43293,335.6841,2.927774,,13.43293,-24.3159,2.927774
177.9134,-0.102106,-0.1245504,0.6283379,13.30172,336.9933,3.202323,,13.30172,-23.0067,3.202323
178.0154,-0.1018061,-0.1095386,0.6122104,11.9296,335.7315,1.91216,,11.9296,-24.2685,1.91216
178.1403,-0.1061399,-0.09565842,0.5530479,9.350906,332.5315,0.7614666,,9.350906,-27.4685,0.7614666
178.2652,-0.1108238,-0.08789754,0.4806302,8.985809,329.6145,2.073334,,8.985809,-30.3855,2.073334
178.3691,-0.1149444,-0.08143393,0.4497715,8.553085,326.9773,3.542302,,8.553085,-33.0227,3.542302
178.4924,-0.1222018,-0.1100735,0.4420426,7.971063,321.5063,2.049314,,7.971063,-38.4937,2.049314
178.6185,-0.1454485,-0.1465279,0.4670361,9.832946,317.7694,3.265079,,9.832946,-42.2306,3.265079
178.7431,-0.190189,-0.14665,0.5401149,9.953215,315.3869,1.588273,,9.953215,-44.6131,1.588273
178.8454,-0.2406042,-0.1413681,0.6052878,3.866335,314.1279,1.179025,,3.866335,-45.8721,1.179025
178.9673,-0.2839027,-0.1498191,0.6635641,3.166779,312.4435,358.3039,,3.166779,-47.5565,-1.6961
179.0716,-0.2933677,-0.1579067,0.6913483,6.246744,311.3969,357.3868,,6.246744,-48.6031,-2.6132
179.1803,-0.2908167,-0.1551626,0.7054988,5.827283,313.3085,355.7167,,5.827283,-46.6915,-4.2833
179.2848,-0.2859263,-0.1539316,0.7052861,6.493955,313.8156,353.5406,,6.493955,-46.1844,-6.4594
179.3944,-0.2864384,-0.1482824,0.6991929,6.803933,312.8618,351.8911,,6.803933,-47.1382,-8.1089
179.4946,-0.2815233,-0.132904,0.6968213,7.074502,314.0752,350.5594,,7.074502,-45.9248,-9.4406
179.5962,-0.2725614,-0.113903,0.6940868,7.174795,313.1385,353.0591,,7.174795,-46.8615,-6.9409
179.7211,-0.2623425,-0.08206635,0.6915931,6.860786,313.2468,353.9502,,6.860786,-46.7532,-6.0498
179.8302,-0.2671011,-0.06174435,0.6836013,10.08539,313.9397,355.9113,,10.08539,-46.0603,-4.0887
179.9464,-0.2647079,-0.0573517,0.6608205,14.52725,314.259,357.4675,,14.52725,-45.741,-2.5325
180.07,-0.2477455,-0.05641005,0.6317898,15.25383,322.6409,358.1206,,15.25383,-37.3591,-1.8794
180.1727,-0.2367466,-0.04526299,0.614857,15.51215,332.2102,0.5450048,,15.51215,-27.7898,0.5450048
180.2974,-0.2390916,-0.04375597,0.6038483,11.51914,336.7333,1.563769,,11.51914,-23.2667,1.563769
180.3986,-0.2555433,-0.04970284,0.600218,14.49262,334.9998,3.821697,,14.49262,-25.0002,3.821697
180.5225,-0.3044896,-0.06280056,0.585678,17.61532,329.404,2.31724,,17.61532,-30.596,2.31724
180.6248,-0.3655529,-0.06777355,0.5592278,16.93739,320.0688,359.9769,,16.93739,-39.9312,-0.0231
180.7502,-0.4242524,-0.05413791,0.5413228,17.99662,316.9532,0.6150759,,17.99662,-43.0468,0.6150759
180.8762,-0.4160841,-0.05858292,0.5473253,19.45834,340.4068,4.140756,,19.45834,-19.5932,4.140756
180.9983,-0.3700197,-0.05755515,0.5428864,19.63236,5.958167,10.65994,,19.63236,5.958167,10.65994
181.1345,-0.3314174,-0.05644638,0.5296223,19.88861,15.52874,11.48221,,19.88861,15.52874,11.48221
181.2352,-0.310194,-0.05641847,0.5241678,20.64637,17.5241,8.762239,,20.64637,17.5241,8.762239
181.3372,-0.2949148,-0.05704444,0.5218434,20.8729,20.88078,8.033663,,20.8729,20.88078,8.033663
181.4614,-0.2727481,-0.05803004,0.5187035,20.95226,28.97328,9.257346,,20.95226,28.97328,9.257346
181.5728,-0.2429992,-0.06017254,0.5122638,20.33598,42.41108,8.876397,,20.33598,42.41108,8.876397
181.6798,-0.2289162,-0.06413949,0.5059766,22.47306,50.50663,11.0308,,22.47306,50.50663,11.0308
181.8133,-0.2550821,-0.06567486,0.5250041,24.74323,31.64029,6.081944,,24.74323,31.64029,6.081944
181.9159,-0.3131619,-0.06307254,0.5344508,23.3049,356.7635,0.5223721,,23.3049,-3.2365,0.5223721
182.0294,-0.3725277,-0.06522997,0.5103576,22.99475,323.1476,357.6667,,22.99475,-36.8524,-2.3333
182.15,-0.4018501,-0.06703011,0.4705786,23.35673,298.642,357.5438,,23.35673,-61.358,-2.4562
182.25,-0.4085958,-0.0672152,0.4470836,22.96403,287.5166,357.9501,,22.96403,-72.4834,-2.0499
182.354,-0.4124483,-0.06768642,0.4319223,22.50108,280.321,358.2717,,22.50108,-79.679,-1.7283
182.4771,-0.4273199,-0.07138844,0.4231296,23.45412,276.4824,358.7284,,23.45412,-83.5176,-1.2716
182.5928,-0.4743892,-0.0809519,0.422272,23.38434,277.1924,0.07348946,,23.38434,-82.8076,0.07348946
182.7048,-0.5622381,-0.1028984,0.4315607,25.5284,280.9109,0.4457111,,25.5284,-79.0891,0.4457111
182.8275,-0.6676757,-0.1497524,0.4617241,28.58463,289.1497,2.000069,,28.58463,-70.8503,2.000069
182.9304,-0.708714,-0.1805203,0.4904698,32.32942,296.5505,3.053965,,32.32942,-63.4495,3.053965
183.0541,-0.7042396,-0.1833218,0.5149767,35.83374,306.408,5.225834,,35.83374,-53.592,5.225834
183.1616,-0.6628984,-0.161425,0.5248951,34.68194,314.3976,7.916377,,34.68194,-45.6024,7.916377
183.2772,-0.5767157,-0.1252696,0.5189407,28.81357,319.9905,9.43202,,28.81357,-40.0095,9.43202
183.3805,-0.4812283,-0.1080958,0.4979266,28.97994,324.5667,10.21442,,28.97994,-35.4333,10.21442
183.5026,-0.3689954,-0.07455427,0.4705199,25.01865,327.995,10.15917,,25.01865,-32.005,10.15917
183.6042,-0.2924282,-0.05104389,0.4523875,17.57636,332.1706,9.599174,,17.57636,-27.8294,9.599174
183.7202,-0.2143688,-0.0365834,0.4294253,14.20453,347.7951,8.952507,,14.20453,-12.2049,8.952507
183.8275,-0.1421335,-0.03283791,0.3886665,10.57597,12.52958,6.898352,,10.57597,12.52958,6.898352
183.9553,-0.08591028,-0.03792191,0.310024,7.591405,43.83377,5.886613,,7.591405,43.83377,5.886613
184.0666,-0.066081,-0.04163675,0.235324,7.562778,66.7252,4.663593,,7.562778,66.7252,4.663593
184.1689,-0.05532362,-0.04169146,0.1755275,6.512211,82.27349,4.774382,,6.512211,82.27349,4.774382
184.2813,-0.04175698,-0.03220664,0.1296003,5.063119,90.25919,6.633536,,5.063119,90.25919,6.633536
184.3918,-0.02561067,-0.0322598,0.1039522,5.630902,90.47913,7.602174,,5.630902,90.47913,7.602174
184.4947,-0.01083244,-0.02899274,0.09768836,8.086496,87.7886,8.763601,,8.086496,87.7886,8.763601
184.6189,-0.001115851,-0.0328494,0.112339,7.932335,79.05256,8.002743,,7.932335,79.05256,8.002743
184.7221,0.003865936,-0.03897445,0.1343858,10.62292,71.18977,9.298021,,10.62292,71.18977,9.298021
184.8236,0.01911237,-0.05006311,0.157786,11.21483,67.00893,8.249789,,11.21483,67.00893,8.249789
184.9339,0.06205629,-0.05959148,0.1876058,12.34677,66.78982,9.436506,,12.34677,66.78982,9.436506
185.0372,0.1259961,-0.07046145,0.2159145,13.27705,67.23103,9.214734,,13.27705,67.23103,9.214734
185.1676,0.239752,-0.09075604,0.2512093,12.75504,66.44682,9.496762,,12.75504,66.44682,9.496762
185.2897,0.3796214,-0.1005587,0.3099142,11.51455,62.05609,7.069094,,11.51455,62.05609,7.069094
185.4108,0.4649625,-0.1082246,0.3481989,13.84525,57.61187,7.432431,,13.84525,57.61187,7.432431
185.5246,0.4919614,-0.1108944,0.3588669,17.01158,53.8988,5.682165,,17.01158,53.8988,5.682165
185.6452,0.4592107,-0.09445117,0.3421367,16.52657,48.60221,3.748714,,16.52657,48.60221,3.748714
185.7718,0.3761267,-0.07876368,0.2953808,14.50694,45.85995,3.524698,,14.50694,45.85995,3.524698
185.8863,0.2629202,-0.06999043,0.2374714,14.24375,40.51472,5.904424,,14.24375,40.51472,5.904424
185.9865,0.1444471,-0.06337911,0.1910854,14.79459,23.85116,4.669068,,14.79459,23.85116,4.669068
186.0868,0.03405477,-0.04993716,0.1500427,13.0501,353.8141,3.839051,,13.0501,-6.1859,3.839051
186.1957,-0.05188234,-0.03293788,0.1007785,8.912175,320.967,3.272989,,8.912175,-39.033,3.272989
186.3118,-0.08689941,-0.03295224,0.05974768,9.285317,296.0415,4.327942,,9.285317,-63.9585,4.327942
186.4384,-0.09079587,-0.03515064,0.04143725,10.66468,279.53,4.164327,,10.66468,-80.47,4.164327
186.5464,-0.08510493,-0.03839479,0.03397208,11.57757,269.5978,2.546851,,11.57757,-90.4022,2.546851
186.6484,-0.07630546,-0.04753084,0.02082282,15.74092,260.5487,3.557948,,15.74092,-99.4513,3.557948
186.7524,-0.05888937,-0.054733,-0.01356928,16.55466,240.7832,1.889208,,16.55466,-119.2168,1.889208
186.8779,-0.0290674,-0.06444021,-0.03620578,19.93588,223.3642,355.6671,,19.93588,-136.6358,-4.3329
187.0004,-0.01832056,-0.07833347,-0.03379437,25.71778,227.6256,355.729,,25.71778,-132.3744,-4.271
187.1016,-0.0119832,-0.08302517,-0.0300359,27.46705,231.9858,357.3079,,27.46705,-128.0142,-2.6921
187.2402,-0.00566365,-0.07576656,-0.03077862,24.7858,235.4642,358.6088,,24.7858,-124.5358,-1.3912
187.3492,0.004622166,-0.05768827,-0.02765938,18.39406,240.8381,1.116288,,18.39406,-119.1619,1.116288
187.4533,0.02751404,-0.04382008,-0.01733815,12.3486,246.5343,2.964215,,12.3486,-113.4657,2.964215
187.5779,0.07562007,-0.0337978,-0.003732942,7.223864,252.4589,4.434348,,7.223864,-107.5411,4.434348
187.6822,0.1172266,-0.03283142,-0.000476642,3.948168,255.4482,6.669855,,3.948168,-104.5518,6.669855
187.7912,0.1580589,-0.03898314,0.001591717,3.629588,257.5499,9.152308,,3.629588,-102.4501,9.152308
187.8952,0.199414,-0.05112853,0.005932664,5.818264,258.8764,9.124234,,5.818264,-101.1236,9.124234
188.0029,0.2521603,-0.05795474,0.01182657,7.544313,261.4041,8.993492,,7.544313,-98.5959,8.993492
188.1177,0.2978705,-0.05019492,0.01150824,2.763496,265.1859,9.273826,,2.763496,-94.8141,9.273826
188.2196,0.3293063,-0.04683975,0.004217475,359.2517,266.8827,9.900338,,-0.7483,-93.1173,9.900338
188.3201,0.3450812,-0.04774508,-0.0118132,357.7762,266.0544,8.998602,,-2.2238,-93.9456,8.998602
188.4291,0.3405883,-0.05125669,-0.02993727,358.0264,267.9968,7.169716,,-1.9736,-92.0032,7.169716
188.531,0.3193454,-0.0482838,-0.04320116,1.151241,271.592,6.011771,,1.151241,-88.408,6.011771
188.6543,0.2862078,-0.05441861,-0.04917007,10.06075,277.6412,6.846017,,10.06075,-82.3588,6.846017
188.755,0.2528109,-0.05115329,-0.04493102,11.19565,282.4489,6.179323,,11.19565,-77.5511,6.179323
188.8565,0.2212968,-0.05332733,-0.03344814,14.58629,287.129,7.3275,,14.58629,-72.871,7.3275
188.9676,0.1876947,-0.05977306,-0.01657984,16.33146,290.8422,7.260321,,16.33146,-69.1578,7.260321
189.0689,0.1678017,-0.0662911,-0.002280775,17.92705,292.4943,7.459953,,17.92705,-67.5057,7.459953
189.171,0.14058,-0.06962824,0.009226538,16.81136,292.004,8.268082,,16.81136,-67.996,8.268082
189.2838,0.09921348,-0.06771163,0.013348,17.30932,291.5444,8.422602,,17.30932,-68.4556,8.422602
189.385,0.03035909,-0.07166881,0.008235778,15.64701,291.371,9.657631,,15.64701,-68.629,9.657631
189.4963,-0.07324179,-0.0875222,-0.01004791,14.62846,290.6093,10.15666,,14.62846,-69.3907,10.15666
189.5967,-0.1999256,-0.1089195,-0.04036285,16.07674,289.5059,10.84536,,16.07674,-70.4941,10.84536
189.7003,-0.3338014,-0.1277612,-0.06379438,17.608,289.2828,10.92646,,17.608,-70.7172,10.92646
189.8107,-0.43678,-0.1415842,-0.07572804,15.21044,290.338,7.256315,,15.21044,-69.662,7.256315
189.9354,-0.5007496,-0.1656559,-0.09084489,13.20497,291.8795,8.583252,,13.20497,-68.1205,8.583252
190.0363,-0.5266144,-0.1844917,-0.1043714,14.6258,291.2717,9.122304,,14.6258,-68.7283,9.122304
190.1615,-0.5403112,-0.2206022,-0.1173479,21.55179,288.0151,10.45045,,21.55179,-71.9849,10.45045
190.287,-0.5468258,-0.2253708,-0.1145048,23.7327,286.4012,8.217222,,23.7327,-73.5988,8.217222
190.4118,-0.544663,-0.2259397,-0.09828503,24.48405,288.425,9.556922,,24.48405,-71.575,9.556922
190.5134,-0.51595,-0.2093095,-0.07281206,26.36479,292.6141,9.697833,,26.36479,-67.3859,9.697833
190.6383,-0.4144651,-0.1573199,-0.02233325,23.75284,307.0242,9.793044,,23.75284,-52.9758,9.793044
190.7642,-0.250627,-0.1104515,0.0267113,16.42868,331.9936,11.86688,,16.42868,-28.0064,11.86688
190.8758,-0.1061267,-0.07352212,0.05429346,10.55004,352.0146,12.90606,,10.55004,-7.9854,12.90606
190.9853,0.007960312,-0.04559337,0.05783803,7.488305,11.44084,10.70259,,7.488305,11.44084,10.70259
191.0912,0.06660482,-0.03027359,0.04822328,4.998476,24.6939,9.012217,,4.998476,24.6939,9.012217
191.2012,0.09155349,-0.03006457,0.03789558,5.301746,30.53803,8.940409,,5.301746,30.53803,8.940409
191.3132,0.09060564,-0.03371684,0.03388823,6.850314,31.44624,8.007352,,6.850314,31.44624,8.007352
191.4387,0.06723024,-0.04166301,0.0322483,11.42257,27.0201,9.949188,,11.42257,27.0201,9.949188
191.5404,0.04040943,-0.04494142,0.03224233,13.32552,18.78768,9.283633,,13.32552,18.78768,9.283633
191.6659,0.007476555,-0.0446962,0.03116203,13.88682,7.548413,8.241316,,13.88682,7.548413,8.241316
191.7779,-0.01082604,-0.04515904,0.02909583,13.58775,1.987071,7.117808,,13.58775,1.987071,7.117808
191.8894,-0.01193602,-0.04770862,0.03385079,13.50479,4.715184,7.275235,,13.50479,4.715184,7.275235
191.9923,-0.002217008,-0.04874837,0.04143339,13.80022,10.18736,8.086765,,13.80022,10.18736,8.086765
192.1137,0.01267823,-0.04860302,0.05220594,13.77945,13.87189,7.919171,,13.77945,13.87189,7.919171
192.2162,0.0247655,-0.05161284,0.06119119,14.27295,15.06438,7.224324,,14.27295,15.06438,7.224324
192.326,0.03402948,-0.05348619,0.06699227,16.35583,15.09595,7.043193,,16.35583,15.09595,7.043193
192.4274,0.03429927,-0.05554979,0.07133843,16.84585,13.36357,6.326566,,16.84585,13.36357,6.326566
192.5324,0.03038489,-0.05965397,0.0746989,18.65648,12.88663,7.724534,,18.65648,12.88663,7.724534
192.6577,0.0149368,-0.06236127,0.082132,19.15104,11.56217,7.955081,,19.15104,11.56217,7.955081
192.7785,-0.01427411,-0.06476787,0.09015896,19.3237,9.459263,7.936949,,19.3237,9.459263,7.936949
192.8811,-0.04524159,-0.06989499,0.1002235,19.56827,7.755408,7.657882,,19.56827,7.755408,7.657882
193.0039,-0.0864346,-0.07414155,0.1302062,20.76281,4.466115,10.49069,,20.76281,4.466115,10.49069
193.1039,-0.1139564,-0.07999994,0.1769643,19.82237,2.900908,10.80803,,19.82237,2.900908,10.80803
193.204,-0.1353813,-0.09329373,0.2426738,19.03971,1.612361,12.24705,,19.03971,1.612361,12.24705
193.3259,-0.1506524,-0.09821587,0.3286836,18.61483,0.937025,11.3866,,18.61483,0.937025,11.3866
193.4284,-0.1589031,-0.1100823,0.4066029,15.03544,0.06293292,11.07111,,15.03544,0.06293292,11.07111
193.5319,-0.1599164,-0.1305927,0.4409566,16.22174,358.6176,9.934792,,16.22174,-1.3824,9.934792
193.6595,-0.146453,-0.1339504,0.409644,20.2891,359.3592,8.207862,,20.2891,-0.6408,8.207862
193.78,-0.1076189,-0.1239339,0.3170713,16.97242,7.089906,7.9606,,16.97242,7.089906,7.9606
193.8845,-0.07510132,-0.11992,0.2249416,14.47596,18.62972,7.123384,,14.47596,18.62972,7.123384
193.994,-0.04078833,-0.09118657,0.1386165,8.213007,33.00802,7.826213,,8.213007,33.00802,7.826213
194.0952,-0.01091801,-0.05912582,0.08629563,5.036242,39.39488,7.916608,,5.036242,39.39488,7.916608
194.2215,0.02706627,-0.04313058,0.04319188,5.01229,43.00911,7.206038,,5.01229,43.00911,7.206038
194.3469,0.06357728,-0.04460714,0.02135173,4.851897,45.69053,7.02441,,4.851897,45.69053,7.02441
194.4725,0.08460271,-0.03752431,0.01160358,6.271607,49.41482,6.93705,,6.271607,49.41482,6.93705
194.5955,0.08926567,-0.03375116,0.005598927,5.004724,49.13752,8.277254,,5.004724,49.13752,8.277254
194.7238,0.08451789,-0.03213187,-0.001447402,5.919272,48.34279,8.012321,,5.919272,48.34279,8.012321
194.8363,0.07647941,-0.03225772,-0.00082922,5.939604,45.02448,9.210169,,5.939604,45.02448,9.210169
194.9579,0.06257041,-0.03444484,0.008582586,6.894076,39.25086,10.94309,,6.894076,39.25086,10.94309
