InteractionNumber,ElapsedTime,SplitTime,missCount,,,,,,,
645.2199,-0.6026758,-0.02157771,0.9060244,353.5258,258.6194,0.9567899,,-6.4742,-101.3806,0.9567899
645.3481,-0.5874185,-0.01871541,0.8994383,351.744,250.924,1.109769,,-8.256,-109.076,1.109769
645.4487,-0.5797721,-0.0154062,0.897311,350.1418,245.7851,1.60904,,-9.8582,-114.2149,1.60904
645.5577,-0.5794577,-0.01208839,0.9016684,348.6794,247.2633,0.03113456,,-11.3206,-112.7367,0.03113456
645.6596,-0.587631,-0.01155416,0.8960595,347.4928,248.923,357.3806,,-12.5072,-111.077,-2.6194
645.7615,-0.5958861,-0.01599488,0.8801684,348.8816,245.1164,354.1772,,-11.1184,-114.8836,-5.8228
645.8871,-0.5927246,-0.02027652,0.8722388,348.2592,252.845,352.2491,,-11.7408,-107.155,-7.7509
646.0073,-0.5654359,-0.008750644,0.8701192,349.2675,262.618,354.0425,,-10.7325,-97.382,-5.9575
646.1108,-0.5219445,-0.005251548,0.8668138,348.2814,274.9557,353.9163,,-11.7186,-85.0443,-6.0837
646.2349,-0.4594204,-0.01170352,0.8531417,348.7031,284.123,354.8683,,-11.2969,-75.877,-5.1317
646.3663,-0.3936944,-0.01513229,0.8326222,349.8387,285.8539,356.6922,,-10.1613,-74.1461,-3.3078
646.4724,-0.3343247,-0.01550246,0.8138692,348.1705,282.4336,356.8334,,-11.8295,-77.5664,-3.1666
646.5754,-0.2833588,-0.007788688,0.81076,346.0503,279.5056,355.9733,,-13.9497,-80.4944,-4.0267
646.6761,-0.2298633,-0.000988077,0.8168501,344.9797,279.2942,356.5913,,-15.0203,-80.7058,-3.4087
646.7765,-0.1766215,0.001315878,0.8278507,342.5595,279.6978,356.4535,,-17.4405,-80.3022,-3.5465
646.8873,-0.1188935,0.00154281,0.846142,339.592,279.0133,356.819,,-20.408,-80.9867,-3.181
646.9904,-0.06866932,0.001100618,0.8654075,337.9101,277.2046,357.7796,,-22.0899,-82.7954,-2.2204
647.1129,-0.007171017,0.01244412,0.8889095,335.4599,274.9611,359.0876,,-24.5401,-85.0389,-0.9124
647.2155,0.04430891,0.01735254,0.9099953,337.6902,278.3253,359.5774,,-22.3098,-81.6747,-0.4226
647.3157,0.09609094,0.01781188,0.9273398,337.3628,284.3992,359.7883,,-22.6372,-75.6008,-0.2117
647.4284,0.1518182,0.01619313,0.9319944,334.9542,290.8995,357.9459,,-25.0458,-69.1005,-2.0541
647.5511,0.2102874,0.009619406,0.9222932,331.7737,298.5501,356.3961,,-28.2263,-61.4499,-3.6039
647.6703,0.2549036,0.008007005,0.9049249,330.822,301.1725,355.6238,,-29.178,-58.8275,-4.3762
647.7919,0.2982262,0.01316449,0.8885801,331.3533,302.5298,355.5763,,-28.6467,-57.4702,-4.4237
647.9136,0.3313759,0.01163149,0.8808321,332.0134,303.7386,355.249,,-27.9866,-56.2614,-4.751
648.0157,0.3531346,0.009353778,0.8752443,332.9565,305.3542,355.2776,,-27.0435,-54.6458,-4.7224
648.1301,0.3701656,0.008428125,0.8698193,331.5684,308.2515,355.1774,,-28.4316,-51.7485,-4.8226
648.2422,0.3813799,0.006646777,0.8692485,330.7044,312.4976,353.87,,-29.2956,-47.5024,-6.13
648.3642,0.3822496,0.004590425,0.8662247,331.3713,313.9358,354.645,,-28.6287,-46.0642,-5.355
648.4733,0.3744762,0.000892107,0.8642663,335.012,314.0381,355.825,,-24.988,-45.9619,-4.175
648.5806,0.3651807,0.002576623,0.8694469,334.0367,322.3951,355.9337,,-25.9633,-37.6049,-4.0663
648.6907,0.3578556,0.01405139,0.8702224,323.7409,331.0824,354.025,,-36.2591,-28.9176,-5.975
648.7934,0.3481597,0.01979436,0.8716263,317.3546,335.5423,351.7782,,-42.6454,-24.4577,-8.2218
648.9181,0.330709,0.0224588,0.8785926,310.2354,339.5282,348.9478,,-49.7646,-20.4718,-11.0522
649.0437,0.3093032,0.01923792,0.8927331,312.7528,340.0779,351.8962,,-47.2472,-19.9221,-8.1038
649.1459,0.2996875,0.01739801,0.9011192,314.0558,341.772,352.554,,-45.9442,-18.228,-7.446
649.2545,0.2916517,0.01484854,0.9061557,314.8311,342.0416,352.2042,,-45.1689,-17.9584,-7.7958
649.3698,0.2789622,0.01218659,0.9135316,316.3553,341.0754,353.6068,,-43.6447,-18.9246,-6.3932
649.4729,0.2596061,0.008866183,0.9198996,319.1282,335.1734,356.4073,,-40.8718,-24.8266,-3.5927
649.5811,0.2423425,0.005652684,0.9270021,323.5118,330.6055,358.4701,,-36.4882,-29.3945,-1.5299
649.6815,0.2310918,0.001865265,0.9362636,328.2498,334.0584,357.3833,,-31.7502,-25.9416,-2.6167
649.7859,0.2205011,0.00148093,0.945573,332.3862,341.4483,358.4415,,-27.6138,-18.5517,-1.5585
649.8973,0.2110061,0.004776602,0.9576983,336.2715,347.4976,1.447702,,-23.7285,-12.5024,1.447702
650.0207,0.2088127,0.003843707,0.9665142,338.6993,355.3452,0.697515,,-21.3007,-4.6548,0.697515
650.1444,0.2092618,0.0073968,0.9636856,342.216,3.921402,358.8385,,-17.784,3.921402,-1.1615
650.2465,0.2042004,-0.000779491,0.9526521,346.8189,6.989709,0.1900205,,-13.1811,6.989709,0.1900205
650.3602,0.1953558,-0.008704226,0.9312215,355.6737,7.210192,1.147931,,-4.3263,7.210192,1.147931
650.4731,0.1841931,-0.01892709,0.9051915,1.459802,6.383789,0.6789578,,1.459802,6.383789,0.6789578
650.585,0.1759145,-0.02161901,0.878661,4.341833,7.493014,0.9650575,,4.341833,7.493014,0.9650575
650.7103,0.1816089,-0.0110854,0.8587532,358.5792,12.66135,2.81914,,-1.4208,12.66135,2.81914
650.8221,0.2041033,0.001127967,0.8454359,349.335,18.63902,4.067121,,-10.665,18.63902,4.067121
650.9236,0.2329872,0.008511284,0.8294413,342.6922,24.28852,2.737803,,-17.3078,24.28852,2.737803
651.0579,0.2788028,0.01190071,0.8076942,335.7841,28.06828,0.8249105,,-24.2159,28.06828,0.8249105
651.1761,0.3219591,0.01402641,0.7858048,331.2637,32.03256,359.5254,,-28.7363,32.03256,-0.4746
651.2892,0.3438439,0.01576019,0.769062,329.2227,34.69695,359.4239,,-30.7773,34.69695,-0.5761
651.4109,0.3594691,0.01660557,0.7579219,327.2804,34.51244,359.8344,,-32.7196,34.51244,-0.1656
651.5121,0.3641142,0.01970552,0.749547,326.3089,34.702,358.8889,,-33.6911,34.702,-1.1111
651.6124,0.3612403,0.01945111,0.7433456,324.9521,34.735,358.2221,,-35.0479,34.735,-1.7779
651.7139,0.351356,0.01830714,0.7377993,321.4378,36.2649,356.2637,,-38.5622,36.2649,-3.7363
651.8188,0.3388231,0.01242592,0.7379033,320.9252,34.56142,357.821,,-39.0748,34.56142,-2.179
651.9366,0.3270941,-0.00374492,0.7488877,329.2561,29.68763,0.5888879,,-30.7439,29.68763,0.5888879
652.0383,0.3175786,-0.01631979,0.7624431,336.3955,26.08886,2.332788,,-23.6045,26.08886,2.332788
652.1385,0.3052063,-0.02952503,0.7836014,345.9662,20.78761,4.057869,,-14.0338,20.78761,4.057869
652.2391,0.2903207,-0.04106018,0.809109,355.3078,15.83504,5.712586,,-4.6922,15.83504,5.712586
652.3397,0.2748067,-0.04957849,0.8346226,4.192799,10.91992,7.967728,,4.192799,10.91992,7.967728
652.4437,0.2574548,-0.05439758,0.8541493,7.982907,7.637475,8.709647,,7.982907,7.637475,8.709647
652.5814,0.2277173,-0.05237579,0.8721111,7.878,1.714883,8.741971,,7.878,1.714883,8.741971
652.6975,0.2028301,-0.04828568,0.8842899,6.206382,356.091,8.87836,,6.206382,-3.909,8.87836
652.8096,0.1827945,-0.03580001,0.895037,1.819258,351.9303,8.727262,,1.819258,-8.0697,8.727262
652.9319,0.1622769,-0.02836721,0.9121098,357.7394,345.8184,9.410186,,-2.2606,-14.1816,9.410186
653.0405,0.1389467,-0.02592744,0.9422697,355.7458,335.1457,10.07559,,-4.2542,-24.8543,10.07559
653.1645,0.1129432,-0.02442597,0.9777833,355.9803,318.7091,10.97373,,-4.0197,-41.2909,10.97373
653.2677,0.09000211,-0.01991309,0.9958805,355.6484,302.3363,10.2989,,-4.3516,-57.6637,10.2989
653.3918,0.0705651,-0.01138722,0.9941486,353.8558,283.1668,8.322296,,-6.1442,-76.8332,8.322296
653.5032,0.06780479,0.002420786,0.9778044,347.1499,268.3673,6.374279,,-12.8501,-91.6327,6.374279
653.605,0.07483757,0.01110084,0.960889,341.2643,258.5452,4.019908,,-18.7357,-101.4548,4.019908
653.7173,0.08623499,0.01225137,0.9452156,337.4611,250.0359,3.068787,,-22.5389,-109.9641,3.068787
653.82,0.09545161,0.006811617,0.9335414,338.5655,242.1299,2.863025,,-21.4345,-117.8701,2.863025
653.9428,0.09992675,0.01673521,0.9283584,330.6229,234.2433,2.662146,,-29.3771,-125.7567,2.662146
654.0665,0.09907519,0.02954232,0.9363223,318.2276,226.5768,0.02452807,,-41.7724,-133.4232,0.02452807
654.17,0.08854778,0.0310218,0.9428512,315.7364,214.3527,1.757325,,-44.2636,-145.6473,1.757325
654.2702,0.07401589,0.03020747,0.9436796,318.2086,198.2346,6.515786,,-41.7914,-161.7654,6.515786
654.3842,0.05641527,0.02656474,0.9448648,319.8675,178.8947,9.487595,,-40.1325,178.8947,9.487595
654.491,0.04023538,0.02502726,0.9468187,321.4429,162.6937,11.52024,,-38.5571,162.6937,11.52024
654.5959,0.0312105,0.02374338,0.9472445,324.141,148.7931,11.80441,,-35.859,148.7931,11.80441
654.7202,0.0338664,0.01721423,0.9484422,330.182,133.8754,11.65553,,-29.818,133.8754,11.65553
654.833,0.05124594,0.01027285,0.956096,336.0845,122.9006,10.48914,,-23.9155,122.9006,10.48914
654.9621,0.07988559,0.003180563,0.9717267,341.6183,112.4681,10.42524,,-18.3817,112.4681,10.42524
655.0716,0.1053847,-0.003426843,0.9822631,345.083,103.5075,10.46687,,-14.917,103.5075,10.46687
655.1845,0.1260653,-0.005048305,0.9835793,348.9281,95.38972,9.027338,,-11.0719,95.38972,9.027338
655.2969,0.1422302,-0.007677476,0.9766772,353.3351,88.26089,7.425124,,-6.6649,88.26089,7.425124
655.4179,0.1540242,-0.009853343,0.9650676,353.6858,77.26961,5.896491,,-6.3142,77.26961,5.896491
655.5235,0.1555663,-0.0112598,0.9554121,356.2269,65.68857,4.935432,,-3.7731,65.68857,4.935432
655.6352,0.1528063,0.002897797,0.9440791,351.3739,54.53499,3.981118,,-8.6261,54.53499,3.981118
655.7562,0.1361554,0.02128566,0.922333,338.0959,48.36108,6.356997,,-21.9041,48.36108,6.356997
655.8809,0.1158787,0.03386099,0.9070918,326.2462,42.78913,7.717864,,-33.7538,42.78913,7.717864
655.9841,0.09990885,0.03570957,0.9031065,320.7931,36.69098,8.960829,,-39.2069,36.69098,8.960829
656.0844,0.08690251,0.03292938,0.9084262,319.4612,28.03759,11.83936,,-40.5388,28.03759,11.83936
656.1845,0.08185742,0.03160191,0.9169321,319.3587,24.79489,12.36771,,-40.6413,24.79489,12.36771
656.2863,0.07746211,0.03198028,0.9317132,320.389,20.73615,11.63138,,-39.611,20.73615,11.63138
656.3894,0.06928043,0.02855443,0.9478087,321.3908,11.35221,13.16602,,-38.6092,11.35221,13.16602
656.5109,0.06514584,0.01935015,0.962415,325.2982,6.846082,12.12383,,-34.7018,6.846082,12.12383
656.6119,0.06930377,0.01677086,0.9624703,328.0235,8.068958,10.85155,,-31.9765,8.068958,10.85155
656.713,0.06711964,0.01624017,0.9503223,328.1348,9.211114,7.697831,,-31.8652,9.211114,7.697831
656.8318,0.05472405,0.01522673,0.9163838,325.2736,6.764663,8.16304,,-34.7264,6.764663,8.16304
656.9364,0.04365728,0.01149064,0.8650024,326.4839,3.814282,8.541953,,-33.5161,3.814282,8.541953
657.066,0.03781843,0.01518441,0.7978439,321.458,1.02068,7.730011,,-38.542,1.02068,7.730011
657.1889,0.02356016,0.02481091,0.7342936,316.0651,358.8464,4.567503,,-43.9349,-1.1536,4.567503
657.3146,-0.000364054,0.02035029,0.6853381,313.6304,355.1428,5.150178,,-46.3696,-4.8572,5.150178
657.426,-0.02830315,-0.000859472,0.645021,314.9192,355.5728,1.861435,,-45.0808,-4.4272,1.861435
657.533,-0.05284772,-0.01216112,0.6030478,315.3358,354.837,2.443689,,-44.6642,-5.163,2.443689
657.6488,-0.07496715,-0.0125624,0.5425909,317.5663,355.5529,358.4032,,-42.4337,-4.4471,-1.5968
657.7777,-0.09872986,0.004335952,0.4729078,316.3645,354.3593,359.0423,,-43.6355,-5.6407,-0.9577
657.9054,-0.108417,0.01063756,0.4078356,313.6617,354.8291,358.6258,,-46.3383,-5.1709,-1.3742
658.0156,-0.1054301,0.008224974,0.3552893,312.6107,352.0064,0.5195935,,-47.3893,-7.9936,0.5195935
658.1285,-0.08575105,0.001555125,0.3130381,311.3463,349.336,1.285183,,-48.6537,-10.664,1.285183
658.2308,-0.06297327,0.006572005,0.2881035,311.7608,347.882,3.737832,,-48.2392,-12.118,3.737832
658.3408,-0.0321205,0.01687082,0.28092,316.0373,354.4597,1.923322,,-43.9627,-5.5403,1.923322
658.4435,-0.006705634,0.01874719,0.2893633,319.9576,4.373561,0.3630198,,-40.0424,4.373561,0.3630198
658.5691,0.02081137,0.0158437,0.3116453,326.1365,19.14864,357.8803,,-33.8635,19.14864,-2.1197
658.67,0.04086468,0.01122364,0.3319003,332.3161,34.48467,356.2269,,-27.6839,34.48467,-3.7731
658.7939,0.06527673,0.004893983,0.3448092,335.9017,58.49757,355.1638,,-24.0983,58.49757,-4.8362
658.9228,0.08182998,-0.005334302,0.3388372,340.4479,81.72408,356.7438,,-19.5521,81.72408,-3.2562
659.0496,0.08442943,-0.008097257,0.3337231,342.206,104.6534,357.6945,,-17.794,104.6534,-2.3055
659.1689,0.08071057,0.001093749,0.3503032,339.9249,125.4173,357.6154,,-20.0751,125.4173,-2.3846
659.2748,0.08278589,-0.00075985,0.3773046,341.1808,135.6985,355.9987,,-18.8192,135.6985,-4.0013
659.3835,0.0936944,-0.003196076,0.4142662,341.9112,135.4807,357.5635,,-18.0888,135.4807,-2.4365
659.4909,0.1047777,-0.000356442,0.4516493,340.9991,121.956,358.4052,,-19.0009,121.956,-1.5948
659.5944,0.1077321,-0.006349463,0.4738052,342.9017,108.8027,1.911905,,-17.0983,108.8027,1.911905
659.7221,0.1043956,-0.01782846,0.4811912,350.418,95.43681,2.398479,,-9.582,95.43681,2.398479
659.8359,0.08885879,-0.02462877,0.4778096,352.9299,88.53445,2.254239,,-7.0701,88.53445,2.254239
659.9595,0.05424112,-0.02970478,0.4741023,354.1908,82.39149,3.325616,,-5.8092,82.39149,3.325616
660.069,0.01953151,-0.02878491,0.4737377,354.1966,72.96375,4.846998,,-5.8034,72.96375,4.846998
660.174,-0.01074327,-0.01984465,0.4792287,353.2938,68.43552,4.649433,,-6.7062,68.43552,4.649433
660.3003,-0.05048608,-0.02132447,0.4987147,355.161,66.61153,4.144488,,-4.839,66.61153,4.144488
660.4319,-0.09273621,-0.03531319,0.5338972,356.96,64.7384,2.435682,,-3.04,64.7384,2.435682
660.5621,-0.1282063,-0.02640059,0.5640217,359.4783,61.35357,2.171109,,-0.5217,61.35357,2.171109
660.692,-0.1681511,-0.02653399,0.5757111,0.4881789,56.69655,359.3842,,0.4881789,56.69655,-0.6158
660.8096,-0.2071755,-0.02709458,0.5683613,1.664761,54.70002,359.0003,,1.664761,54.70002,-0.9997
660.9225,-0.2396491,-0.02947225,0.54381,1.180651,52.15435,359.7309,,1.180651,52.15435,-0.2691
661.0471,-0.27248,-0.03815483,0.4937694,1.359255,50.46319,359.8626,,1.359255,50.46319,-0.1374
661.1623,-0.2935926,-0.03262019,0.4530179,1.06799,48.49554,0.8920446,,1.06799,48.49554,0.8920446
661.2694,-0.309349,-0.02401531,0.4258066,1.89158,46.59225,0.56687,,1.89158,46.59225,0.56687
661.3981,-0.3289278,-0.02388153,0.3943103,2.22966,45.46537,358.5078,,2.22966,45.46537,-1.4922
661.5231,-0.3439966,-0.02226833,0.3739801,1.028927,47.42691,356.6332,,1.028927,47.42691,-3.3668
661.6248,-0.3552306,-0.02211469,0.3607941,359.8811,50.88258,354.9156,,-0.1189,50.88258,-5.0844
661.7501,-0.3697065,-0.02475405,0.3502289,359.3445,57.71901,353.8484,,-0.6555,57.71901,-6.1516
661.8763,-0.3875941,-0.02238327,0.343892,359.8862,65.04916,353.2504,,-0.1138,65.04916,-6.7496
662.0002,-0.4082982,-0.02509578,0.3398294,0.7461033,70.01905,353.545,,0.7461033,70.01905,-6.455
662.1031,-0.4226967,-0.02432873,0.3382081,0.1207504,73.2031,354.0802,,0.1207504,73.2031,-5.9198
662.2149,-0.4385014,-0.02292376,0.3372456,0.6389642,75.24284,353.9687,,0.6389642,75.24284,-6.0313
662.3261,-0.4539372,-0.01923397,0.340169,359.4432,75.78094,354.2771,,-0.5568,75.78094,-5.7229
662.4427,-0.4686319,-0.01647809,0.3449883,359.0112,74.268,355.0784,,-0.9888,74.268,-4.9216
662.5634,-0.4893579,-0.01349817,0.3527884,359.2387,70.80601,354.8567,,-0.7613,70.80601,-5.1433
662.6652,-0.5123245,-0.01607881,0.3561851,359.751,69.16374,353.5667,,-0.249,69.16374,-6.4333
662.7668,-0.5352557,-0.01741353,0.3517149,1.426161,68.68394,354.0352,,1.426161,68.68394,-5.9648
662.8677,-0.5572427,-0.02577211,0.3375092,8.408873,71.89594,356.0107,,8.408873,71.89594,-3.9893
662.9915,-0.5691602,-0.02254758,0.3008863,7.39048,86.48955,359.8664,,7.39048,86.48955,-0.1336
663.0936,-0.5742642,-0.02058204,0.2594517,6.400928,99.81823,2.186277,,6.400928,99.81823,2.186277
663.2186,-0.583027,-0.01993413,0.2067737,5.445659,121.7922,3.160499,,5.445659,121.7922,3.160499
663.3454,-0.5946633,-0.02226866,0.1745553,4.610844,142.1502,4.03408,,4.610844,142.1502,4.03408
663.447,-0.5982881,-0.01667168,0.1662683,2.044349,155.5688,3.904913,,2.044349,155.5688,3.904913
663.5672,-0.5914801,0.002380247,0.1732519,352.4716,169.3741,4.031739,,-7.5284,169.3741,4.031739
663.6679,-0.5759516,0.01667695,0.1944095,341.6849,177.0013,2.142635,,-18.3151,177.0013,2.142635
663.7906,-0.5530016,0.02167097,0.2309701,336.6995,186.0667,0.3836778,,-23.3005,-173.9333,0.3836778
663.8918,-0.5396913,0.01899364,0.2611268,337.9883,197.1961,358.0936,,-22.0117,-162.8039,-1.9064
663.9926,-0.5344774,0.01004799,0.2858672,341.591,207.8104,356.6867,,-18.409,-152.1896,-3.3133
664.095,-0.5391169,-0.005312636,0.3153046,354.7253,221.3146,355.7239,,-5.2747,-138.6854,-4.2761
664.2023,-0.5487934,-0.00984296,0.3414949,358.7213,231.0613,356.7686,,-1.2787,-128.9387,-3.2314
664.312,-0.5638569,-0.01247963,0.3722447,1.066302,240.242,358.0847,,1.066302,-119.758,-1.9153
664.4161,-0.5818396,-0.009778997,0.4029934,1.144829,251.9512,358.7353,,1.144829,-108.0488,-1.2647
664.5461,-0.5933653,-0.01124156,0.4354069,0.340968,267.4895,358.9467,,0.340968,-92.5105,-1.0533
664.6682,-0.5936604,-0.0016662,0.4480424,353.9202,276.1189,357.815,,-6.0798,-83.8811,-2.185
664.7703,-0.5835499,0.01012746,0.4480547,346.0729,279.5322,356.5508,,-13.9271,-80.4678,-3.4492
664.8945,-0.5614864,0.01481978,0.4421526,341.9191,280.9637,356.6632,,-18.0809,-79.0363,-3.3368
665.0082,-0.5342414,0.01103049,0.4348231,342.9803,280.1071,357.7049,,-17.0197,-79.8929,-2.2951
665.1084,-0.5000356,0.006855531,0.4276036,343.5371,279.3947,358.7075,,-16.4629,-80.6053,-1.2925
665.2096,-0.4566678,0.01106973,0.4182965,340.9038,276.6024,358.2373,,-19.0962,-83.3976,-1.7627
665.3242,-0.4009596,0.01805286,0.4165885,336.1393,271.9806,359.5097,,-23.8607,-88.0194,-0.4903
665.4333,-0.341314,0.02385803,0.4302976,333.7489,268.6565,0.1547689,,-26.2511,-91.3435,0.1547689
665.5491,-0.2805398,0.02055463,0.4573931,332.515,267.9697,359.7874,,-27.485,-92.0303,-0.2126
665.6616,-0.2186907,0.01147808,0.4973948,333.1252,268.8166,0.08940825,,-26.8748,-91.1834,0.08940825
665.7874,-0.1463112,0.01480965,0.5469856,332.755,269.8519,359.2318,,-27.245,-90.1481,-0.7682
665.9134,-0.06927565,0.02552732,0.5784024,330.9392,270.2253,358.5318,,-29.0608,-89.7747,-1.4682
666.0346,0.007641533,0.03098593,0.594439,330.49,270.4313,358.728,,-29.51,-89.5687,-1.272
666.1359,0.06757141,0.0300717,0.6025091,329.4532,273.0013,357.9594,,-30.5468,-86.9987,-2.0406
666.2391,0.1269637,0.02202775,0.6066197,328.8266,280.1445,357.8912,,-31.1734,-79.8555,-2.1088
666.3397,0.1836665,0.01428532,0.6033151,330.0077,284.2428,356.9402,,-29.9923,-75.7572,-3.0598
666.4636,0.2442387,0.02063424,0.6029119,329.9414,283.9673,356.0637,,-30.0586,-76.0327,-3.9363
666.5892,0.2910626,0.02557773,0.6079419,330.4731,280.9274,355.8491,,-29.5269,-79.0726,-4.1509
666.699,0.3215517,0.02725392,0.6257146,330.0985,278.0388,357.1127,,-29.9015,-81.9612,-2.8873
666.8144,0.3411129,0.02294753,0.6492032,330.12,277.0839,356.1403,,-29.88,-82.9161,-3.8597
666.9287,0.3547503,0.02023581,0.6751844,329.5455,277.7243,357.574,,-30.4545,-82.2757,-2.426
667.0529,0.3657147,0.023008,0.6985637,330.0775,280.149,358.7492,,-29.9225,-79.851,-1.2508
667.1531,0.373188,0.0209213,0.7163655,333.6797,285.2576,0.730967,,-26.3203,-74.7424,0.730967
667.282,0.3846706,0.0134804,0.7414116,341.4404,300.1809,0.7183447,,-18.5596,-59.8191,0.7183447
667.3903,0.4074301,0.003178293,0.7573475,348.4327,321.0369,1.850789,,-11.5673,-38.9631,1.850789
667.4926,0.4259602,-0.005595904,0.7545483,353.5396,339.6362,0.1893209,,-6.4604,-20.3638,0.1893209
667.6159,0.4427293,-0.009770819,0.7319975,356.7564,0.6279493,2.273549,,-3.2436,0.6279493,2.273549
667.731,0.4418076,-0.009939941,0.7038945,356.6741,12.51427,4.957045,,-3.3259,12.51427,4.957045
667.8385,0.4266129,-0.01083357,0.6787452,357.0522,15.54043,10.32179,,-2.9478,15.54043,10.32179
667.9406,0.416261,-0.01183624,0.6607125,357.1268,16.63695,15.9343,,-2.8732,16.63695,15.9343
668.0576,0.4350575,-0.009545198,0.6369432,355.5034,32.04995,12.89465,,-4.4966,32.04995,12.89465
668.1656,0.4592019,-0.00928732,0.6067229,355.5148,49.40981,10.86705,,-4.4852,49.40981,10.86705
668.2656,0.4744493,-0.008595557,0.5882964,354.2386,57.08245,8.24322,,-5.7614,57.08245,8.24322
668.3658,0.4823695,-0.01398919,0.5760052,357.4102,57.69524,5.538494,,-2.5898,57.69524,5.538494
668.4699,0.4876914,-0.01477833,0.5719008,357.4333,53.3701,4.949327,,-2.5667,53.3701,4.949327
668.5931,0.4902007,-0.01128759,0.5769856,356.5079,44.2403,4.674884,,-3.4921,44.2403,4.674884
668.6935,0.4866084,-0.008744062,0.5878195,355.9714,32.84398,5.871375,,-4.0286,32.84398,5.871375
668.8011,0.4750989,-0.00569158,0.6004896,355.1366,16.15009,6.208098,,-4.8634,16.15009,6.208098
668.9296,0.4554386,-0.003030203,0.6088603,354.7553,352.3127,6.248035,,-5.2447,-7.6873,6.248035
669.0319,0.4514353,-0.005416531,0.6111495,356.4563,343.9435,7.061267,,-3.5437,-16.0565,7.061267
669.1556,0.4627265,-0.009533134,0.6182987,358.3836,349.1509,6.252017,,-1.6164,-10.8491,6.252017
669.2584,0.4802021,-0.01366047,0.6227952,359.4327,1.649552,5.835057,,-0.5673,1.649552,5.835057
669.3604,0.4961659,-0.01740947,0.6210868,0.588979,15.05284,6.438519,,0.588979,15.05284,6.438519
669.4727,0.5085183,-0.0184749,0.6161906,359.8357,29.03368,7.026868,,-0.1643,29.03368,7.026868
669.5972,0.5155928,-0.01822949,0.6094168,358.5933,42.4214,7.030338,,-1.4067,42.4214,7.030338
669.707,0.518724,-0.01965813,0.6033689,357.9445,51.36662,7.033078,,-2.0555,51.36662,7.033078
669.809,0.5190403,-0.02444708,0.5935116,356.9888,58.28694,6.710304,,-3.0112,58.28694,6.710304
669.921,0.5156463,-0.03049548,0.5702599,356.7632,67.26888,6.303481,,-3.2368,67.26888,6.303481
670.0243,0.5079692,-0.03493267,0.5456322,356.9757,74.98066,6.496718,,-3.0243,74.98066,6.496718
670.1514,0.4957744,-0.03002744,0.5165561,356.5497,81.04484,5.821094,,-3.4503,81.04484,5.821094
670.2756,0.4926867,-0.02045818,0.4960542,355.3792,82.34781,6.396302,,-4.6208,82.34781,6.396302
670.3863,0.5009241,-0.01224269,0.4783141,353.6185,82.29233,6.673685,,-6.3815,82.29233,6.673685
670.4952,0.5139709,-0.01025648,0.4592783,352.5514,83.00135,5.767125,,-7.4486,83.00135,5.767125
670.6115,0.5342582,-0.005661165,0.4376375,352.0596,83.27129,5.57516,,-7.9404,83.27129,5.57516
670.7364,0.5489582,-0.002284828,0.4199648,352.9337,83.8662,5.447707,,-7.0663,83.8662,5.447707
670.8484,0.5599237,-0.001289997,0.4101396,350.9798,84.33027,4.988329,,-9.0202,84.33027,4.988329
670.962,0.5678865,-0.001824762,0.4137384,350.381,78.81141,5.359641,,-9.619,78.81141,5.359641
671.0764,0.5750175,0.000546812,0.4286544,348.6954,69.18171,5.00076,,-11.3046,69.18171,5.00076
671.1899,0.5717136,0.003365395,0.4530003,348.9874,56.55278,5.155246,,-11.0126,56.55278,5.155246
671.3136,0.5417978,0.003256809,0.4900357,349.9633,35.31852,4.613472,,-10.0367,35.31852,4.613472
671.425,0.4860764,-0.004754729,0.5160391,352.207,9.447237,4.919617,,-7.793,9.447237,4.919617
671.5504,0.4162834,-0.008145918,0.5239391,353.2113,340.2555,6.069573,,-6.7887,-19.7445,6.069573
671.653,0.3716409,-0.007111522,0.5204058,354.7407,318.9879,7.034633,,-5.2593,-41.0121,7.034633
671.7773,0.332481,-0.0029327,0.5233896,354.2625,298.5509,6.987806,,-5.7375,-61.4491,6.987806
671.9041,0.3018472,-0.002986848,0.5329044,354.0037,276.2856,7.151187,,-5.9963,-83.7144,7.151187
672.0273,0.287098,-0.003930643,0.5443048,355.7665,252.5802,7.569108,,-4.2335,-107.4198,7.569108
672.1345,0.2964956,-0.004159438,0.5484967,356.1985,233.4219,6.020294,,-3.8015,-126.5781,6.020294
672.252,0.329809,-0.004974394,0.5605442,356.7073,212.6131,6.036223,,-3.2927,-147.3869,6.036223
672.3656,0.3685532,-0.004032749,0.5772697,355.3546,196.6981,6.210088,,-4.6454,-163.3019,6.210088
672.4684,0.4019097,-0.004340944,0.5912471,353.7509,184.7589,5.220448,,-6.2491,-175.2411,5.220448
672.5765,0.4289573,-0.000682545,0.6051666,353.2363,171.196,5.786725,,-6.7637,171.196,5.786725
672.6771,0.4409802,0.003413128,0.6146248,352.7148,159.7869,5.221107,,-7.2852,159.7869,5.221107
672.7792,0.442475,0.001386369,0.6180654,352.3137,150.2128,4.869649,,-7.6863,150.2128,4.869649
672.8793,0.4359553,0.0006897,0.6168908,351.8458,139.6769,5.332991,,-8.1542,139.6769,5.332991
672.9802,0.4200822,-0.005563816,0.6113591,352.2768,127.9074,6.835493,,-7.7232,127.9074,6.835493
673.0821,0.3984077,-0.00674473,0.5998631,352.8617,116.2031,8.728951,,-7.1383,116.2031,8.728951
