InteractionNumber,touched
0,1
1,1
2,1
3,1
4,1
5,1
6,1
7,1
8,0
9,1
10,1
11,1
12,1
13,1
14,1
15,1
16,1
17,1
18,1
19,0
20,1
21,1
22,1
23,1
24,1
25,1
26,0
27,1
28,1
29,1
30,1
31,1
32,1
33,1
34,1
35,1
36,1
37,1
38,1
39,0
40,0
41,1
42,1
43,1
44,0
45,1
46,1
47,0
48,1
49,0
50,0
51,1

time,posX,posY,posZ,rotX,rotY,rotZ,headPosX,headPosY,headPosZ,LhandPosX,LhandPosY,LhandPosZ,RhandPosX,RhandPosY,RhandPosZ
15.33357,0.2800381,-0.2215073,0.05749715,0.8343263,23.74548,359.3311,-0.2800381,1.278493,9.792502,-0.07475755,0.9441236,9.568667,-0.4137348,0.8852898,9.577446
15.43384,0.1552639,-0.2260664,0.05219463,2.425378,20.39162,0.9694876,-0.1552639,1.273934,9.797806,0.07153678,0.913029,9.559675,-0.3257891,0.7982789,9.671057
15.5467,0.007525116,-0.2528652,0.04640303,5.378424,16.22721,4.4046,-0.007525116,1.247135,9.803596,0.2581657,0.8262609,9.553374,-0.2473933,0.7503138,9.780181
15.65864,-0.1202654,-0.2860603,0.04909654,6.332428,15.28654,5.963431,0.1202654,1.21394,9.800903,0.4313077,0.7123407,9.564341,-0.1915433,0.7103447,9.877224
15.75922,-0.2070918,-0.3239451,0.05315406,6.768488,14.09156,8.841562,0.2070918,1.176055,9.796846,0.5617367,0.7054381,9.598421,-0.1609299,0.689763,9.939411
15.87178,-0.2742627,-0.3615482,0.04674503,9.838552,10.09271,10.38064,0.2742627,1.138452,9.803255,0.6623552,0.6626495,9.604584,-0.1450563,0.6912008,9.957108
15.97499,-0.3087947,-0.3732876,0.03186473,10.34168,6.227854,10.09701,0.3087947,1.126712,9.818135,0.7309514,0.632306,9.571407,-0.1258664,0.7023841,9.961498
16.08571,-0.3152128,-0.3621342,0.01857516,7.849433,5.232607,11.07601,0.3152128,1.137866,9.831425,0.7782919,0.7002193,9.554282,-0.1075283,0.7297606,9.978458
16.19619,-0.2909904,-0.3145572,-0.002803445,9.13608,7.804828,11.02895,0.2909904,1.185443,9.852803,0.6297861,0.8749285,9.475865,-0.1139419,0.7461376,9.984626
16.29622,-0.2366272,-0.2591543,-0.03282244,5.259028,15.29082,9.729236,0.2366272,1.240846,9.882822,0.4944774,0.9689867,9.541343,-0.1133068,0.7580324,9.950626
16.40866,-0.1656435,-0.2098309,-0.0623808,1.19414,23.57685,8.264483,0.1656435,1.290169,9.912381,0.3746107,0.9916721,9.652652,-0.129281,0.7548522,9.90048
16.50895,-0.1110599,-0.1948531,-0.07192242,358.7589,29.50545,3.84639,0.1110599,1.305147,9.921923,0.3236265,0.9791835,9.712671,-0.1528213,0.7043583,9.891736
16.60899,-0.05374275,-0.2112248,-0.0785298,358.5397,35.20897,3.68433,0.05374275,1.288775,9.92853,0.3200449,0.9586035,9.722209,-0.2544103,0.6732501,9.89909
16.70909,0.02696039,-0.2369215,-0.09278997,358.6119,40.68065,359.638,-0.02696039,1.263078,9.94279,0.3338386,0.9453985,9.722775,-0.4421721,0.6826208,10.04747
16.82108,0.1461336,-0.2639602,-0.1136174,0.7049667,47.07275,358.1847,-0.1461336,1.23604,9.963617,0.3120808,0.9750886,9.718486,-0.640823,0.7345432,10.2479
16.92863,0.2468788,-0.2869088,-0.1439409,2.088105,50.18885,355.794,-0.2468788,1.213091,9.993941,0.2161564,1.031591,9.714149,-0.8042281,0.8625486,10.28716
17.03383,0.3146749,-0.2764677,-0.1568379,1.077594,49.55639,353.8221,-0.3146749,1.223532,10.00684,0.1423975,1.053186,9.716959,-0.9094725,1.036389,10.08739
17.14632,0.3119847,-0.2299013,-0.1367978,1.62702,30.48925,353.8966,-0.3119847,1.270099,9.986797,0.08967581,1.025031,9.711615,-0.691204,1.102941,9.831908
17.25891,0.2548949,-0.1785259,-0.1070085,358.7781,9.857129,355.9097,-0.2548949,1.321474,9.957008,0.1088025,1.028289,9.709393,-0.498653,1.064017,9.763118
17.37136,0.1773579,-0.1492008,-0.07950112,358.55,4.378051,359.2597,-0.1773579,1.350799,9.929502,0.1806567,1.009902,9.705105,-0.3631198,0.9619466,9.748735
17.48373,0.09230039,-0.1349252,-0.0510438,357.207,4.49495,359.38,-0.09230039,1.365075,9.901044,0.2041712,0.9971768,9.693502,-0.251519,0.8784391,9.769288
17.58374,0.04291948,-0.1270946,-0.03272594,358.3698,4.797296,0.03977646,-0.04291948,1.372905,9.882726,0.1527617,0.9736547,9.685918,-0.1688682,0.8392523,9.795861
17.6842,0.02855648,-0.1220078,-0.02208831,358.6319,5.083584,1.517605,-0.02855648,1.377992,9.872088,0.06840561,0.9787945,9.706176,-0.138393,0.8451282,9.841982
17.79578,0.04644755,-0.1164866,-0.02004569,359.1024,2.871309,3.930158,-0.04644755,1.383513,9.870046,-0.01064397,1.087651,9.6809,-0.1821943,0.8372514,9.874804
17.9038,0.07434426,-0.1069483,-0.02123936,359.6614,358.3926,8.168578,-0.07434426,1.393052,9.87124,-0.01728733,1.260321,9.570369,-0.2556115,0.8324946,9.899499
18.00952,0.0965308,-0.09868414,-0.02441945,359.0826,353.2368,8.003608,-0.0965308,1.401316,9.874419,0.0383622,1.34006,9.445459,-0.3278683,0.8418996,9.89909
18.12118,0.1122225,-0.08015703,-0.02370823,359.0454,356.1702,8.053751,-0.1122225,1.419843,9.873708,0.08354811,1.301331,9.491188,-0.3488103,0.8510051,9.859052
18.2331,0.09990779,-0.06551161,-0.01733434,358.6485,1.438842,6.552695,-0.09990779,1.434488,9.867334,0.1426003,1.223224,9.611841,-0.2904713,0.8674759,9.806889
18.3332,0.05035739,-0.06411792,-0.006024543,357.4689,3.581914,5.330939,-0.05035739,1.435882,9.856025,0.2545999,1.161409,9.697301,-0.1756003,0.8712551,9.768163
18.44595,-0.03871769,-0.07749679,0.01660432,357.8403,5.133054,2.983368,0.03871769,1.422503,9.833396,0.36916,1.109704,9.768306,-0.03099621,0.8647189,9.725993
18.54596,-0.1231867,-0.110036,0.04702763,356.5468,6.054536,2.801394,0.1231867,1.389964,9.802973,0.454654,1.081544,9.7989,0.09375872,0.8185388,9.678792
18.64629,-0.1871764,-0.1654524,0.08447502,354.7857,7.004352,3.463821,0.1871764,1.334548,9.765525,0.5317132,1.042969,9.800384,0.1990223,0.7399164,9.654821
18.75819,-0.2264251,-0.2554345,0.1230574,358.6322,8.299777,6.14359,0.2264251,1.244565,9.726943,0.5631799,0.9867179,9.771138,0.2574295,0.646521,9.630524
18.85838,-0.2360374,-0.3292484,0.1426145,2.493257,7.614364,7.82636,0.2360374,1.170752,9.707385,0.5538751,0.9303377,9.745901,0.2379164,0.5757923,9.556032
18.96134,-0.2232156,-0.3595002,0.1469809,6.785887,7.178675,6.425373,0.2232156,1.1405,9.703019,0.5247025,0.8864003,9.729143,0.1727769,0.663965,9.384462
19.06817,-0.2048712,-0.3143469,0.1395768,6.005284,8.4375,4.730289,0.2048712,1.185653,9.710423,0.4982431,0.8997611,9.732063,0.04674655,0.935351,9.303187
19.17022,-0.1915444,-0.2349409,0.1239171,1.681858,11.09222,4.550465,0.1915444,1.265059,9.726083,0.4800965,0.9536328,9.727847,-0.06962714,1.040531,9.355194
19.27047,-0.1822352,-0.1684484,0.1010085,0.3567649,12.23528,4.944785,0.1822352,1.331552,9.748991,0.4680909,1.008109,9.711053,-0.1148614,1.058074,9.442744
19.37074,-0.1757322,-0.1296239,0.07614451,359.4774,12.4984,4.292291,0.1757322,1.370376,9.773855,0.4563966,1.036753,9.691749,-0.1104853,1.034895,9.513317
19.47105,-0.1783613,-0.1058852,0.05774752,358.2224,12.88285,3.109659,0.1783613,1.394115,9.792253,0.4599056,1.046873,9.686631,-0.08088715,1.005873,9.546477
19.58272,-0.201366,-0.09848668,0.04646133,358.5638,12.30108,2.198056,0.201366,1.401513,9.803538,0.4666151,1.034738,9.709589,-0.03312426,0.9630461,9.551775
19.6829,-0.2346892,-0.1178415,0.04684741,359.0799,12.16862,2.834374,0.2346892,1.382159,9.803153,0.4836556,1.019398,9.72952,0.02618597,0.9163159,9.545576
19.78305,-0.2612656,-0.1537023,0.06254853,358.489,11.45182,5.979658,0.2612656,1.346298,9.787452,0.5216991,0.9855799,9.73534,0.1058467,0.8814331,9.529191
19.88612,-0.2719381,-0.1934453,0.09943858,359.2155,9.845181,7.433031,0.2719381,1.306555,9.750562,0.5564544,0.9490696,9.731659,0.1964058,0.8961793,9.516793
19.98862,-0.2679136,-0.2291071,0.1436601,1.442889,7.229501,9.644192,0.2679136,1.270893,9.70634,0.5565712,0.9143147,9.71397,0.2650134,0.9077431,9.462481
20.09377,-0.254369,-0.261587,0.184781,2.427858,3.666808,10.52925,0.254369,1.238413,9.665219,0.5381197,0.8940889,9.696454,0.3043754,0.9228684,9.364218
20.19424,-0.2426069,-0.2694196,0.2159179,2.516725,357.4326,8.759854,0.2426069,1.23058,9.634082,0.5202035,0.8841905,9.68622,0.3107962,0.9770221,9.267572
20.29469,-0.2330304,-0.2465763,0.2278055,1.465216,351.8573,6.385573,0.2330304,1.253424,9.622194,0.5087739,0.9004762,9.687119,0.278854,1.07019,9.204608
20.39501,-0.2237677,-0.2010792,0.2166671,359.6244,348.6921,4.38777,0.2237677,1.298921,9.633333,0.4929114,0.928874,9.685674,0.2169102,1.095551,9.195122
20.50736,-0.2048281,-0.1534138,0.1834498,358.0401,351.1508,2.914265,0.2048281,1.346586,9.66655,0.4744896,0.9587896,9.67371,0.1294289,1.102991,9.277267
20.60737,-0.1745013,-0.1192101,0.1513726,357.6364,357.2719,2.358321,0.1745013,1.38079,9.698627,0.4873168,1.011078,9.681514,-0.07234054,1.227518,9.345308
20.70763,-0.128911,-0.08696236,0.1297851,356.7584,1.812069,359.672,0.128911,1.413038,9.720215,0.5097845,1.07575,9.712884,-0.3161584,1.298071,9.470616
20.80794,-0.06560829,-0.06651617,0.1261516,355.4301,2.075433,358.9341,0.06560829,1.433484,9.723848,0.5071144,1.147703,9.743154,-0.4451676,1.323822,9.437654
20.91011,-0.004783794,-0.07884842,0.1341271,355.2458,354.5462,359.8728,0.004783794,1.421152,9.715873,0.4782977,1.191488,9.746978,-0.4041315,1.324976,9.323384
21.02017,0.007004912,-0.09025191,0.1359987,354.652,335.6862,358.1038,-0.007004912,1.409748,9.714002,0.4307703,1.170925,9.717967,-0.3466219,1.264204,9.306983
21.13316,-0.003235118,-0.07799613,0.1265488,357.3586,324.235,0.03069675,0.003235118,1.422004,9.723452,0.3668578,1.118581,9.685862,-0.2561246,1.115546,9.30019
21.24546,-0.03238962,-0.06368808,0.1142758,357.7216,321.6506,1.674455,0.03238962,1.436312,9.735724,0.3442743,1.077998,9.679432,-0.1619792,0.9394004,9.379045
21.35725,-0.08609977,-0.06079937,0.09293199,356.8314,322.1287,2.193652,0.08609977,1.439201,9.757068,0.3828882,1.073864,9.691136,-0.07915721,0.8291193,9.510491
21.45728,-0.1534796,-0.06617112,0.06329814,356.6799,322.6252,1.660607,0.1534796,1.433829,9.786702,0.4716658,1.138546,9.713835,-0.01844746,0.7834052,9.615147
21.55739,-0.2195768,-0.07452907,0.03401477,356.6053,324.5459,0.5968124,0.2195768,1.425471,9.815986,0.5315495,1.218267,9.730374,0.02313501,0.7806998,9.672845
21.66999,-0.2713373,-0.07920935,0.008121885,356.3723,327.309,0.7037622,0.2713373,1.420791,9.841878,0.5603336,1.28929,9.697276,0.04497519,0.8008088,9.709019
21.78247,-0.2986693,-0.07075077,-0.009507921,355.7032,330.7296,0.7955461,0.2986693,1.429249,9.859508,0.5418035,1.38409,9.664307,0.03529173,0.8214215,9.743607
21.88911,-0.3066165,-0.05200758,-0.02181491,354.8023,332.5498,1.508513,0.3066165,1.447992,9.871815,0.504729,1.49338,9.587375,0.021886,0.8295335,9.780843
21.99553,-0.2944242,-0.03968955,-0.02982168,355.3741,335.0845,0.9453949,0.2944242,1.46031,9.879822,0.5564405,1.528914,9.485984,0.006518286,0.8401968,9.804587
22.10693,-0.2676944,-0.03194873,-0.03351448,355.4388,338.1638,0.8879573,0.2676944,1.468051,9.883514,0.5183449,1.475622,9.568048,-0.003319155,0.8483202,9.827745
22.20765,-0.2214511,-0.02753112,-0.03077667,356.5905,352.5121,1.800571,0.2214511,1.472469,9.880776,0.4535886,1.331952,9.590074,-0.01723159,0.8465557,9.836815
22.31915,-0.1546686,-0.02558056,-0.03944304,356.6454,25.11843,3.436824,0.1546686,1.474419,9.889443,0.4305494,1.21462,9.605582,-0.05414252,0.8673779,9.836314
22.41926,-0.1198565,-0.0268422,-0.04456859,356.4799,35.89876,3.076803,0.1198565,1.473158,9.894568,0.4154406,1.178627,9.607998,-0.1145612,0.8835386,9.83875
22.51935,-0.09117006,-0.03050723,-0.03887248,358.0088,37.17676,2.205361,0.09117006,1.469493,9.888872,0.3615434,1.182461,9.581907,-0.1650681,0.8801872,9.850838
22.63242,-0.04317039,-0.05620163,-0.03414236,0.3992399,43.20806,0.07594799,0.04317039,1.443798,9.884142,0.3265229,1.204532,9.562294,-0.2935664,0.8382803,9.918104
22.73251,0.02280683,-0.1024032,-0.02538354,1.368488,47.63571,358.9863,-0.02280683,1.397597,9.875383,0.3014577,1.192522,9.54243,-0.4159211,0.7674069,10.01765
22.84449,0.1419263,-0.1475868,-0.002684232,1.421412,47.515,357.1706,-0.1419263,1.352413,9.852684,0.2651217,1.169427,9.537081,-0.5719088,0.7459003,10.09866
22.94474,0.2828315,-0.2035393,0.02190629,0.9013801,48.20304,355.2833,-0.2828315,1.296461,9.828094,0.2083657,1.151513,9.528993,-0.7223579,0.7263733,10.07108
23.04485,0.4051121,-0.2782875,0.04000647,1.71378,52.02472,353.9136,-0.4051121,1.221712,9.809994,0.1006687,1.117233,9.492735,-0.8818802,0.7702041,9.931968
23.14556,0.4722655,-0.3136863,0.05916947,3.379959,48.15131,350.258,-0.4722655,1.186314,9.790831,-0.02048934,1.080783,9.454658,-0.98282,0.8430764,9.721786
23.25676,0.4812283,-0.2819559,0.08202165,1.825582,39.46712,348.7052,-0.4812283,1.218044,9.767979,-0.09246504,1.057789,9.44269,-0.9233827,0.9054319,9.553472
23.35722,0.4472,-0.2334454,0.0896059,359.4225,36.93619,350.7936,-0.4472,1.266555,9.760394,-0.09211058,1.054493,9.43607,-0.816985,0.9115098,9.510168
23.45736,0.3801783,-0.205129,0.09036527,355.6454,35.27182,352.6956,-0.3801783,1.294871,9.759635,-0.0839652,1.064545,9.453465,-0.7148935,0.9045916,9.512308
23.5696,0.2689945,-0.1755233,0.08688387,352.6718,27.81294,356.0172,-0.2689945,1.324477,9.763116,-0.0448545,1.151575,9.482565,-0.5136006,0.9860211,9.529029
23.67796,0.1646557,-0.123159,0.06718314,350.8842,24.30393,357.707,-0.1646557,1.376841,9.782817,-0.02465868,1.322371,9.524277,-0.3970932,1.019338,9.589126
23.78281,0.08902161,-0.0128595,0.05208001,346.4006,22.96871,1.359607,-0.08902161,1.487141,9.79792,-0.1034376,1.643447,9.598312,-0.3077922,1.032928,9.650709
23.89427,0.05791691,0.06023052,0.03767107,343.1445,20.30743,2.827075,-0.05791691,1.56023,9.812329,-0.1563293,1.803994,9.537537,-0.305808,1.047292,9.691696
24.00698,0.03978674,0.01809749,0.02101487,348.196,19.5654,3.865105,-0.03978674,1.518098,9.828985,-0.07081944,1.698632,9.461188,-0.2931677,1.047142,9.730721
24.1188,0.01323784,-0.02057085,0.008330447,352.0385,17.79018,3.486458,-0.01323784,1.479429,9.841669,0.04160929,1.498982,9.476136,-0.2763399,0.9768633,9.753922
24.21884,-0.02753381,-0.02850048,0.001109502,355.877,13.8141,2.946728,0.02753381,1.4715,9.84889,0.116768,1.297153,9.495532,-0.2073869,0.9412864,9.761304
24.31911,-0.07071803,-0.03598783,-0.003077522,355.6982,7.051867,3.611214,0.07071803,1.464012,9.853078,0.1935645,1.139806,9.556295,-0.1134528,0.9249828,9.739066
24.41919,-0.1032008,-0.03655839,-0.01000335,354.2393,2.735191,2.743567,0.1032008,1.463442,9.860003,0.2581336,1.106497,9.628182,-0.0334614,0.9565381,9.710493
24.53163,-0.0982455,-0.03116511,-0.02971867,353.5547,12.93809,5.582685,0.0982455,1.468835,9.879719,0.318919,1.152431,9.664615,0.01134173,1.114094,9.687602
24.63312,-0.07614468,-0.02754252,-0.04612926,352.8678,18.01436,4.761873,0.07614468,1.472458,9.89613,0.339902,1.191848,9.674396,0.009723723,1.265186,9.677445
24.74429,-0.0407417,-0.02700196,-0.04874892,352.2997,15.05292,3.731428,0.0407417,1.472998,9.898749,0.3131256,1.213838,9.685534,0.07931451,1.341139,9.649227
24.85614,-0.01991793,-0.03302482,-0.03143677,351.3286,11.25482,4.344316,0.01991793,1.466975,9.881436,0.2779615,1.217965,9.709311,0.1431894,1.381451,9.644868
24.96889,-0.04416601,-0.02708825,-0.01376336,350.7914,6.257467,4.174853,0.04416601,1.472912,9.863764,0.2994966,1.202607,9.730196,0.2266679,1.425562,9.623078
25.06958,-0.1084398,0.002462538,-0.006902891,349.3533,1.007609,4.526448,0.1084398,1.502463,9.856903,0.3888726,1.214592,9.77099,0.3537904,1.542837,9.556439
25.18192,-0.2242106,0.05750731,-0.002756319,344.6807,354.0014,5.875477,0.2242106,1.557507,9.852757,0.5169484,1.234589,9.818359,0.3856191,1.736676,9.336698
25.29356,-0.3231307,0.006574171,-0.001879672,346.8574,344.4434,5.082279,0.3231307,1.506574,9.85188,0.6072988,1.208448,9.857678,0.4030854,1.64072,9.349213
25.39422,-0.3981298,-0.05930065,-0.007171351,349.4874,328.6015,2.831333,0.3981298,1.440699,9.857171,0.6852837,1.147198,9.861284,0.4706163,1.424401,9.415951
25.49472,-0.4322788,-0.06693135,-0.01038719,354.3753,321.6295,2.983688,0.4322788,1.433069,9.860387,0.7022057,1.119446,9.838462,0.5325438,1.169968,9.484607
25.60088,-0.4330204,-0.03717536,-9.546429E-05,354.1354,324.9014,1.617177,0.4330204,1.462825,9.850096,0.664997,1.110404,9.803781,0.5096977,1.023057,9.563624
25.70498,-0.3991929,-0.02828124,0.02538314,351.7399,333.1407,0.3442015,0.3991929,1.471719,9.824616,0.6372516,1.141728,9.787643,0.3526123,1.153978,9.443055
25.80585,-0.3297944,-0.02249413,0.05620741,351.3873,347.3315,358.0134,0.3297944,1.477506,9.793793,0.6495407,1.190607,9.793612,-0.0529199,1.401245,9.389172
25.9061,-0.2349412,0.01621179,0.09477177,345.5036,355.7116,0.2798133,0.2349412,1.516212,9.755228,0.6388353,1.230337,9.82018,-0.417644,1.514367,9.459076
26.01817,-0.1194156,0.00945725,0.1409343,346.146,354.6822,357.5849,0.1194156,1.509457,9.709065,0.592598,1.282337,9.762077,-0.3423997,1.59125,9.388792
26.13083,-0.005103736,-0.07138649,0.1765985,356.6037,357.6249,355.9568,0.005103736,1.428614,9.673402,0.4851858,1.258128,9.669205,-0.2743134,1.466083,9.31945
26.24368,0.0844484,-0.1035186,0.2075422,0.482975,356.7332,358.4345,-0.0844484,1.396481,9.642458,0.3520448,1.181181,9.578907,-0.22856,1.211994,9.311842
26.3555,0.1302912,-0.07908217,0.2296341,0.7277043,354.4929,357.0447,-0.1302912,1.420918,9.620366,0.2427331,1.111532,9.507679,-0.2931641,0.9001903,9.372936
26.46841,0.1629119,-0.06822071,0.2341088,358.8987,357.1031,356.7343,-0.1629119,1.431779,9.615891,0.1896549,1.152316,9.490499,-0.4079215,0.94741,9.439476
26.58039,0.1905143,-0.06389431,0.236193,359.2072,2.623241,356.1857,-0.1905143,1.436106,9.613807,0.2259351,1.205308,9.506178,-0.5557844,1.030016,9.420181
26.68093,0.2179897,-0.09352309,0.2519193,357.1081,4.588314,353.9813,-0.2179897,1.406477,9.598081,0.2858258,1.224759,9.537734,-0.6569851,1.010517,9.304523
26.79361,0.2485781,-0.1705318,0.26695,355.0263,10.9839,352.3866,-0.2485781,1.329468,9.58305,0.3183443,1.203837,9.572886,-0.6416136,1.065706,9.186284
26.90613,0.2864839,-0.1791999,0.2475542,356.2269,31.33413,355.5686,-0.2864839,1.3208,9.602446,0.3074519,1.103432,9.576226,-0.4410111,1.095054,9.118101
27.00667,0.2750148,-0.1200137,0.2124415,353.9839,38.53531,358.2805,-0.2750148,1.379986,9.637558,0.2628916,1.044319,9.52392,-0.283008,0.9938594,9.246014
27.11835,0.2322699,-0.09071925,0.1667301,355.3109,44.30954,359.188,-0.2322699,1.409281,9.68327,0.210198,1.071303,9.47122,-0.240373,0.8695652,9.419069
27.23107,0.1812407,-0.108849,0.1279171,358.9628,46.24554,358.9868,-0.1812407,1.391151,9.722083,0.1853141,1.068756,9.459404,-0.2695327,0.7764823,9.567221
27.33184,0.1561785,-0.122279,0.1091417,0.5834531,45.47249,358.6969,-0.1561785,1.377721,9.740858,0.1778299,1.030466,9.451139,-0.3195191,0.7575111,9.649942
27.43192,0.1656062,-0.120991,0.1006998,0.5315434,43.61823,359.3711,-0.1656062,1.379009,9.7493,0.141859,1.008204,9.477791,-0.346589,0.7609522,9.688497
27.54322,0.2151369,-0.1241015,0.09967058,359.0444,41.27772,358.9362,-0.2151369,1.375899,9.750329,0.08703385,0.9783829,9.509893,-0.4082085,0.7397683,9.69637
27.64346,0.291933,-0.1493247,0.1051926,357.3155,40.56054,359.8216,-0.291933,1.350675,9.744807,0.02982837,0.9506754,9.523391,-0.4836289,0.7026769,9.677577
27.74583,0.3816955,-0.2009313,0.1244444,355.5985,39.61729,1.729265,-0.3816955,1.299069,9.725555,-0.02213399,0.9343957,9.518751,-0.570708,0.6464384,9.639115
27.8576,0.4567521,-0.2502673,0.1527257,0.6379724,36.27734,2.159853,-0.4567521,1.249733,9.697274,-0.08299086,0.9130033,9.507396,-0.6500146,0.5739486,9.612502
27.96598,0.4945722,-0.2833159,0.1711766,1.901675,33.37567,2.742746,-0.4945722,1.216684,9.678823,-0.1265459,0.9000032,9.515685,-0.6839842,0.5680822,9.573947
28.06744,0.511351,-0.3090443,0.1763368,1.635061,31.92558,3.465626,-0.511351,1.190956,9.673663,-0.1278002,0.8863492,9.531851,-0.7144852,0.5470527,9.53994
28.16833,0.4986601,-0.3148313,0.1790166,1.041142,24.32823,1.539155,-0.4986601,1.185169,9.670983,-0.1173594,0.8606178,9.554904,-0.7428118,0.5436596,9.519892
28.27877,0.4351812,-0.2805126,0.167898,358.4615,3.936667,1.451554,-0.4351812,1.219487,9.682102,-0.08358575,0.8548499,9.596809,-0.8134164,0.643707,9.438907
28.37926,0.3585501,-0.2285595,0.138323,357.9713,348.3938,2.664688,-0.3585501,1.271441,9.711677,0.001964597,0.8713683,9.634163,-0.8457659,0.7857203,9.409004
28.47954,0.2766199,-0.1818676,0.1004273,357.5604,342.4273,1.677688,-0.2766199,1.318132,9.749573,0.1148605,0.8899736,9.693251,-0.7575599,0.8531363,9.435415
28.59277,0.1854436,-0.1483732,0.05672926,356.3824,347.0924,1.241189,-0.1854436,1.351627,9.793271,0.155524,0.9615867,9.729579,-0.5485745,0.9050942,9.509583
28.70531,0.1231782,-0.1201401,0.0180934,357.2379,350.4166,0.6387783,-0.1231782,1.37986,9.831906,0.1008854,1.037855,9.714573,-0.324771,0.9792696,9.602503
28.80565,0.09894677,-0.09219517,-0.00646044,357.1078,350.7917,0.9961582,-0.09894677,1.407805,9.856461,0.05416438,1.179629,9.71132,-0.2036927,1.000871,9.691707
28.91714,0.1005144,-0.06196147,-0.0205163,356.7534,350.2382,2.434486,-0.1005144,1.438039,9.870516,0.03379695,1.352176,9.699884,-0.1833247,1.010339,9.752519
29.0172,0.1070294,-0.03991809,-0.02252697,354.8655,348.0208,3.397431,-0.1070294,1.460082,9.872527,0.09584843,1.501023,9.629168,-0.2293583,1.011019,9.757072
29.11739,0.09797455,-0.02460601,-0.01448779,352.2542,346.4174,3.59999,-0.09797455,1.475394,9.864488,0.2926593,1.616669,9.535275,-0.2930242,1.005614,9.749499
29.21772,0.06515966,-0.02511718,-0.003474261,352.589,345.2888,3.905068,-0.06515966,1.474883,9.853475,0.3824425,1.558706,9.515718,-0.3233253,0.9915443,9.758386
29.33005,-0.006637111,-0.0498957,0.007928929,353.9938,342.8549,5.085314,0.006637111,1.450104,9.842072,0.3976537,1.4362,9.534435,-0.2792102,0.9423651,9.755119
29.43011,-0.1123305,-0.09053055,0.01971967,354.8192,341.684,5.013758,0.1123305,1.409469,9.83028,0.4642695,1.277635,9.581587,-0.1860214,0.8772099,9.740971
29.54247,-0.270287,-0.1488775,0.03461158,358.6747,341.9829,2.895594,0.270287,1.351122,9.815389,0.6256533,1.097432,9.612068,-0.03012081,0.7977805,9.734642
29.643,-0.3971274,-0.1849709,0.05383781,2.099672,342.9736,4.229173,0.3971274,1.315029,9.796163,0.74291,1.005428,9.637948,0.1128781,0.7548605,9.739337
29.75524,-0.4777079,-0.1868493,0.06702162,6.684548,343.4829,5.801978,0.4777079,1.313151,9.782978,0.8418523,0.8183548,9.619732,0.191306,0.7643178,9.781672
29.86755,-0.5075973,-0.1623002,0.07175669,5.302244,342.5528,7.055528,0.5075973,1.3377,9.778243,0.8755965,0.7362645,9.652885,0.1829768,0.7962403,9.82213
29.97982,-0.5041376,-0.1377282,0.06723126,5.269837,340.0938,6.539148,0.5041376,1.362272,9.782768,0.8493934,0.8959596,9.510517,0.1441207,0.8065934,9.843049
30.07985,-0.4766924,-0.1115681,0.05448047,3.165887,336.5511,5.740197,0.4766924,1.388432,9.79552,0.7836411,1.058517,9.490084,0.126772,0.8236933,9.82496
30.18007,-0.4397815,-0.09887242,0.03915664,2.106959,331.5511,6.875467,0.4397815,1.401128,9.810843,0.7320166,1.103148,9.528675,0.1260637,0.8311732,9.793164
30.28019,-0.4145952,-0.09122319,0.03276079,0.2205849,328.9406,6.05341,0.4145952,1.408777,9.817239,0.723626,1.068718,9.599529,0.1408245,0.8098865,9.755706
30.39216,-0.4109648,-0.08449142,0.03276698,358.8611,329.2981,5.573584,0.4109648,1.415509,9.817233,0.7180433,1.093286,9.648415,0.2070538,0.8421515,9.706126
30.49338,-0.4318905,-0.08492155,0.0330948,357.6299,328.0327,6.273293,0.4318905,1.415078,9.816905,0.7445068,1.150141,9.659177,0.2628863,0.8617541,9.680552
30.60557,-0.4830254,-0.08857791,0.03250504,355.6725,326.9835,5.533762,0.4830254,1.411422,9.817495,0.8059289,1.238505,9.694044,0.3003292,0.8566581,9.67105
30.71659,-0.5533217,-0.07857383,0.03024759,354.4413,328.1431,4.465748,0.5533217,1.421426,9.819753,0.8720359,1.345327,9.69165,0.3171795,0.8455198,9.682169
30.81723,-0.6044307,-0.05146281,0.02796679,352.7934,328.8754,4.607269,0.6044307,1.448537,9.822033,0.9284918,1.455714,9.689369,0.3314751,0.8674036,9.704979
30.92997,-0.637898,0.008073467,0.02627611,350.6801,329.5403,6.038248,0.637898,1.508073,9.823724,0.9690618,1.633873,9.620749,0.3450443,0.9126615,9.733905
31.03758,-0.6455299,0.04646492,0.02123377,349.5928,332.1519,6.056423,0.6455299,1.546465,9.828766,0.9298069,1.70199,9.458352,0.3560559,0.9663123,9.740352
31.1427,-0.6188436,0.02873198,0.01967234,350.6479,341.34,2.365005,0.6188436,1.528732,9.830328,0.8692755,1.558729,9.447919,0.3422647,0.9902352,9.72113
31.25461,-0.5477806,-0.006203999,0.01330498,353.1529,21.38062,3.135259,0.5477806,1.493796,9.836695,0.7574118,1.351597,9.460294,0.3122065,0.9662777,9.707356
31.35502,-0.5045322,-0.001916702,0.002583453,353.9756,42.15968,1.469917,0.5045322,1.498083,9.847417,0.70697,1.229368,9.466406,0.2847402,0.9813545,9.733347
