InteractionNumber,ElapsedTime,SplitTime,missCount
10.82549,0.3119914,-0.03036113,0.02450083,0.2207859,198.8115,358.3899
10.92555,0.3145804,-0.02869939,-0.01175985,358.6789,189.6311,357.615
11.02591,0.3125548,-0.0264998,-0.0399156,357.4542,180.0398,357.556
11.12636,0.3016442,-0.02034076,-0.06176825,356.2462,170.2339,358.9441
11.22664,0.2817222,-0.02239019,-0.08044429,357.5647,160.8982,359.9116
11.32677,0.2573975,-0.03094094,-0.0940979,0.5892944,149.6313,1.449494
11.42771,0.2352741,-0.03280951,-0.1032298,3.406232,137.6817,0.7550199
11.54006,0.2135424,-0.03339399,-0.111683,4.168911,130.6576,359.2682
11.6404,0.1952966,-0.02982411,-0.1128252,4.547749,128.238,0.04844002
11.7534,0.1781039,-0.02619783,-0.1067059,1.317898,124.2511,0.5555508
11.86612,0.1407583,-0.03371514,-0.09230957,1.426111,120.663,0.3971635
11.97907,0.08277275,-0.04165646,-0.07444821,1.89328,119.8211,0.02442315
12.09074,0.03111358,-0.04727497,-0.06056896,2.390786,122.4889,359.0826
12.19129,-0.006669511,-0.045813,-0.0505232,3.392247,127.101,0.5306739
12.29189,-0.03787397,-0.03938981,-0.04133188,2.845914,133.7729,0.7465037
12.39214,-0.05709208,-0.03144075,-0.03193076,1.394669,139.6747,0.3887559
12.49242,-0.06621636,-0.02963816,-0.02424614,0.1451773,143.0693,1.020374
12.59282,-0.06436703,-0.02756096,-0.02028488,359.6969,143.2521,2.584744
12.69298,-0.0536513,-0.02643303,-0.02126087,358.8612,143.2586,2.56444
12.79354,-0.04228264,-0.02703189,-0.03312077,358.5261,147.0373,3.10348
12.90552,-0.03343838,-0.02452848,-0.05588081,359.1329,159.7048,1.636309
13.00578,-0.02662587,-0.02141233,-0.07723923,358.8269,174.3201,0.8503688
13.10677,-0.0147691,-0.02128039,-0.09670638,358.905,187.4601,0.6114615
13.21906,-0.004888337,-0.02160357,-0.1188124,358.5284,199.8696,1.814484
13.33144,-0.006183262,-0.01864189,-0.1380946,357.5448,211.5007,3.60847
13.4317,-0.01082014,-0.02202768,-0.1496081,355.7242,222.0556,3.923367
13.5321,-0.00239568,-0.02777186,-0.15388,356.4617,230.1044,4.906442
13.63255,0.01823984,-0.02244682,-0.1508081,356.0556,238.7649,4.254222
13.7452,0.0539161,-0.02906348,-0.1446817,359.1384,249.3158,2.384026
13.84533,0.09141322,-0.03422295,-0.1417319,1.202588,256.8714,1.756928
13.94551,0.1260843,-0.02933426,-0.1339993,358.3713,265.7428,3.12554
14.04583,0.1530362,-0.03679322,-0.1270642,0.8945649,273.3446,4.896945
14.14626,0.1706131,-0.06049646,-0.1324736,12.7845,272.9973,8.390787
14.25895,0.180712,-0.0816684,-0.1511622,21.49948,264.0953,7.881152
14.35941,0.1849369,-0.09512182,-0.172123,27.26715,253.8599,5.230195
14.47169,0.1879105,-0.09655801,-0.2010794,28.26943,238.0796,1.581236
14.57194,0.1921531,-0.08790183,-0.2291505,24.94098,220.827,359.3295
14.67245,0.2031586,-0.08014544,-0.2505428,22.58261,201.1024,357.4598
14.77273,0.2126235,-0.06628793,-0.2618161,16.75675,183.7713,356.64
14.87346,0.2156256,-0.05027102,-0.2627273,10.01468,171.5686,357.6444
14.98545,0.2235533,-0.04068862,-0.2552818,6.830413,156.2664,358.58
15.08598,0.2341974,-0.03584528,-0.2431143,3.665138,143.3516,358.5788
15.19872,0.2469566,-0.02807325,-0.2244322,358.2891,132.6167,359.7859
15.29894,0.2605539,-0.02149095,-0.2054605,355.9722,121.7842,1.495236
15.39935,0.2725524,-0.01684821,-0.1860932,354.425,109.5448,3.592698
15.49954,0.2761344,-0.01480639,-0.1768624,353.9667,103.1264,3.741687
15.5997,0.2659402,-0.01133879,-0.1758177,351.3455,101.9726,4.859268
15.70007,0.2358882,-0.008984115,-0.1718687,347.6158,100.6194,5.799532
15.80021,0.1855925,-0.01710474,-0.1635379,346.4325,98.6016,5.611642
15.90028,0.1210651,-0.0368933,-0.1504333,348.8557,96.42442,5.095852
16.00061,0.05242215,-0.05229983,-0.1366568,350.3911,95.96963,3.850346
16.10086,-0.01287435,-0.06403969,-0.1234632,350.2822,96.84966,2.594599
16.21644,-0.06682785,-0.06576672,-0.110273,350.9544,98.20161,2.27033
16.31982,-0.09085179,-0.04700392,-0.09445073,348.2668,101.6445,0.9225229
16.42324,-0.09593966,-0.04298296,-0.1030995,349.2576,112.7065,0.9856296
16.52459,-0.09601289,-0.04295265,-0.1263075,350.8868,133.4967,359.4317
16.62545,-0.08912838,-0.04197523,-0.1428924,352.8936,154.5285,357.8622
16.72572,-0.06509801,-0.0372261,-0.1473905,353.4043,168.2153,358.3152
16.82593,-0.03018683,-0.02849644,-0.1512255,353.1126,176.8436,359.3734
16.92643,0.001302548,-0.02576259,-0.1575095,353.1019,180.8313,2.408879
17.02694,0.01499177,-0.02383446,-0.1549051,355.278,181.6679,3.429318
17.12706,0.01282572,-0.01834392,-0.1438378,355.9928,178.7883,3.653826
17.2272,0.004430903,-0.01551441,-0.1252676,356.1289,170.1884,4.009717
17.32745,-0.02041501,-0.02089263,-0.1057775,357.055,163.0462,3.473696
17.42775,-0.03881079,-0.01874488,-0.09518473,355.1388,156.5886,2.398894
17.52852,-0.05107201,-0.02046355,-0.09049586,354.7357,153.9753,2.044715
17.62855,-0.06404688,-0.02357285,-0.09320668,355.5488,159.2978,1.964583
17.72882,-0.07593526,-0.02655603,-0.09898563,356.8902,172.3478,0.6798762
17.82896,-0.07615868,-0.0244387,-0.104784,355.6825,185.7029,0.7338735
17.92911,-0.06651473,-0.01857448,-0.1126164,354.8629,198.2313,0.5135722
18.02956,-0.05423808,-0.01737535,-0.125982,355.077,209.3897,0.496543
18.12975,-0.0496143,-0.01083422,-0.1424893,353.8251,220.5292,1.580789
18.23001,-0.04785888,-0.01412637,-0.1547175,356.7237,229.4899,3.900443
18.33044,-0.03276298,-0.01562916,-0.1675403,354.4114,231.9838,4.726473
18.43087,0.003831653,-0.01175662,-0.1753608,348.5132,230.517,5.207503
18.53094,0.04322158,-0.01522745,-0.1788262,343.7785,229.864,5.473826
18.63095,0.0826316,-0.02138335,-0.1745401,338.6669,229.2743,4.439428
18.73116,0.1177744,-0.03612167,-0.1665139,336.2776,228.2014,3.322744
18.83176,0.1428144,-0.04968072,-0.1544676,335.5169,226.9111,3.791243
18.93225,0.1617588,-0.05299126,-0.1363118,335.7676,225.1147,3.660899
19.03264,0.1792327,-0.06059048,-0.112088,337.3103,222.9225,2.455759
19.13269,0.1910086,-0.08093648,-0.0847761,338.886,221.0763,3.005298
19.23298,0.1887079,-0.09699048,-0.05711248,340.1706,220.7261,5.336508
19.33344,0.18199,-0.1111355,-0.03189499,344.7617,221.3793,3.251541
19.43401,0.1750597,-0.1011389,-0.01281809,349.3458,222.1767,1.805733
19.54599,0.176574,-0.07633371,-0.01039097,350.6858,217.0074,1.907338
19.64633,0.187941,-0.05838475,-0.0251063,353.5577,207.2891,1.11989
19.7471,0.2027279,-0.04230949,-0.05059481,354.175,197.2,359.7673
19.85987,0.222131,-0.03472073,-0.08436427,356.5611,185.8767,359.218
19.97245,0.2319613,-0.02592685,-0.1124997,355.967,175.4152,359.228
20.08453,0.2318149,-0.01702057,-0.1315691,353.4931,163.2545,358.5967
20.18475,0.2219876,-0.01237853,-0.1428004,354.2575,151.2419,359.4857
20.28532,0.2016176,-0.01745069,-0.1501339,353.9226,138.7254,0.9028312
20.39813,0.1633357,-0.02299859,-0.1544769,353.0545,128.1969,3.399275
20.49853,0.1211653,-0.02129009,-0.1551012,348.6003,122.0798,5.294513
20.59865,0.07923937,-0.02628598,-0.1517545,347.8518,119.3691,4.028697
20.69897,0.04243758,-0.020014,-0.1359035,346.0994,117.4489,2.634651
20.79947,0.01144472,-0.01700368,-0.1074194,341.9682,116.6446,2.113859
20.89964,-0.01374379,-0.02780936,-0.06833652,339.2974,117.7476,1.108225
20.99978,-0.03272239,-0.05852713,-0.02477352,338.6914,119.3402,1.83525
21.10028,-0.04517045,-0.1021316,0.01483892,339.2456,122.1928,1.258822
21.21296,-0.05716513,-0.1470385,0.05207461,339.4066,122.4473,1.997339
21.31321,-0.06538496,-0.1697325,0.07602778,340.4291,123.2572,359.4867
21.41341,-0.07342117,-0.1763351,0.08465655,342.5199,125.4907,0.004068715
21.51365,-0.07413555,-0.1598414,0.08602221,344.1754,129.004,358.4602
21.61398,-0.06804857,-0.1325562,0.07657395,345.9145,134.8316,356.524
21.71426,-0.06384342,-0.1053649,0.04523747,346.9128,143.078,356.229
21.81446,-0.0660811,-0.07876365,-0.002609739,347.6652,153.5716,355.4841
21.91462,-0.07049505,-0.05535357,-0.05245087,348.6948,163.6686,356.5425
22.01497,-0.07859807,-0.04320232,-0.08956632,352.3185,176.4211,357.2743
