InteractionNumber,ElapsedTime,SplitTime,missCount
27.45333,0.1454659,-0.09645067,0.203181,26.20621,305.2625,343.9247
27.5537,0.1337931,-0.08975867,0.1766142,24.58747,299.0756,345.1367
27.6548,0.1082049,-0.0813353,0.1421637,21.05474,292.2768,347.1774
27.76631,0.0718034,-0.0774262,0.1014307,20.52308,287.604,347.3492
27.86638,0.0510404,-0.08083545,0.09045535,22.66631,306.4611,351.0451
27.96651,0.05811625,-0.09545658,0.08354459,28.35062,343.5221,356.8264
28.06667,0.06556789,-0.1078361,0.05126611,34.49239,14.22345,3.677181
28.16699,0.03365768,-0.08952797,0.03239067,28.56417,9.349552,1.59204
28.2677,-0.04476408,-0.05616401,0.005516062,11.49431,327.8471,351.6143
28.36828,-0.09922609,-0.01845007,-0.05383386,354.9209,293.0057,352.5085
28.48103,-0.1299931,0.004003617,-0.08562039,349.1371,287.4787,355.1382
28.58176,-0.1457291,0.006491896,-0.09115795,348.5918,291.7915,357.4421
28.68259,-0.1475315,0.0001611679,-0.08646387,352.9258,299.7817,357.6237
28.79406,-0.1242853,-0.01229546,-0.07240067,1.97994,321.0448,355.64
28.89426,-0.07023247,-0.02407587,-0.06968904,9.172737,0.5308406,1.527129
28.99439,-0.03622763,-0.01944276,-0.08360134,6.317548,18.74277,2.920188
29.09478,-0.02726775,-0.0190984,-0.08902507,5.054003,15.70458,0.3473555
29.1953,-0.03037881,-0.02438439,-0.08097614,1.899247,1.947006,358.1152
29.29544,-0.02109813,-0.02461013,-0.06763708,1.186322,351.735,358.9976
29.40763,0.001357845,-0.02576172,-0.04031602,357.5649,345.2173,3.013817
29.50852,0.008473983,-0.0135652,0.000140761,353.6707,345.2587,1.799487
29.62154,-0.000947807,-0.003286835,0.0605537,350.9237,352.036,358.1243
29.73391,0.00226229,-0.02445119,0.1105848,358.9562,11.43212,353.5663
29.83413,0.02383187,-0.03135365,0.1254491,6.952094,37.5482,353.0715
29.93447,0.04624876,-0.03294057,0.1130609,9.908996,64.92872,356.6991
30.03458,0.06433292,-0.04326896,0.09762466,14.92649,83.52306,356.5796
30.13475,0.09263483,-0.05918306,0.09515104,19.70142,89.57358,359.7462
30.23528,0.1360766,-0.07470977,0.1121503,25.00823,78.69872,2.986825
30.33554,0.1751089,-0.08301856,0.1550361,23.66984,42.93127,359.5848
30.44783,0.1798471,-0.08006297,0.1790368,12.54722,349.5187,358.6231
30.54861,0.1770183,-0.07380995,0.1421831,8.71845,310.0208,354.5446
30.65004,0.1899284,-0.06236216,0.1100207,4.57621,295.1583,351.6782
30.76149,0.194767,-0.04942711,0.08065591,1.753623,292.0428,353.7405
30.87383,0.1854068,-0.03824418,0.04835287,358.7846,291.4141,355.0778
30.97423,0.1630433,-0.0248399,0.02262122,353.9609,297.6059,356.6241
31.07438,0.1185098,0.003913397,-0.00855807,347.9914,305.9365,356.6524
31.17458,0.06677502,0.009415964,-0.04369894,347.4219,315.2506,355.8012
31.27479,0.03077128,-0.01360853,-0.07414146,353.7561,328.3581,356.2856
31.37528,0.01103569,-0.01417395,-0.1052364,357.438,338.5258,1.425716
31.47561,0.02033414,-0.0106733,-0.1293398,0.7222953,357.1483,1.039603
31.58777,0.04449337,-0.01696724,-0.1559146,1.669442,21.28451,359.8227
31.68806,0.04268093,-0.006976565,-0.1656077,356.6429,19.31221,359.4267
31.78827,0.04104861,0.001780682,-0.1630585,349.1526,12.46097,358.7061
31.8887,0.06117936,0.01022317,-0.1477112,343.0037,13.1495,358.3933
31.98901,0.09734295,0.01307077,-0.1175558,340.0659,14.91882,356.3885
32.09002,0.1547198,0.01647912,-0.0818039,340.5825,17.84413,355.1329
32.20173,0.2233304,0.01439311,-0.05226788,347.0276,27.31933,350.3304
32.30221,0.2603348,0.002999362,-0.03487628,356.4869,32.02662,352.9213
