InteractionNumber,ElapsedTime,SplitTime,missCount
7.36561,0.1854621,-0.07228217,-0.01326742,7.748344,53.17425,2.397869
7.466105,0.1913383,-0.0672772,-0.005552098,5.037867,37.78912,2.560454
7.566521,0.1732699,-0.06033727,-0.003322213,4.954202,13.67517,1.91164
7.679546,0.1364181,-0.06104137,-0.02084917,3.008163,344.4944,359.422
7.78009,0.1016434,-0.06059306,-0.05135789,0.4171692,322.2281,356.994
7.887453,0.0835112,-0.05524326,-0.07252489,356.7726,309.8927,357.4474
7.99279,0.07754859,-0.04927316,-0.07934526,355.4659,313.2475,359.6532
8.093643,0.0821306,-0.05183629,-0.06772255,356.5081,327.6306,2.181356
8.205982,0.08299372,-0.06621046,-0.05073706,4.383366,342.0656,2.1379
8.318602,0.07630678,-0.07968979,-0.02500758,9.408568,350.9626,2.911737
8.419266,0.0587102,-0.09340239,0.01002399,14.63626,354.5252,2.741815
8.519831,0.02818577,-0.1047984,0.05102798,16.40874,354.6726,1.625756
8.619909,-0.008929815,-0.1294177,0.09490537,15.09678,354.161,0.2707083
8.720692,-0.03878775,-0.1720831,0.1343731,13.79069,353.445,0.2215146
8.832943,-0.06316105,-0.221227,0.1738354,10.76529,353.0831,359.4738
8.933292,-0.07777798,-0.2471119,0.2002999,10.7338,354.4533,359.3123
9.033901,-0.08742424,-0.2573133,0.2192456,14.56005,356.3106,0.1458024
9.136311,-0.09130665,-0.249035,0.2323162,18.28206,359.0475,0.9691201
9.245632,-0.08116899,-0.2352449,0.2459294,22.93744,359.8364,1.718558
9.346039,-0.05569229,-0.221098,0.2685692,25.06927,358.8428,0.6658045
9.446625,-0.02234919,-0.2121023,0.2945299,24.94776,358.6504,0.6845706
9.546926,0.00745386,-0.2021359,0.3169472,24.99373,356.8131,1.003508
9.647606,0.02020087,-0.1744271,0.3315817,23.58124,355.0769,1.122026
9.747671,0.00446004,-0.1499033,0.3254641,20.99332,343.2127,359.5572
9.848164,-0.0331921,-0.1323555,0.292221,18.76669,320.5146,355.0142
9.955912,-0.07515127,-0.1180706,0.2382472,14.84874,303.7785,352.0713
10.06146,-0.1222453,-0.1009546,0.17415,10.09187,292.1179,352.2679
10.16161,-0.1627381,-0.08388134,0.1176253,6.778554,283.3279,353.2182
10.26181,-0.1889514,-0.07470248,0.06735043,6.843831,278.041,354.006
10.36228,-0.1867983,-0.06994966,0.04110106,9.017961,283.6722,355.0436
10.46275,-0.1491335,-0.0697199,0.04429813,13.96399,308.3353,354.4199
10.57587,-0.05823689,-0.06598233,0.05153801,13.25239,351.6381,0.8053833
10.67644,0.01726668,-0.05855097,0.03247958,10.44799,21.37521,4.949891
10.78903,0.06620397,-0.05362309,0.003625367,8.319502,41.68273,5.471901
10.88912,0.09429912,-0.05756589,-0.01666445,9.601378,52.92644,6.221348
10.98923,0.1128433,-0.05929493,-0.03736428,10.26145,63.69693,5.139675
11.08956,0.1176032,-0.05257499,-0.06015854,7.764874,73.75941,4.763055
11.20285,0.1082963,-0.04537205,-0.08225008,2.81345,80.81603,3.496726
11.31517,0.08894882,-0.05403599,-0.09160051,6.947348,79.95412,3.99513
11.41528,0.06366029,-0.05774331,-0.07169246,8.74652,61.65517,2.54454
11.51573,0.02187371,-0.05798899,-0.04607432,8.379501,32.85884,1.883568
11.61582,-0.02680353,-0.05396652,-0.03844093,6.155723,2.970402,1.049037
11.72808,-0.06492297,-0.05082082,-0.05690024,4.516223,335.599,0.6493757
11.8283,-0.07478335,-0.05150869,-0.08444142,4.797223,315.324,0.244496
11.92877,-0.07463538,-0.05370894,-0.1201155,5.125037,298.2628,0.6562447
12.03589,-0.06723276,-0.060524,-0.1536061,6.181292,284.7988,0.6192226
12.14231,-0.05388467,-0.06488129,-0.182862,6.09795,272.7992,0.2788294
12.25382,-0.03939794,-0.06959721,-0.1996602,6.946847,265.8231,359.5791
12.35459,-0.02627178,-0.06225059,-0.1977814,3.283859,270.2361,1.913225
12.46636,-0.01158706,-0.0491289,-0.1960482,356.3817,273.8985,4.450307
12.56661,-0.007542348,-0.04674759,-0.1920618,354.6417,275.2364,5.343457
12.66721,-0.0165714,-0.05583167,-0.1794034,358.4113,277.5752,4.505974
12.76741,-0.04081185,-0.07283425,-0.1563653,5.978373,282.4078,1.298307
12.86749,-0.08748088,-0.0953394,-0.1277543,11.8822,288.4708,359.5253
12.96754,-0.1534954,-0.1232283,-0.09916991,19.22966,292.3872,358.2727
13.06841,-0.2345136,-0.1446518,-0.0698433,23.34088,294.7714,356.4038
13.1687,-0.3182703,-0.1617162,-0.04193479,24.33056,295.7828,355.6886
13.28132,-0.3919623,-0.1831961,-0.01572026,24.65749,296.9862,355.5277
13.38153,-0.4345242,-0.1933378,0.004055867,25.60249,298.2357,354.1331
13.48195,-0.4555984,-0.1899594,0.0211653,27.12772,299.073,353.4387
13.58217,-0.4568795,-0.1847211,0.03494223,27.9769,299.8335,353.0882
13.68286,-0.4366038,-0.1901134,0.03972868,36.24521,300.4152,350.8817
13.78288,-0.4054977,-0.1872147,0.04060987,41.13559,302.1797,351.9569
13.8959,-0.3703813,-0.1786149,0.04212514,42.44356,304.3832,352.0496
14.00854,-0.3416513,-0.165923,0.04152394,39.82891,305.5302,351.643
14.12796,-0.3082491,-0.1377851,0.04680867,31.7239,313.5297,354.5067
14.23406,-0.2457711,-0.1098543,0.05694777,22.63655,338.3559,2.177043
14.34622,-0.1523828,-0.08995068,0.05064866,12.95214,10.86087,8.909099
14.45924,-0.06557431,-0.07438827,0.02934118,4.959698,31.61768,10.62139
14.55965,0.00172334,-0.06553267,0.01395538,1.094355,41.74804,9.479363
14.66006,0.05776044,-0.05626335,0.003280615,358.7676,47.97909,6.485388
14.76024,0.1010532,-0.04529923,-0.01227172,357.3075,57.30334,3.165369
14.86079,0.1255609,-0.03901323,-0.02910651,356.8329,67.268,2.054172
14.96103,0.1274599,-0.03114179,-0.04015705,352.7597,70.67072,0.8329065
15.07414,0.1153163,-0.01696191,-0.05389411,345.4878,70.33461,359.1964
15.18582,0.1093366,-0.01942698,-0.06864978,347.7549,73.1145,358.1469
15.29841,0.1089399,-0.0351284,-0.08433836,356.342,78.09545,359.1819
15.39939,0.1125676,-0.05577392,-0.1013905,5.18709,84.60775,1.889895
15.49952,0.1205796,-0.07798884,-0.1226507,13.55779,92.75181,4.728035
15.60021,0.1399827,-0.09048419,-0.1361995,16.90068,95.48524,5.443991
15.70031,0.1595396,-0.09815823,-0.1465351,20.50705,94.30033,5.379219
15.80046,0.1830923,-0.1049716,-0.1490072,22.2606,91.99311,6.438373
15.9014,0.2099256,-0.107926,-0.1407813,21.73256,87.46462,5.928251
16.00223,0.229843,-0.1064341,-0.1366919,21.99132,83.46764,5.150604
16.11398,0.2310288,-0.1008231,-0.1433844,20.98954,81.8285,5.011514
16.2261,0.2029749,-0.09022715,-0.1523907,19.05996,76.89622,4.337649
16.32639,0.1575577,-0.08508158,-0.1503852,17.52983,66.38877,4.174081
16.42668,0.09497641,-0.07908987,-0.1376583,14.61098,47.39005,0.8941373
16.52721,0.02238971,-0.07250571,-0.1284089,12.97829,22.56352,357.4787
16.64052,-0.04702769,-0.06256595,-0.1371836,10.32078,357.6592,355.3073
16.74054,-0.08482905,-0.0506332,-0.1588292,7.571426,342.6383,355.1181
16.84118,-0.104236,-0.03964538,-0.1884713,3.617714,328.1422,355.9459
16.95402,-0.1058429,-0.0329635,-0.2205241,359.1183,312.6009,358.1428
17.06602,-0.09166252,-0.02887096,-0.2453259,355.3654,302.5044,359.4843
17.16664,-0.07444968,-0.03320299,-0.2566242,357.3737,301.5964,358.2141
17.27939,-0.05764943,-0.05660219,-0.2609119,9.060649,304.5121,355.5821
17.38003,-0.04997004,-0.0807849,-0.2593666,15.9808,307.6717,354.9359
17.48006,-0.06248584,-0.09500237,-0.2488329,17.20988,308.7264,356.0128
17.58034,-0.0951867,-0.1101929,-0.2197646,15.7024,309.1122,356.6209
17.68099,-0.1443906,-0.1369964,-0.1763927,14.82057,309.7986,356.2766
