InteractionNumber,ElapsedTime,SplitTime,missCount
18.33226,0.09403956,0.008215899,0.191678,353.4733,345.5284,6.123695
18.44451,0.08813507,-0.02208755,0.1783615,358.6091,317.983,4.650695
18.5451,0.08919944,-0.03308576,0.1737112,357.8734,305.9573,1.320657
18.65702,0.08305757,-0.04767738,0.1776446,4.056386,300.0894,357.7646
18.75721,0.06026326,-0.06658895,0.1804312,12.0943,295.6826,355.7282
18.85769,0.02039267,-0.08201537,0.1684455,16.88619,285.2865,352.3482
18.971,-0.03225641,-0.08957899,0.1492215,21.07251,273.888,347.745
19.07143,-0.05939119,-0.06073098,0.1557059,12.72034,282.0246,354.787
19.1719,-0.05201874,-0.006187686,0.1702229,346.9329,299.3029,2.496299
19.28424,-0.01245074,0.02659804,0.1658816,325.7774,312.2357,4.111504
19.38466,0.02763123,0.02429992,0.178484,330.3531,333.6891,358.4742
19.48557,0.0755429,0.003589019,0.1808901,344.8371,4.090907,352.1288
19.59724,0.1107238,-0.01220123,0.1511332,354.8139,31.17463,350.2204
19.69744,0.1217772,-0.03000387,0.1178185,3.18553,46.54408,351.9726
19.79809,0.1259771,-0.04281934,0.08376351,6.879822,60.36311,354.4319
19.91062,0.1280978,-0.05766393,0.04804296,12.9575,74.2517,358.126
20.01105,0.1466601,-0.06473737,0.03454053,13.2192,75.58791,358.6933
20.11118,0.1901313,-0.06847167,0.03139553,11.47541,70.90804,358.3923
20.21254,0.2430044,-0.07917013,0.03628198,10.13309,60.64084,358.7561
20.32454,0.2845568,-0.07513384,0.05173568,8.246824,42.89367,359.5142
20.43649,0.2655239,-0.06375328,0.06650574,6.809225,9.876136,357.4105
20.53689,0.2268604,-0.0619789,0.05618862,6.508361,339.6129,356.9583
20.63709,0.1934545,-0.06066196,0.03440667,5.221813,318.712,356.2118
20.73761,0.1586185,-0.05744127,0.009189758,2.305094,303.6188,355.7476
20.85078,0.115354,-0.04872264,-0.02508984,358.1083,286.9286,358.432
20.95083,0.08540321,-0.034382,-0.04532808,351.5133,281.6505,2.333296
21.06318,0.05089518,-0.03275335,-0.04931168,347.3607,285.8438,5.216787
21.17598,-0.002726438,-0.03125436,-0.03642156,344.8394,292.5443,5.27795
21.28982,-0.06474229,-0.0222632,-0.007756966,342.7354,303.9198,2.117842
21.40202,-0.07356462,-0.02723568,0.04425301,352.1438,338.0327,354.8258
21.51411,-0.04144455,-0.03587148,0.0532232,2.663046,21.67625,356.8286
21.61428,-0.03060717,-0.03915363,0.04234042,4.302283,42.91326,359.851
21.7145,-0.02311721,-0.04213115,0.03257549,5.577291,53.04468,1.850568
21.81514,-0.01556228,-0.03835092,0.03201501,3.906489,54.69849,359.6732
21.9155,0.006038994,-0.03017414,0.04071082,0.3685078,52.04993,357.7979
22.02821,0.06295798,-0.0238645,0.06118999,354.5604,44.37333,359.4251
22.12932,0.1346306,-0.0285532,0.08674601,349.1402,35.40556,0.4831565
22.24138,0.187309,-0.03364856,0.1127012,351.3744,22.92025,0.5271571
22.35432,0.1746128,-0.02521835,0.1244234,351.0173,347.3359,2.279887
22.46653,0.1538929,-0.01881973,0.1067001,348.79,317.4187,2.842516
22.56683,0.1421584,-0.01867543,0.08668459,346.6041,303.1245,2.650902
22.66712,0.13132,-0.01153781,0.06348811,340.0964,294.3477,3.91788
22.76767,0.1287511,0.005641858,0.02968361,328.2816,286.7468,6.231816
22.8681,0.1348524,0.01810827,-0.01134863,317.5042,279.3078,11.77045
22.98007,0.1457541,0.0232377,-0.05263355,309.6992,271.8253,19.17802
23.08036,0.1381923,0.02047685,-0.0540644,316.9363,282.4095,10.22387
23.18068,0.1242385,-0.0009380409,-0.03413562,339.7325,298.9619,358.1613
23.29375,0.111086,-0.04176883,-0.04107322,6.925668,310.7367,354.6794
23.40685,0.08925474,-0.07968713,-0.06829289,21.94112,322.926,354.1515
23.50691,0.08402997,-0.09753831,-0.09023892,23.74626,349.8765,359.0392
23.61946,0.08475076,-0.09920669,-0.1286506,23.40434,20.86502,6.171352
23.71954,0.08577264,-0.093398,-0.1628606,19.73163,38.50998,8.435397
23.81979,0.09240557,-0.08921921,-0.1965124,17.7474,52.77823,10.33492
23.9202,0.1064488,-0.08098117,-0.2198376,15.96004,61.09605,8.842574
24.02075,0.1220861,-0.05466263,-0.2279797,4.791074,61.9313,7.332865
