,time,posX,posY,posZ,gazeX,gazeY,gazeZ
737,14.75446,-0.2410854,1.787657,1.5,-0.2248922,1.821972,1.5
738,14.77445,-0.2410854,1.786392,1.5,-0.2232116,1.820028,1.5
739,14.79446,-0.2410854,1.783861,1.5,-0.2202053,1.816362,1.5
740,14.81445,-0.2410854,1.781334,1.5,-0.2176563,1.812809,1.5
741,14.83445,-0.2410854,1.780114,1.5,-0.2169582,1.811161,1.5
742,14.85445,-0.2410854,1.777607,1.5,-0.2150715,1.808144,1.5
743,14.87445,-0.2410854,1.776352,1.5,-0.2143959,1.806387,1.5
744,14.89445,-0.2410854,1.773825,1.5,-0.2132943,1.803271,1.5
745,14.91445,-0.2410854,1.771295,1.5,-0.2127273,1.799458,1.5
746,14.93446,-0.2410854,1.770031,1.5,-0.2125476,1.79741,1.5
747,14.95445,-0.2410854,1.767568,1.5,-0.2119469,1.793766,1.5
748,14.97445,-0.2410854,1.766267,1.5,-0.2119953,1.791986,1.5
749,14.99445,-0.2410854,1.763797,1.5,-0.2121659,1.787782,1.5
750,15.01445,-0.2410854,1.761253,1.5,-0.2120197,1.784088,1.5
751,15.03445,-0.2410854,1.760066,1.5,-0.2120168,1.782385,1.5
752,15.05445,-0.2410854,1.757509,1.5,-0.2118121,1.778783,1.5
753,15.07446,-0.2410854,1.75632,1.5,-0.211524,1.777084,1.5
754,15.09445,-0.2410854,1.753772,1.5,-0.2113327,1.774099,1.5
755,15.11446,-0.2410854,1.751195,1.5,-0.2110507,1.771446,1.5
756,15.13445,-0.2410854,1.750041,1.5,-0.2108596,1.77008,1.5
757,15.15445,-0.2410854,1.747487,1.5,-0.2104769,1.766731,1.5
758,15.17445,-0.2410854,1.746278,1.5,-0.2100153,1.765026,1.5
759,15.19445,-0.2410854,1.743734,1.5,-0.2092438,1.762009,1.5
760,15.21445,-0.2410854,1.741232,1.5,-0.2084889,1.759053,1.5
761,15.23445,-0.2410854,1.739993,1.5,-0.2080598,1.757431,1.5
762,15.25446,-0.2410854,1.737433,1.5,-0.2071198,1.755026,1.5
763,15.27445,-0.2410854,1.736192,1.5,-0.2068611,1.754001,1.5
764,15.29446,-0.2410854,1.733643,1.5,-0.2060631,1.751876,1.5
765,15.31445,-0.2410854,1.731231,1.5,-0.2054532,1.750209,1.5
766,15.33445,-0.2410854,1.729232,1.5,-0.2049415,1.749345,1.5
767,15.35445,-0.2410854,1.727241,1.5,-0.2050276,1.748121,1.5
768,15.37445,-0.2410854,1.726067,1.5,-0.204971,1.747759,1.5
769,15.39445,-0.2410854,1.72356,1.5,-0.2044997,1.746612,1.5
770,15.41445,-0.2410854,1.721163,1.5,-0.2041311,1.745306,1.5
771,15.43446,-0.2410854,1.719894,1.5,-0.2036319,1.744285,1.5
772,15.45445,-0.2410854,1.717418,1.5,-0.2029022,1.740824,1.5
773,15.47445,-0.2410854,1.716186,1.5,-0.2021817,1.738799,1.5
774,15.49445,-0.2410854,1.713667,1.5,-0.201097,1.735529,1.5
775,15.51445,-0.2410854,1.711159,1.5,-0.199941,1.73311,1.5
776,15.53445,-0.2410854,1.709908,1.5,-0.1995436,1.731619,1.5
777,15.55445,-0.2410854,1.707367,1.5,-0.198815,1.729058,1.5
778,15.57446,-0.2410854,1.70616,1.5,-0.1983547,1.727819,1.5
779,15.59445,-0.2410854,1.703643,1.5,-0.1981289,1.724944,1.5
780,15.61446,-0.2410854,1.70112,1.5,-0.1981869,1.722793,1.5
781,15.63445,-0.2410854,1.699809,1.5,-0.1977993,1.721829,1.5
782,15.65445,-0.2386556,1.699809,1.5,-0.1976925,1.719762,1.5
783,15.67445,-0.2374599,1.699809,1.5,-0.1978173,1.718559,1.5
784,15.69445,-0.2348182,1.699809,1.5,-0.1978334,1.716769,1.5
785,15.71445,-0.2324189,1.699809,1.5,-0.1975566,1.714797,1.5
786,15.73445,-0.2312156,1.699809,1.5,-0.1979594,1.714015,1.5
787,15.75446,-0.2286039,1.699809,1.5,-0.1979381,1.712144,1.5
788,15.77445,-0.2273773,1.699809,1.5,-0.1978057,1.71121,1.5
789,15.79446,-0.2248836,1.699809,1.5,-0.1975859,1.709499,1.5
790,15.81445,-0.2235839,1.699809,1.5,-0.197539,1.708553,1.5
791,15.83445,-0.2211213,1.699809,1.5,-0.1970421,1.7067,1.5
792,15.85445,-0.2186116,1.699809,1.5,-0.1961226,1.704815,1.5
793,15.87445,-0.217346,1.699809,1.5,-0.1958113,1.703844,1.5
794,15.89445,-0.2148442,1.699809,1.5,-0.1951363,1.701997,1.5
795,15.91445,-0.2136153,1.699809,1.5,-0.1948413,1.701036,1.5
796,15.93446,-0.2110423,1.699809,1.5,-0.1933515,1.699045,1.5
797,15.95445,-0.208585,1.699809,1.5,-0.1909902,1.696384,1.5
798,15.97445,-0.2073178,1.699809,1.5,-0.1895273,1.69539,1.5
799,15.99445,-0.2047601,1.699809,1.5,-0.1872102,1.69355,1.5
800,16.01445,-0.2035783,1.699809,1.5,-0.1857944,1.69286,1.5
801,16.03445,-0.2010363,1.699809,1.5,-0.1831808,1.691885,1.5
802,16.05445,-0.1985192,1.699809,1.5,-0.1812024,1.6907,1.5
803,16.07446,-0.1973213,1.699809,1.5,-0.1798322,1.690725,1.5
804,16.09445,-0.1947377,1.699809,1.5,-0.1768095,1.691188,1.5
805,16.11446,-0.1935651,1.699809,1.5,-0.1752313,1.691339,1.5
806,16.13445,-0.1909558,1.699809,1.5,-0.1727516,1.690827,1.5
807,16.15445,-0.1885147,1.699809,1.5,-0.1694079,1.689498,1.5
808,16.17445,-0.1872896,1.699809,1.5,-0.1676902,1.689289,1.5
809,16.19445,-0.18476,1.699809,1.5,-0.164094,1.688797,1.5
810,16.21445,-0.1835185,1.699809,1.5,-0.1620135,1.689059,1.5
811,16.23445,-0.1809837,1.699809,1.5,-0.1586037,1.688671,1.5
812,16.25446,-0.178506,1.699809,1.5,-0.1545756,1.688516,1.5
813,16.27445,-0.1773015,1.699809,1.5,-0.1520923,1.688306,1.5
814,16.29446,-0.1746371,1.699809,1.5,-0.1483436,1.688072,1.5
815,16.31445,-0.1734593,1.699809,1.5,-0.1465327,1.688108,1.5
816,16.33445,-0.1709578,1.699809,1.5,-0.1421869,1.688072,1.5
817,16.35445,-0.1684764,1.699809,1.5,-0.1390471,1.68785,1.5
818,16.37445,-0.167238,1.699809,1.5,-0.1373177,1.68723,1.5
819,16.39445,-0.1646789,1.699809,1.5,-0.1336296,1.686658,1.5
820,16.41445,-0.1634618,1.699809,1.5,-0.1320213,1.686595,1.5
821,16.43446,-0.160913,1.699809,1.5,-0.1290888,1.686483,1.5
822,16.45445,-0.1584041,1.699809,1.5,-0.1258886,1.685975,1.5
823,16.47445,-0.157212,1.699809,1.5,-0.124598,1.686007,1.5
824,16.49445,-0.1546479,1.699809,1.5,-0.121786,1.686052,1.5
825,16.51445,-0.1534254,1.699809,1.5,-0.1207329,1.685896,1.5
826,16.53445,-0.15088,1.699809,1.5,-0.117997,1.685277,1.5
827,16.55445,-0.1496663,1.699809,1.5,-0.116749,1.684876,1.5
828,16.57446,-0.1471546,1.699809,1.5,-0.1146213,1.684105,1.5
829,16.59445,-0.1445839,1.699809,1.5,-0.1126231,1.683863,1.5
830,16.61446,-0.1434094,1.699809,1.5,-0.1114069,1.683889,1.5
831,16.63445,-0.1408568,1.699809,1.5,-0.1089095,1.683563,1.5
832,16.65445,-0.139655,1.699809,1.5,-0.1077352,1.683079,1.5
833,16.67445,-0.1371117,1.699809,1.5,-0.1056497,1.682486,1.5
834,16.69445,-0.1345654,1.699809,1.5,-0.1036748,1.682683,1.5
835,16.71445,-0.1333429,1.699809,1.5,-0.1025206,1.68277,1.5
836,16.73445,-0.1308627,1.699809,1.5,-0.101013,1.683413,1.5
837,16.75446,-0.1296354,1.699809,1.5,-0.1003363,1.683407,1.5
838,16.77445,-0.1270874,1.699809,1.5,-0.09860198,1.684363,1.5
839,16.79446,-0.1245327,1.699809,1.5,-0.0971651,1.685524,1.5
840,16.81445,-0.1233512,1.699809,1.5,-0.09643139,1.685549,1.5
841,16.83445,-0.1208383,1.699809,1.5,-0.09515052,1.684946,1.5
842,16.85445,-0.1195399,1.699809,1.5,-0.09422593,1.684827,1.5
843,16.87445,-0.1170215,1.699809,1.5,-0.09213455,1.684824,1.5
844,16.89445,-0.1145556,1.699809,1.5,-0.09041293,1.684223,1.5
845,16.91445,-0.1133007,1.699809,1.5,-0.08961466,1.684197,1.5
846,16.93446,-0.1107563,1.699809,1.5,-0.08776673,1.6843,1.5
847,16.95445,-0.1095738,1.699809,1.5,-0.08704464,1.684508,1.5
848,16.97445,-0.1069993,1.699809,1.5,-0.08498685,1.684399,1.5
849,16.99445,-0.1045133,1.699809,1.5,-0.08323233,1.684532,1.5
850,17.01445,-0.1033203,1.699809,1.5,-0.08271359,1.684773,1.5
851,17.03445,-0.1007848,1.699809,1.5,-0.08061157,1.684928,1.5
852,17.05445,-0.09948453,1.699809,1.5,-0.08015943,1.684771,1.5
853,17.07446,-0.09696969,1.699809,1.5,-0.07834254,1.684447,1.5
854,17.09445,-0.09447227,1.699809,1.5,-0.07714541,1.684605,1.5
855,17.11446,-0.09326784,1.699809,1.5,-0.07620502,1.684813,1.5
856,17.13445,-0.09165416,1.699809,1.5,-0.0757395,1.684967,1.5
857,17.15445,-0.089453,1.699809,1.5,-0.07394823,1.684166,1.5
858,17.17445,-0.08696514,1.699809,1.5,-0.07247185,1.684621,1.5
859,17.19445,-0.08445238,1.699809,1.5,-0.07097048,1.684253,1.5
860,17.21445,-0.0832668,1.699809,1.5,-0.07004024,1.684131,1.5
861,17.23445,-0.08071399,1.699809,1.5,-0.0678926,1.683701,1.5
862,17.25446,-0.07945982,1.699809,1.5,-0.06686738,1.683889,1.5
863,17.27445,-0.07689539,1.699809,1.5,-0.06509737,1.6845,1.5
864,17.29446,-0.07440238,1.699809,1.5,-0.0623141,1.685048,1.5
865,17.31445,-0.07320429,1.699809,1.5,-0.06113508,1.685504,1.5
866,17.33445,-0.07068546,1.699809,1.5,-0.058846,1.685567,1.5
867,17.35445,-0.06944486,1.699809,1.5,-0.05766155,1.685801,1.5
868,17.37445,-0.06677331,1.699809,1.5,-0.05491265,1.686378,1.5
869,17.39445,-0.06440434,1.699809,1.5,-0.05221878,1.686728,1.5
870,17.41445,-0.06322549,1.699809,1.5,-0.05100161,1.687115,1.5
871,17.43446,-0.06068299,1.699809,1.5,-0.04836336,1.687718,1.5
872,17.45445,-0.05936474,1.699809,1.5,-0.04680466,1.68863,1.5
873,17.47445,-0.05687866,1.699809,1.5,-0.04412308,1.690074,1.5
874,17.49445,-0.05439076,1.699809,1.5,-0.04140127,1.690156,1.5
875,17.51445,-0.05317432,1.699809,1.5,-0.03955287,1.690218,1.5
876,17.53445,-0.05065418,1.699809,1.5,-0.03595513,1.690428,1.5
877,17.55445,-0.04943722,1.699809,1.5,-0.03395572,1.690315,1.5
878,17.57446,-0.04687216,1.699809,1.5,-0.03086678,1.689985,1.5
879,17.59445,-0.04560814,1.699809,1.5,-0.02919604,1.690133,1.5
880,17.61446,-0.0431285,1.699809,1.5,-0.02530987,1.689989,1.5
881,17.63445,-0.04055006,1.699809,1.5,-0.02148151,1.689533,1.5
882,17.65445,-0.04180374,1.699809,1.5,-0.01978932,1.688865,1.5
883,17.67445,-0.04422507,1.699809,1.5,-0.01669006,1.688003,1.5
884,17.69445,-0.04545877,1.699809,1.5,-0.01505143,1.688173,1.5
885,17.71445,-0.04811582,1.699809,1.5,-0.01239776,1.68831,1.5
886,17.73445,-0.05048035,1.699809,1.5,-0.01029162,1.688285,1.5
887,17.75446,-0.05176863,1.699809,1.5,-0.009691143,1.688239,1.5
888,17.77445,-0.05425898,1.699809,1.5,-0.008010385,1.68889,1.5
889,17.79446,-0.0555618,1.699809,1.5,-0.007280778,1.6894,1.5
890,17.81445,-0.05805243,1.699809,1.5,-0.005698971,1.689673,1.5
891,17.83445,-0.06059285,1.699809,1.5,-0.003861681,1.68922,1.5
892,17.85445,-0.06177146,1.699809,1.5,-0.003195997,1.688818,1.5
893,17.87445,-0.06432855,1.699809,1.5,-0.0012463,1.687822,1.5
894,17.89445,-0.0655625,1.699809,1.5,-0.0007206742,1.687545,1.5
895,17.91445,-0.06808908,1.699809,1.5,-0.0001665354,1.687268,1.5
896,17.93446,-0.07058652,1.699809,1.5,-0.0004972536,1.68587,1.5
897,17.95445,-0.07180507,1.699809,1.5,-0.0008161347,1.685146,1.5
898,17.97445,-0.07431958,1.699809,1.5,-0.002546253,1.684163,1.5
899,17.99445,-0.07557031,1.699809,1.5,-0.003733208,1.683733,1.5
900,18.01445,-0.07809809,1.699809,1.5,-0.00605537,1.683592,1.5
901,18.03445,-0.08057993,1.699809,1.5,-0.008690245,1.6834,1.5
902,18.05445,-0.08186106,1.699809,1.5,-0.009945256,1.683077,1.5
903,18.07446,-0.08435494,1.699809,1.5,-0.01442382,1.683534,1.5
904,18.09445,-0.08558851,1.699809,1.5,-0.01669163,1.683415,1.5
905,18.11446,-0.08811396,1.699809,1.5,-0.02148258,1.683709,1.5
906,18.13445,-0.09063397,1.699809,1.5,-0.02718796,1.683041,1.5
907,18.15445,-0.09185261,1.699809,1.5,-0.03035578,1.682367,1.5
908,18.17445,-0.09441381,1.699809,1.5,-0.03647757,1.680411,1.5
909,18.19445,-0.09559926,1.699809,1.5,-0.03999648,1.679437,1.5
910,18.21445,-0.0981686,1.699809,1.5,-0.04625,1.677553,1.5
911,18.23445,-0.1006647,1.699809,1.5,-0.05256411,1.676409,1.5
912,18.25446,-0.1019352,1.699809,1.5,-0.05571979,1.675784,1.5
913,18.27445,-0.104385,1.699809,1.5,-0.0614002,1.674614,1.5
914,18.29446,-0.1056668,1.699809,1.5,-0.06434423,1.674351,1.5
915,18.31445,-0.108149,1.699809,1.5,-0.07019857,1.672991,1.5
916,18.33445,-0.1106862,1.699809,1.5,-0.07567482,1.671923,1.5
917,18.35445,-0.1119463,1.699809,1.5,-0.07807671,1.671419,1.5
918,18.37445,-0.1144542,1.699809,1.5,-0.08370191,1.670508,1.5
919,18.39445,-0.1157307,1.699809,1.5,-0.08695967,1.670107,1.5
920,18.41445,-0.1182112,1.699809,1.5,-0.09276628,1.669281,1.5
921,18.43446,-0.1194773,1.699809,1.5,-0.09536795,1.668887,1.5
922,18.45445,-0.121938,1.699809,1.5,-0.1011411,1.668306,1.5
923,18.47445,-0.1244521,1.699809,1.5,-0.1069754,1.667689,1.5
924,18.49445,-0.1256729,1.699809,1.5,-0.1096547,1.667449,1.5
925,18.51445,-0.128244,1.699809,1.5,-0.1145452,1.66718,1.5
926,18.53445,-0.1294452,1.699809,1.5,-0.1167005,1.666866,1.5
927,18.55445,-0.1319967,1.699809,1.5,-0.1212422,1.665922,1.5
928,18.57446,-0.1345071,1.699809,1.5,-0.1251545,1.664727,1.5
929,18.59445,-0.135719,1.699809,1.5,-0.1266932,1.663989,1.5
930,18.61446,-0.1382794,1.699809,1.5,-0.1296382,1.663048,1.5
931,18.63445,-0.1394832,1.699809,1.5,-0.1310195,1.662531,1.5
932,18.65445,-0.142074,1.699809,1.5,-0.1333047,1.661162,1.5
933,18.67445,-0.1445755,1.699809,1.5,-0.1342285,1.660335,1.5
934,18.69445,-0.1457544,1.699809,1.5,-0.1349015,1.66026,1.5
935,18.71445,-0.1483075,1.699809,1.5,-0.1357474,1.659606,1.5
936,18.73445,-0.1494822,1.699809,1.5,-0.1361669,1.659178,1.5
937,18.75446,-0.1520339,1.699809,1.5,-0.1377311,1.657715,1.5
938,18.77445,-0.1545276,1.699809,1.5,-0.1392434,1.656698,1.5
939,18.79446,-0.1557772,1.699809,1.5,-0.1401218,1.656361,1.5
940,18.81445,-0.1583668,1.699809,1.5,-0.1414729,1.654973,1.5
941,18.83445,-0.1595746,1.699809,1.5,-0.142532,1.654216,1.5
942,18.85445,-0.1620285,1.699809,1.5,-0.1443079,1.651933,1.5
943,18.87445,-0.1645626,1.699809,1.5,-0.1464635,1.649809,1.5
944,18.89445,-0.1658027,1.699809,1.5,-0.1472129,1.648626,1.5
945,18.91445,-0.1683405,1.699809,1.5,-0.1486389,1.646476,1.5
946,18.93446,-0.1695957,1.699809,1.5,-0.1493932,1.645118,1.5
947,18.95445,-0.1708463,1.699809,1.5,-0.1501679,1.643769,1.5
948,18.97445,-0.174691,1.699809,1.5,-0.1521308,1.640678,1.5
949,18.99445,-0.175912,1.699809,1.5,-0.1532184,1.639561,1.5
950,19.01445,-0.1784322,1.699809,1.5,-0.1554677,1.637611,1.5
951,19.03445,-0.1796297,1.699809,1.5,-0.1564629,1.636427,1.5
952,19.05445,-0.1821558,1.699809,1.5,-0.158667,1.634539,1.5
953,19.07446,-0.1846492,1.699809,1.5,-0.161164,1.632542,1.5
954,19.09445,-0.1858411,1.699809,1.5,-0.1622596,1.631501,1.5
955,19.11446,-0.1883691,1.699809,1.5,-0.1648,1.629284,1.5
956,19.13445,-0.1896058,1.699809,1.5,-0.166094,1.628158,1.5
957,19.15445,-0.1921187,1.699809,1.5,-0.1684707,1.626507,1.5
958,19.17445,-0.1946469,1.699809,1.5,-0.1707222,1.625626,1.5
959,19.19445,-0.19584,1.699809,1.5,-0.171533,1.62545,1.5
960,19.21445,-0.1984783,1.699809,1.5,-0.1734247,1.62492,1.5
961,19.23445,-0.1996167,1.699809,1.5,-0.1739738,1.624622,1.5
962,19.25446,-0.2021815,1.699809,1.5,-0.1756503,1.624753,1.5
963,19.27445,-0.2046695,1.699809,1.5,-0.1763049,1.625131,1.5
964,19.29446,-0.205952,1.699809,1.5,-0.1769674,1.625361,1.5
965,19.31445,-0.2083681,1.699809,1.5,-0.1773867,1.625621,1.5
966,19.33445,-0.2097184,1.699809,1.5,-0.1777232,1.625693,1.5
967,19.35445,-0.2121444,1.699809,1.5,-0.178409,1.625439,1.5
968,19.37445,-0.2134223,1.699809,1.5,-0.178617,1.625458,1.5
969,19.39445,-0.2158694,1.699809,1.5,-0.1790229,1.625841,1.5
970,19.41445,-0.2184054,1.699809,1.5,-0.1798942,1.62613,1.5
971,19.43446,-0.2196357,1.699809,1.5,-0.1805051,1.625941,1.5
972,19.45445,-0.2221632,1.699809,1.5,-0.1818768,1.626085,1.5
973,19.47445,-0.2247132,1.699809,1.5,-0.1830378,1.626909,1.5
974,19.49445,-0.2258713,1.699809,1.5,-0.1839261,1.626923,1.5
975,19.51445,-0.2284655,1.699809,1.5,-0.185816,1.627039,1.5
976,19.53445,-0.2296382,1.699809,1.5,-0.1865536,1.62828,1.5
977,19.55445,-0.2322198,1.699809,1.5,-0.1879163,1.632809,1.5
978,19.57446,-0.2347089,1.699809,1.5,-0.1886814,1.636605,1.5
979,19.59445,-0.2359699,1.699809,1.5,-0.189301,1.637419,1.5
980,19.61446,-0.2384804,1.699809,1.5,-0.1901249,1.639494,1.5
981,19.63445,-0.2396958,1.699809,1.5,-0.1905786,1.639888,1.5
982,19.65445,-0.240964,1.70108,1.5,-0.1910883,1.640803,1.5
983,19.67445,-0.240964,1.702302,1.5,-0.1914614,1.641081,1.5
984,19.69445,-0.240964,1.70488,1.5,-0.1924708,1.641145,1.5
985,19.71445,-0.240964,1.707367,1.5,-0.1938033,1.641284,1.5
986,19.73445,-0.240964,1.708549,1.5,-0.1945811,1.641254,1.5
987,19.75446,-0.240964,1.711108,1.5,-0.1972118,1.640813,1.5
988,19.77445,-0.240964,1.7123,1.5,-0.1986523,1.640418,1.5
989,19.79446,-0.240964,1.714867,1.5,-0.2017786,1.64039,1.5
990,19.81445,-0.240964,1.717362,1.5,-0.2061774,1.640812,1.5
991,19.83445,-0.240964,1.718595,1.5,-0.2081013,1.640943,1.5
992,19.85445,-0.240964,1.721165,1.5,-0.2125993,1.641302,1.5
993,19.87445,-0.240964,1.722353,1.5,-0.2150463,1.641011,1.5
994,19.89445,-0.240964,1.724888,1.5,-0.2197374,1.641455,1.5
995,19.91445,-0.240964,1.727386,1.5,-0.2246891,1.642202,1.5
996,19.93446,-0.240964,1.728655,1.5,-0.2268483,1.642941,1.5
997,19.95445,-0.240964,1.73118,1.5,-0.2309439,1.644687,1.5
998,19.97445,-0.240964,1.73239,1.5,-0.2329053,1.645336,1.5
999,19.99445,-0.240964,1.734953,1.5,-0.236501,1.648479,1.5
1000,20.01445,-0.240964,1.737442,1.5,-0.2390958,1.652266,1.5
1001,20.03445,-0.240964,1.738646,1.5,-0.2402486,1.653794,1.5
1002,20.05445,-0.240964,1.74128,1.5,-0.2413954,1.658093,1.5
1003,20.07446,-0.240964,1.742405,1.5,-0.2423899,1.660194,1.5
1004,20.09445,-0.240964,1.744938,1.5,-0.2429192,1.663308,1.5
1005,20.11446,-0.240964,1.747426,1.5,-0.242961,1.667127,1.5
1006,20.13445,-0.240964,1.748706,1.5,-0.2428174,1.670027,1.5
1007,20.15445,-0.240964,1.751209,1.5,-0.2420307,1.674395,1.5
1008,20.17445,-0.240964,1.752448,1.5,-0.2412369,1.675425,1.5
1009,20.19445,-0.240964,1.75496,1.5,-0.239742,1.677787,1.5
1010,20.21445,-0.240964,1.75745,1.5,-0.2372188,1.680989,1.5
1011,20.23445,-0.240964,1.758704,1.5,-0.2362751,1.682232,1.5
1012,20.25446,-0.240964,1.761213,1.5,-0.2329174,1.683695,1.5
1013,20.27445,-0.240964,1.762499,1.5,-0.2312967,1.685171,1.5
1014,20.29446,-0.240964,1.765012,1.5,-0.2277956,1.689985,1.5
1015,20.31445,-0.240964,1.767473,1.5,-0.224235,1.695172,1.5
1016,20.33445,-0.240964,1.768724,1.5,-0.2225281,1.696993,1.5
1017,20.35445,-0.240964,1.771255,1.5,-0.2194896,1.701197,1.5
1018,20.37445,-0.240964,1.772512,1.5,-0.2182188,1.703756,1.5
1019,20.39445,-0.240964,1.775062,1.5,-0.215875,1.708173,1.5
1020,20.41445,-0.240964,1.777507,1.5,-0.2148377,1.709973,1.5
1021,20.43446,-0.240964,1.778748,1.5,-0.2144475,1.711316,1.5
1022,20.45445,-0.240964,1.781334,1.5,-0.2146323,1.714431,1.5
1023,20.47445,-0.240964,1.782512,1.5,-0.2153109,1.715745,1.5
1024,20.49445,-0.240964,1.785118,1.5,-0.2157717,1.71835,1.5
1025,20.51445,-0.240964,1.786267,1.5,-0.2164248,1.719491,1.5
1026,20.53445,-0.240964,1.788821,1.5,-0.2177906,1.721718,1.5
1027,20.55445,-0.240964,1.791336,1.5,-0.2196501,1.723526,1.5
1028,20.57446,-0.240964,1.792605,1.5,-0.2206329,1.724559,1.5
1029,20.59445,-0.240964,1.795071,1.5,-0.2227001,1.7265,1.5
1030,20.61446,-0.240964,1.796298,1.5,-0.223613,1.727422,1.5
1031,20.63445,-0.240964,1.798836,1.5,-0.2252276,1.729154,1.5
1032,20.65445,-0.240964,1.801337,1.5,-0.2264911,1.730516,1.5
1033,20.67445,-0.240964,1.802592,1.5,-0.2270272,1.7315,1.5
1034,20.69445,-0.240964,1.805128,1.5,-0.2277387,1.733986,1.5
1035,20.71445,-0.240964,1.806358,1.5,-0.2276903,1.735263,1.5
1036,20.73445,-0.240964,1.808855,1.5,-0.2277797,1.737852,1.5
1037,20.75446,-0.240964,1.811357,1.5,-0.22795,1.742337,1.5
1038,20.77445,-0.240964,1.812606,1.5,-0.2278087,1.744368,1.5
1039,20.79446,-0.240964,1.815345,1.5,-0.2272766,1.750925,1.5
1040,20.81445,-0.240964,1.816543,1.5,-0.2270872,1.751211,1.5
1041,20.83445,-0.240964,1.818972,1.5,-0.2257567,1.755563,1.5
1042,20.85445,-0.240964,1.821451,1.5,-0.2243993,1.7597,1.5
1043,20.87445,-0.240964,1.822655,1.5,-0.2232553,1.761476,1.5
1044,20.89445,-0.240964,1.825205,1.5,-0.2211285,1.76498,1.5
1045,20.91445,-0.240964,1.826382,1.5,-0.219987,1.767026,1.5
1046,20.93446,-0.240964,1.828995,1.5,-0.2183518,1.770805,1.5
1047,20.95445,-0.240964,1.831394,1.5,-0.2166908,1.773826,1.5
1048,20.97445,-0.240964,1.832688,1.5,-0.216389,1.775636,1.5
1049,20.99445,-0.240964,1.835187,1.5,-0.2155193,1.779666,1.5
1050,21.01445,-0.240964,1.836385,1.5,-0.215243,1.780991,1.5
1051,21.03445,-0.240964,1.838963,1.5,-0.2153527,1.78406,1.5
1052,21.05445,-0.240964,1.841447,1.5,-0.2155031,1.787761,1.5
1053,21.07446,-0.240964,1.842656,1.5,-0.2158211,1.789301,1.5
1054,21.09445,-0.240964,1.845188,1.5,-0.2160362,1.791219,1.5
1055,21.11446,-0.240964,1.84643,1.5,-0.2162882,1.792111,1.5
1056,21.13445,-0.240964,1.848927,1.5,-0.2170136,1.796441,1.5
1057,21.15445,-0.240964,1.851428,1.5,-0.2179959,1.801038,1.5
1058,21.17445,-0.240964,1.852658,1.5,-0.2184967,1.802431,1.5
1059,21.19445,-0.240964,1.855226,1.5,-0.2195231,1.805164,1.5
1060,21.21445,-0.240964,1.856409,1.5,-0.2202199,1.807059,1.5
1061,21.23445,-0.240964,1.858964,1.5,-0.2214496,1.811413,1.5
1062,21.25446,-0.240964,1.861462,1.5,-0.2227185,1.815091,1.5
1063,21.27445,-0.240964,1.862682,1.5,-0.223291,1.816603,1.5
1064,21.29446,-0.240964,1.865311,1.5,-0.2247593,1.819588,1.5
1065,21.31445,-0.240964,1.866536,1.5,-0.2251363,1.821339,1.5
1066,21.33445,-0.240964,1.869016,1.5,-0.2259479,1.82533,1.5
1067,21.35445,-0.240964,1.871467,1.5,-0.2261723,1.828741,1.5
1068,21.37445,-0.240964,1.87272,1.5,-0.2260741,1.830173,1.5
1069,21.39445,-0.240964,1.875225,1.5,-0.2258586,1.832787,1.5
1070,21.41445,-0.240964,1.876465,1.5,-0.2256206,1.834269,1.5
1071,21.43446,-0.240964,1.879062,1.5,-0.2249545,1.837226,1.5
1072,21.45445,-0.240964,1.881505,1.5,-0.2246331,1.83973,1.5
1073,21.47445,-0.240964,1.882712,1.5,-0.2242499,1.841616,1.5
1074,21.49445,-0.240964,1.885326,1.5,-0.2227534,1.847662,1.5
1075,21.51445,-0.240964,1.886517,1.5,-0.2216945,1.850079,1.5
1076,21.53445,-0.240964,1.889072,1.5,-0.220285,1.854227,1.5
1077,21.55445,-0.240964,1.890294,1.5,-0.2198943,1.856028,1.5
1078,21.57446,-0.240964,1.89279,1.5,-0.2180076,1.860257,1.5
1079,21.59445,-0.240964,1.895301,1.5,-0.2168345,1.864557,1.5
1080,21.61446,-0.240964,1.896533,1.5,-0.2162951,1.86637,1.5
1081,21.63445,-0.240964,1.899085,1.5,-0.2150638,1.870746,1.5
1082,21.65445,-0.240964,1.900309,1.5,-0.2148422,1.873266,1.5
1083,21.67445,-0.2384361,1.900309,1.5,-0.2149175,1.878253,1.5
1084,21.69445,-0.2358786,1.900309,1.5,-0.2144283,1.881453,1.5
1085,21.71445,-0.2347153,1.900309,1.5,-0.2145167,1.88284,1.5
1086,21.73445,-0.2321503,1.900309,1.5,-0.2152365,1.886918,1.5
1087,21.75446,-0.2309433,1.900309,1.5,-0.2153253,1.888595,1.5
1088,21.77445,-0.2284437,1.900309,1.5,-0.2162881,1.891879,1.5
1089,21.79446,-0.2259307,1.900309,1.5,-0.2173888,1.894841,1.5
1090,21.81445,-0.2246173,1.900309,1.5,-0.217876,1.896558,1.5
1091,21.83445,-0.2221008,1.900309,1.5,-0.2186032,1.90041,1.5
1092,21.85445,-0.2209174,1.900309,1.5,-0.2192298,1.902468,1.5
1093,21.87445,-0.2183933,1.900309,1.5,-0.2201922,1.905943,1.5
1094,21.89445,-0.2158723,1.900309,1.5,-0.2206919,1.909065,1.5
1095,21.91445,-0.2146579,1.900309,1.5,-0.2212712,1.910574,1.5
