date,time,posX,posY,posZ,rotX,rotY,rotZ
2024/07/09_13:39:43,2.581577,-0.04292485,-0.06441537,0.04474102,24.26403,-14.91025,6.570873
2024/07/09_13:39:43,2.601578,-0.04290883,-0.06421599,0.04485958,24.1108,-14.89972,6.59694
2024/07/09_13:39:43,2.621578,-0.04283387,-0.06400426,0.044888,24.05809,-14.90756,6.557657
2024/07/09_13:39:43,2.641579,-0.04270971,-0.06380834,0.04490199,23.95253,-14.88693,6.481716
2024/07/09_13:39:43,2.661579,-0.04262177,-0.06363784,0.04494132,23.85678,-14.87454,6.469222
2024/07/09_13:39:43,2.68158,-0.0424104,-0.06319101,0.04501027,23.64084,-14.84045,6.411563
2024/07/09_13:39:43,2.70158,-0.04209927,-0.06285422,0.04501231,23.5226,-14.77588,6.336691
2024/07/09_13:39:43,2.721577,-0.04156835,-0.0622904,0.0451225,23.29058,-14.6828,6.221762
2024/07/09_13:39:44,2.741577,-0.04105494,-0.06132267,0.04542361,22.86297,-14.5419,6.130616
2024/07/09_13:39:44,2.761578,-0.04075499,-0.0607257,0.04560873,22.57112,-14.46088,6.065195
2024/07/09_13:39:44,2.781578,-0.04001879,-0.05972116,0.04583724,21.99015,-14.24673,5.897219
2024/07/09_13:39:44,2.801579,-0.03903291,-0.05847387,0.04604226,21.42101,-13.98251,5.733294
2024/07/09_13:39:44,2.821579,-0.03851948,-0.05778812,0.04621965,21.07256,-13.76874,5.651821
2024/07/09_13:39:44,2.841579,-0.03777174,-0.05726195,0.04631511,20.78288,-13.45569,5.607929
2024/07/09_13:39:44,2.86158,-0.0345435,-0.05496847,0.04684255,19.73097,-12.34464,5.406217
2024/07/09_13:39:44,2.881577,-0.03240972,-0.05345495,0.04713678,19.07642,-11.35522,5.501599
2024/07/09_13:39:44,2.901577,-0.03026822,-0.05206635,0.04737464,18.41693,-10.34369,5.744679
2024/07/09_13:39:44,2.921577,-0.02917331,-0.05145622,0.04749747,18.07767,-9.754211,5.861349
2024/07/09_13:39:44,2.941578,-0.02795259,-0.0506697,0.04759537,17.75241,-9.17627,5.9639
2024/07/09_13:39:44,2.961578,-0.0243177,-0.04843508,0.04784812,16.67579,-7.457306,6.438392
2024/07/09_13:39:44,2.981579,-0.02322619,-0.04772063,0.04786782,16.33393,-6.89917,6.565253
2024/07/09_13:39:44,3.001579,-0.02070909,-0.04626717,0.04790775,15.68033,-5.848236,6.711607
