date,time,posX,posY,posZ,rotX,rotY,rotZ
2024/07/09_14:22:37,1.854492,-0.02273144,-0.0470935,0.02745169,11.76576,-14.60995,-1.617889
2024/07/09_14:22:37,1.874512,-0.02352999,-0.04777823,0.0276475,12.02111,-14.92136,-1.75708
2024/07/09_14:22:37,1.894531,-0.02437475,-0.04868928,0.02773953,12.36262,-15.31448,-1.932526
2024/07/09_14:22:37,1.914551,-0.02489355,-0.04919356,0.02771185,12.58703,-15.52454,-2.054108
2024/07/09_14:22:37,1.93457,-0.02584209,-0.0500675,0.02770187,13.0192,-15.99246,-2.280457
2024/07/09_14:22:37,1.95459,-0.0269454,-0.05083093,0.02772574,13.36544,-16.48605,-2.484375
2024/07/09_14:22:37,1.974609,-0.02806251,-0.05184941,0.02769949,13.75179,-17.08875,-2.748444
2024/07/09_14:22:37,1.994629,-0.02933921,-0.05278208,0.02770688,14.17343,-17.65686,-2.947388
2024/07/09_14:22:37,2.014648,-0.02994443,-0.05312808,0.02775712,14.33322,-17.9437,-3.004761
2024/07/09_14:22:37,2.034668,-0.03117513,-0.05374281,0.02790269,14.55549,-18.48706,-3.140015
2024/07/09_14:22:37,2.054688,-0.03241401,-0.05469495,0.02793965,14.85103,-18.98941,-3.274048
2024/07/09_14:22:37,2.074707,-0.03356983,-0.05548707,0.02795168,15.20959,-19.47128,-3.299164
2024/07/09_14:22:37,2.094727,-0.03472171,-0.05605519,0.02805976,15.48154,-19.89026,-3.305084
2024/07/09_14:22:37,2.114502,-0.03524238,-0.05640604,0.02811304,15.61,-20.07462,-3.309814
2024/07/09_14:22:37,2.134521,-0.03632462,-0.05718853,0.02815768,15.91169,-20.37274,-3.24292
2024/07/09_14:22:37,2.154541,-0.03732,-0.05774117,0.0282879,16.19143,-20.66318,-3.148071
2024/07/09_14:22:38,2.174561,-0.03824929,-0.05819865,0.02845867,16.37553,-20.86304,-3.032471
2024/07/09_14:22:38,2.19458,-0.03920929,-0.05877966,0.02861066,16.56758,-21.04095,-2.933777
2024/07/09_14:22:38,2.2146,-0.03969414,-0.05905869,0.02866838,16.6931,-21.1228,-2.879242
2024/07/09_14:22:38,2.234619,-0.04045931,-0.05981472,0.02876822,16.99637,-21.27356,-2.703949
2024/07/09_14:22:38,2.254639,-0.04116856,-0.06051594,0.02889764,17.34064,-21.35431,-2.522583
2024/07/09_14:22:38,2.274658,-0.04176074,-0.06122588,0.02913773,17.64964,-21.33466,-2.252197
2024/07/09_14:22:38,2.294678,-0.04216579,-0.06201009,0.02939847,17.99627,-21.20367,-1.887177
2024/07/09_14:22:38,2.314697,-0.04232319,-0.06246334,0.02957603,18.19958,-21.07999,-1.645233
2024/07/09_14:22:38,2.334717,-0.04252992,-0.06331912,0.02995832,18.63529,-20.67017,-1.079468
2024/07/09_14:22:38,2.354492,-0.04259424,-0.06361533,0.03020785,18.80917,-20.35376,-0.6939392
2024/07/09_14:22:38,2.374512,-0.0427921,-0.06467608,0.03093886,19.30607,-19.44452,0.3662831
2024/07/09_14:22:38,2.394531,-0.04267564,-0.06502494,0.03111237,19.52305,-19.10208,0.7606929
2024/07/09_14:22:38,2.414551,-0.04248529,-0.06564838,0.03144221,19.88113,-18.3833,1.574503
2024/07/09_14:22:38,2.43457,-0.04225909,-0.06598723,0.03177917,20.14148,-17.64789,2.334881
2024/07/09_14:22:38,2.45459,-0.04227927,-0.06628188,0.0321517,20.30328,-16.97083,3.004164
2024/07/09_14:22:38,2.474609,-0.04227527,-0.06660858,0.03240471,20.42771,-16.38196,3.569937
2024/07/09_14:22:38,2.494629,-0.04218496,-0.06689417,0.03262383,20.56551,-15.91599,4.136466
2024/07/09_14:22:38,2.514648,-0.04224616,-0.06699071,0.03270036,20.62242,-15.72168,4.362469
2024/07/09_14:22:38,2.534668,-0.04252355,-0.06714669,0.03279444,20.68948,-15.46954,4.649513
2024/07/09_14:22:38,2.554688,-0.04275995,-0.06730933,0.03279711,20.79094,-15.29507,4.93674
2024/07/09_14:22:38,2.574707,-0.04311272,-0.06740943,0.03275451,20.82763,-15.24387,5.114652
2024/07/09_14:22:38,2.594727,-0.04333052,-0.06743325,0.03275013,20.82702,-15.24341,5.172572
2024/07/09_14:22:38,2.614502,-0.04382887,-0.06744632,0.03268791,20.82768,-15.32199,5.239441
2024/07/09_14:22:38,2.634521,-0.04452317,-0.06759797,0.03247289,20.85935,-15.51767,5.269499
2024/07/09_14:22:38,2.654541,-0.04513942,-0.06773434,0.03233461,20.91906,-15.77625,5.252852
2024/07/09_14:22:38,2.674561,-0.0457565,-0.06777482,0.03224696,20.9583,-16.06137,5.179939
2024/07/09_14:22:38,2.69458,-0.04605546,-0.0677992,0.03217888,20.96606,-16.19357,5.160601
2024/07/09_14:22:38,2.7146,-0.04660696,-0.06792605,0.03209388,20.99876,-16.45856,5.149986
2024/07/09_14:22:38,2.734619,-0.04707056,-0.06811602,0.03207676,21.06673,-16.63251,5.219608
2024/07/09_14:22:38,2.754639,-0.04744163,-0.06836426,0.03206924,21.16203,-16.70877,5.398647
2024/07/09_14:22:38,2.774658,-0.04771363,-0.06870082,0.03214842,21.29058,-16.69742,5.644048
2024/07/09_14:22:38,2.794678,-0.04782572,-0.06895219,0.03217685,21.37298,-16.63864,5.790374
2024/07/09_14:22:38,2.814697,-0.04788313,-0.06934772,0.03215213,21.59407,-16.46115,6.101276
2024/07/09_14:22:38,2.834717,-0.04809246,-0.0695994,0.0321884,21.72633,-16.29291,6.332969
2024/07/09_14:22:38,2.854492,-0.04825731,-0.06986995,0.03237602,21.81148,-16.10706,6.523191
2024/07/09_14:22:38,2.874512,-0.04839926,-0.070152,0.03253787,21.93089,-15.9191,6.759323
2024/07/09_14:22:38,2.894531,-0.04844225,-0.07031804,0.03256936,22.0242,-15.84402,6.887259
2024/07/09_14:22:38,2.914551,-0.04874624,-0.07090389,0.03250638,22.25547,-15.7215,7.110135
2024/07/09_14:22:38,2.93457,-0.04905735,-0.07155088,0.03249394,22.54819,-15.65594,7.311337
2024/07/09_14:22:38,2.95459,-0.04945667,-0.07202676,0.03247168,22.82571,-15.58716,7.506955
2024/07/09_14:22:38,2.974609,-0.04987215,-0.07248309,0.03260118,23.018,-15.54144,7.677996
2024/07/09_14:22:38,2.994629,-0.05009533,-0.07279913,0.0326327,23.11408,-15.53104,7.761898
2024/07/09_14:22:38,3.014648,-0.05047807,-0.07345615,0.03264908,23.38139,-15.5318,7.890438
2024/07/09_14:22:38,3.034668,-0.050794,-0.07409277,0.03266878,23.68404,-15.54443,8.001097
2024/07/09_14:22:38,3.054688,-0.05119499,-0.07488632,0.03269528,24.036,-15.5477,8.12622
2024/07/09_14:22:38,3.074707,-0.05153963,-0.07582048,0.03263848,24.43866,-15.548,8.310495
2024/07/09_14:22:38,3.094727,-0.05169186,-0.0762547,0.03258654,24.65387,-15.543,8.426512
2024/07/09_14:22:38,3.114502,-0.05197914,-0.07683796,0.032677,25.0014,-15.51688,8.679915
2024/07/09_14:22:38,3.134521,-0.05236012,-0.07713527,0.0329853,25.06944,-15.47986,8.800865
2024/07/09_14:22:38,3.154541,-0.05264758,-0.07743083,0.03318242,25.0723,-15.46899,8.877219
2024/07/09_14:22:39,3.174561,-0.05286981,-0.07759701,0.03329289,25.11867,-15.47565,8.904252
2024/07/09_14:22:39,3.19458,-0.05302275,-0.07777647,0.03339106,25.12317,-15.4884,8.88046
2024/07/09_14:22:39,3.2146,-0.05314842,-0.07778176,0.03345861,25.11928,-15.53897,8.831116
2024/07/09_14:22:39,3.234619,-0.05323544,-0.07767718,0.03347399,25.05493,-15.64996,8.678718
2024/07/09_14:22:39,3.254639,-0.05330691,-0.07758792,0.03352713,24.99331,-15.79175,8.468349
2024/07/09_14:22:39,3.274658,-0.05328735,-0.0774558,0.03353868,24.9227,-15.97504,8.207991
2024/07/09_14:22:39,3.294678,-0.05327558,-0.07735756,0.03353566,24.87721,-16.11212,8.04331
2024/07/09_14:22:39,3.314697,-0.05327404,-0.07720974,0.03353719,24.79882,-16.39035,7.715738
2024/07/09_14:22:39,3.334717,-0.05323188,-0.07718232,0.03350255,24.77306,-16.68854,7.373787
2024/07/09_14:22:39,3.354492,-0.05312731,-0.07725068,0.03338638,24.80683,-17.0123,6.97521
2024/07/09_14:22:39,3.374512,-0.05302564,-0.07737084,0.03330034,24.82521,-17.33923,6.575802
2024/07/09_14:22:39,3.394531,-0.05297581,-0.07746417,0.0332903,24.84862,-17.51538,6.37269
2024/07/09_14:22:39,3.414551,-0.05279094,-0.07771984,0.0332397,24.951,-17.88403,5.91695
2024/07/09_14:22:39,3.43457,-0.05253617,-0.07800104,0.03321284,25.03504,-18.21509,5.479823
2024/07/09_14:22:39,3.45459,-0.0522642,-0.07822954,0.03335433,25.06252,-18.50763,5.020651
2024/07/09_14:22:39,3.474609,-0.05211633,-0.07836335,0.03343315,25.10241,-18.66159,4.780493
2024/07/09_14:22:39,3.494629,-0.05183968,-0.07869793,0.03354421,25.22295,-18.97397,4.250465
2024/07/09_14:22:39,3.514648,-0.05144445,-0.07916586,0.033627,25.41454,-19.32147,3.678988
2024/07/09_14:22:39,3.534668,-0.05107333,-0.07926803,0.03394468,25.4369,-19.62381,3.169864
2024/07/09_14:22:39,3.554688,-0.0506995,-0.07940544,0.03430065,25.37259,-19.8728,2.632152
2024/07/09_14:22:39,3.574707,-0.05045085,-0.07954169,0.03441153,25.3744,-20.0025,2.391583
2024/07/09_14:22:39,3.594727,-0.05000294,-0.07978319,0.03454242,25.4254,-20.29108,1.865101
2024/07/09_14:22:39,3.614502,-0.049477,-0.07988295,0.03485557,25.44613,-20.56015,1.249599
2024/07/09_14:22:39,3.634521,-0.04888059,-0.08016757,0.03510479,25.43584,-20.7915,0.6348086
2024/07/09_14:22:39,3.654541,-0.04830024,-0.08039427,0.03531013,25.47897,-21.01898,0.01989915
2024/07/09_14:22:39,3.674561,-0.04799479,-0.08045278,0.03545431,25.47738,-21.13364,-0.280304
2024/07/09_14:22:39,3.69458,-0.04727273,-0.08052136,0.03577823,25.39178,-21.31842,-0.8499756
2024/07/09_14:22:39,3.7146,-0.04640248,-0.08073653,0.03604818,25.3191,-21.46753,-1.393768
2024/07/09_14:22:39,3.734619,-0.04546854,-0.08092707,0.03626513,25.31237,-21.60925,-1.917114
2024/07/09_14:22:39,3.754639,-0.0445188,-0.08107585,0.0364927,25.31743,-21.71808,-2.437805
2024/07/09_14:22:39,3.774658,-0.04398003,-0.08117068,0.03661695,25.32515,-21.7645,-2.740356
2024/07/09_14:22:39,3.794678,-0.04292776,-0.08151217,0.03685743,25.35654,-21.79987,-3.278687
2024/07/09_14:22:39,3.814697,-0.04184761,-0.08160479,0.03719906,25.36754,-21.82901,-3.770874
2024/07/09_14:22:39,3.834717,-0.04064342,-0.0817012,0.03756018,25.28651,-21.79123,-4.194672
2024/07/09_14:22:39,3.854492,-0.03938009,-0.08189028,0.03783488,25.25654,-21.75897,-4.69696
2024/07/09_14:22:39,3.874512,-0.03874183,-0.08196235,0.03794976,25.26413,-21.73465,-4.937225
2024/07/09_14:22:39,3.894531,-0.03749763,-0.08218411,0.03810088,25.25496,-21.70874,-5.438904
2024/07/09_14:22:39,3.914551,-0.03616475,-0.08243163,0.0383734,25.26512,-21.67401,-6.009521
2024/07/09_14:22:39,3.93457,-0.03482615,-0.08261069,0.03866322,25.25349,-21.59491,-6.529053
2024/07/09_14:22:39,3.95459,-0.03345663,-0.08267412,0.03900795,25.191,-21.53503,-6.984802
2024/07/09_14:22:39,3.974609,-0.03275619,-0.08273963,0.03919498,25.14997,-21.49561,-7.247101
2024/07/09_14:22:39,3.994629,-0.03143819,-0.08289257,0.03951734,25.10416,-21.37665,-7.761902
2024/07/09_14:22:39,4.014648,-0.03003623,-0.08304305,0.03980313,25.02914,-21.29584,-8.185333
2024/07/09_14:22:39,4.034668,-0.02869014,-0.08312959,0.04011504,24.9582,-21.19586,-8.618256
2024/07/09_14:22:39,4.054688,-0.02736943,-0.08334506,0.0403869,24.90754,-21.07803,-9.057434
2024/07/09_14:22:39,4.074707,-0.02670001,-0.08347899,0.04048837,24.89176,-21.04065,-9.26123
2024/07/09_14:22:39,4.094727,-0.02540311,-0.08361579,0.040781,24.89872,-20.96222,-9.673126
2024/07/09_14:22:39,4.114502,-0.02413319,-0.08387156,0.04108642,24.88597,-20.84534,-10.09586
2024/07/09_14:22:39,4.134521,-0.02290282,-0.08411215,0.0413358,24.87829,-20.69626,-10.46701
2024/07/09_14:22:39,4.154541,-0.02168514,-0.08432347,0.04161382,24.85795,-20.52896,-10.77515
2024/07/09_14:22:40,4.174561,-0.02104956,-0.08445226,0.04173223,24.85356,-20.43591,-10.91708
2024/07/09_14:22:40,4.19458,-0.01991489,-0.08469615,0.04201964,24.855,-20.21161,-11.17032
2024/07/09_14:22:40,4.2146,-0.01876064,-0.08491459,0.04224693,24.87724,-19.97415,-11.32813
2024/07/09_14:22:40,4.234619,-0.01763812,-0.08506941,0.04251313,24.90683,-19.69156,-11.39893
2024/07/09_14:22:40,4.254639,-0.01645393,-0.08522972,0.04280288,24.94701,-19.31653,-11.45392
2024/07/09_14:22:40,4.274658,-0.01582859,-0.08525855,0.0429552,24.95202,-19.0802,-11.41141
2024/07/09_14:22:40,4.294678,-0.01458524,-0.08529241,0.04324409,24.96023,-18.55133,-11.27023
2024/07/09_14:22:40,4.314697,-0.01329916,-0.08532837,0.04347923,24.96312,-17.98404,-11.06592
2024/07/09_14:22:40,4.334717,-0.01212216,-0.08532891,0.04369819,24.95966,-17.35809,-10.73825
2024/07/09_14:22:40,4.354492,-0.0115747,-0.08529295,0.04378956,24.96206,-17.06747,-10.60458
2024/07/09_14:22:40,4.374512,-0.01055455,-0.08524702,0.04394167,24.99569,-16.49997,-10.36105
2024/07/09_14:22:40,4.394531,-0.009662922,-0.08529507,0.04404285,25.02174,-16.00665,-10.14624
2024/07/09_14:22:40,4.414551,-0.008881565,-0.08532707,0.0441224,25.05453,-15.61273,-9.939392
2024/07/09_14:22:40,4.43457,-0.008256473,-0.08539153,0.04423236,25.08032,-15.28763,-9.809723
2024/07/09_14:22:40,4.45459,-0.007978396,-0.08547897,0.04426477,25.10633,-15.12268,-9.75235
2024/07/09_14:22:40,4.474609,-0.007590934,-0.08561397,0.04432205,25.1899,-14.85791,-9.637939
2024/07/09_14:22:40,4.494629,-0.007354835,-0.08574422,0.04439232,25.26733,-14.72586,-9.503906
2024/07/09_14:22:40,4.514648,-0.007046883,-0.08585518,0.04447659,25.31091,-14.65833,-9.431702
2024/07/09_14:22:40,4.534668,-0.007134152,-0.08600111,0.04456655,25.34398,-14.65897,-9.437958
2024/07/09_14:22:40,4.554688,-0.007182814,-0.08606627,0.04460172,25.37011,-14.66888,-9.443054
2024/07/09_14:22:40,4.574707,-0.00732802,-0.08616077,0.0446861,25.39012,-14.73306,-9.436401
2024/07/09_14:22:40,4.594727,-0.007676837,-0.08621671,0.04477652,25.39001,-14.84344,-9.466095
2024/07/09_14:22:40,4.614502,-0.00797666,-0.08625211,0.04482979,25.39897,-14.92581,-9.449188
2024/07/09_14:22:40,4.634521,-0.008350818,-0.08619739,0.04486155,25.36837,-15.05405,-9.445679
2024/07/09_14:22:40,4.654541,-0.008562533,-0.08616312,0.0448974,25.33662,-15.1178,-9.4599
2024/07/09_14:22:40,4.674561,-0.008959567,-0.08611261,0.04494766,25.30854,-15.22546,-9.483154
2024/07/09_14:22:40,4.69458,-0.009290529,-0.08604626,0.04494674,25.28746,-15.32361,-9.483459
2024/07/09_14:22:40,4.7146,-0.009605071,-0.08598851,0.04493755,25.25926,-15.39261,-9.45755
2024/07/09_14:22:40,4.734619,-0.009905251,-0.08594781,0.04491505,25.24563,-15.43665,-9.41571
2024/07/09_14:22:40,4.754639,-0.01004812,-0.08590496,0.04485856,25.25045,-15.45276,-9.371857
2024/07/09_14:22:40,4.774658,-0.010343,-0.08584291,0.04475977,25.24793,-15.48569,-9.310913
2024/07/09_14:22:40,4.794678,-0.01061871,-0.08580154,0.04471138,25.23608,-15.50906,-9.236816
2024/07/09_14:22:40,4.814697,-0.0108349,-0.08574137,0.04464112,25.22199,-15.54193,-9.178589
2024/07/09_14:22:40,4.834717,-0.01102411,-0.08569363,0.04455923,25.22254,-15.57138,-9.131958
2024/07/09_14:22:40,4.854492,-0.0111372,-0.0856856,0.04453358,25.22928,-15.57809,-9.102905
2024/07/09_14:22:40,4.874512,-0.01132679,-0.08566096,0.04448946,25.22116,-15.59036,-9.022278
2024/07/09_14:22:40,4.894531,-0.01153077,-0.08545528,0.04451376,25.15904,-15.59741,-8.947144
2024/07/09_14:22:40,4.914551,-0.01171295,-0.08535181,0.04453545,25.12815,-15.58319,-8.852905
2024/07/09_14:22:40,4.93457,-0.01184865,-0.08526033,0.04457342,25.08908,-15.55963,-8.707275
2024/07/09_14:22:40,4.95459,-0.0119043,-0.08519087,0.04458676,25.07243,-15.53864,-8.624725
2024/07/09_14:22:40,4.974609,-0.01198337,-0.08502976,0.04461912,25.02276,-15.47556,-8.483459
