date,time,posX,posY,posZ,rotX,rotY,rotZ
2024/07/09_13:55:12,3.212524,0.02440231,0.03112262,-0.05323071,-25.4624,10.00586,-5.051697
2024/07/09_13:55:12,3.232483,0.02453025,0.03101299,-0.05309399,-25.43924,9.977663,-5.112885
2024/07/09_13:55:12,3.252502,0.02487587,0.03097035,-0.05300209,-25.47595,10.0647,-5.184753
2024/07/09_13:55:12,3.272522,0.02530026,0.03095368,-0.05300909,-25.48535,10.24254,-5.227966
2024/07/09_13:55:13,3.29248,0.02548258,0.03093629,-0.05303371,-25.47763,10.2996,-5.250885
2024/07/09_13:55:13,3.3125,0.02579833,0.03089909,-0.05309383,-25.48868,10.36368,-5.321899
2024/07/09_13:55:13,3.33252,0.02609638,0.03094473,-0.05317834,-25.51868,10.45789,-5.383301
2024/07/09_13:55:13,3.352478,0.02629708,0.03109122,-0.05332978,-25.59296,10.46516,-5.392975
2024/07/09_13:55:13,3.372498,0.02650759,0.03113577,-0.05344981,-25.60715,10.48954,-5.508728
2024/07/09_13:55:13,3.392517,0.02661789,0.03113136,-0.05349949,-25.5936,10.51295,-5.595154
2024/07/09_13:55:13,3.412476,0.02689149,0.03120306,-0.05366071,-25.64377,10.54152,-5.746918
2024/07/09_13:55:13,3.432495,0.02719478,0.03135298,-0.05387413,-25.73264,10.61541,-5.905151
2024/07/09_13:55:13,3.452515,0.02752848,0.03136238,-0.05407986,-25.73157,10.66539,-6.045013
2024/07/09_13:55:13,3.472473,0.02783534,0.0313148,-0.0542882,-25.7114,10.71184,-6.219635
2024/07/09_13:55:13,3.492493,0.02797953,0.03133157,-0.05440275,-25.73151,10.73684,-6.274475
2024/07/09_13:55:13,3.512512,0.0282205,0.03140131,-0.05460208,-25.76746,10.72801,-6.353333
2024/07/09_13:55:13,3.532471,0.02845603,0.03145421,-0.05480517,-25.80432,10.74591,-6.455078
2024/07/09_13:55:13,3.55249,0.02873459,0.03145916,-0.05497885,-25.79578,10.82877,-6.502899
2024/07/09_13:55:13,3.57251,0.02916013,0.03142888,-0.05514748,-25.76563,11.03102,-6.555176
2024/07/09_13:55:13,3.592529,0.02943274,0.03142131,-0.05523481,-25.76184,11.18787,-6.5802
2024/07/09_13:55:13,3.612488,0.03033594,0.03137749,-0.05550641,-25.72104,11.58643,-6.635712
2024/07/09_13:55:13,3.632507,0.03117818,0.03132488,-0.05576697,-25.70041,12.17474,-6.718781
2024/07/09_13:55:13,3.652527,0.03165835,0.03129267,-0.05591663,-25.6839,12.49173,-6.759583
2024/07/09_13:55:13,3.672485,0.03292648,0.03121194,-0.05633984,-25.6246,13.4044,-6.770233
2024/07/09_13:55:13,3.692505,0.03331314,0.03121257,-0.05650309,-25.63129,13.64053,-6.783447
2024/07/09_13:55:13,3.712524,0.03413301,0.03122703,-0.0568374,-25.63156,14.19751,-6.88324
2024/07/09_13:55:13,3.732483,0.03489662,0.03124148,-0.05718727,-25.65359,14.70697,-6.884521
2024/07/09_13:55:13,3.752502,0.03562213,0.03117284,-0.05750231,-25.66577,15.12676,-6.968994
2024/07/09_13:55:13,3.772522,0.03601132,0.03117115,-0.05764177,-25.64816,15.39433,-7.04718
2024/07/09_13:55:13,3.79248,0.036666,0.03113932,-0.05799994,-25.63113,15.85959,-7.110229
2024/07/09_13:55:13,3.8125,0.03726287,0.03113081,-0.05836286,-25.62863,16.21673,-7.216278
2024/07/09_13:55:13,3.83252,0.03784173,0.03121158,-0.05874373,-25.62589,16.65708,-7.304962
2024/07/09_13:55:13,3.852478,0.03809142,0.0311864,-0.058881,-25.6315,16.82565,-7.315918
2024/07/09_13:55:13,3.872498,0.03860186,0.03116162,-0.05914593,-25.61304,17.09022,-7.399719
2024/07/09_13:55:13,3.892517,0.0387363,0.0312296,-0.05919548,-25.60147,17.17267,-7.450226
2024/07/09_13:55:13,3.912476,0.03904451,0.03124473,-0.05935639,-25.61761,17.21498,-7.390656
2024/07/09_13:55:13,3.932495,0.03894645,0.03137468,-0.05934907,-25.67255,17.0747,-7.310547
2024/07/09_13:55:13,3.952515,0.03873821,0.03146284,-0.0593114,-25.6741,16.91892,-7.327148
2024/07/09_13:55:13,3.972473,0.03860617,0.03145657,-0.05924741,-25.66843,16.85752,-7.338745
2024/07/09_13:55:13,3.992493,0.03842562,0.03146254,-0.05913403,-25.68201,16.68829,-7.340607
2024/07/09_13:55:13,4.012512,0.03821918,0.03148272,-0.0590052,-25.67801,16.54272,-7.370972
2024/07/09_13:55:13,4.032471,0.03803626,0.03150444,-0.0588412,-25.6799,16.46167,-7.368408
2024/07/09_13:55:13,4.05249,0.03795521,0.03150668,-0.05875397,-25.66312,16.41772,-7.345367
2024/07/09_13:55:13,4.07251,0.03769377,0.03146972,-0.05854008,-25.6308,16.25975,-7.272003
2024/07/09_13:55:13,4.092529,0.03717934,0.03145767,-0.05820634,-25.59625,16.01592,-7.17038
2024/07/09_13:55:13,4.112488,0.03645103,0.03137425,-0.05768686,-25.52914,15.72465,-7.085358
2024/07/09_13:55:13,4.132507,0.03573263,0.03126044,-0.05714378,-25.44742,15.39403,-6.937927
2024/07/09_13:55:13,4.152527,0.03493245,0.03111412,-0.05662905,-25.33862,14.96634,-6.760468
2024/07/09_13:55:13,4.172485,0.03454493,0.0310207,-0.05633844,-25.26666,14.78232,-6.692474
2024/07/09_13:55:13,4.192505,0.03383153,0.03083632,-0.0557669,-25.13751,14.48931,-6.530762
2024/07/09_13:55:13,4.212524,0.03315805,0.03065244,-0.05519247,-25.01709,14.20818,-6.334534
2024/07/09_13:55:13,4.232483,0.0324671,0.03040423,-0.05453294,-24.87561,13.98904,-6.22998
2024/07/09_13:55:13,4.252502,0.03171718,0.02995701,-0.05374274,-24.61929,13.7453,-6.119354
2024/07/09_13:55:13,4.272522,0.03128503,0.02978538,-0.05333079,-24.45877,13.59288,-6.06424
2024/07/09_13:55:14,4.29248,0.03049693,0.0294396,-0.05252344,-24.16922,13.24958,-5.859283
2024/07/09_13:55:14,4.3125,0.02986683,0.02905122,-0.05169053,-23.93396,12.94816,-5.624115
2024/07/09_13:55:14,4.33252,0.02929597,0.02850325,-0.05076287,-23.68384,12.71404,-5.487915
