time,realtime,posX,posY,posZ,rotX,rotY,rotZ,headPosX,headPosY,headPosZ,LhandPosX,LhandPosY,LhandPosZ,LhandRotX,LhandRotY,LhandRotZ,RhandPosX,RhandPosY,RhandPosZ,RhandRotX,RhandRotY,RhandRotZ,,,,
38.27325,6.38E+13,0.107733,-0.01185776,-0.003749769,-2.180603,0.9461538,0.8260679,-0.7504067,1.543642,2.327236,-1.215011,1.136379,2.847794,22.57744,-93.67505,-24.33661,-0.3505628,1.071271,1.76194,23.69238,90.57487,8.75901,,0.0003306,-8.111E-05,-0.000156224
38.29325,6.38E+13,0.1074024,-0.01177665,-0.003593545,-2.210388,0.9803284,0.7681927,-0.75053,1.543723,2.32758,-1.214705,1.136205,2.848303,22.46123,-93.61215,-24.61777,-0.3508983,1.071474,1.761997,23.69451,90.5497,8.533647,,0,0,0
38.31325,6.38E+13,0.1074024,-0.01177665,-0.003593545,-2.210388,0.9803284,0.7681927,-0.75053,1.543723,2.32758,-1.214705,1.136205,2.848303,22.46123,-93.61215,-24.61777,-0.3508983,1.071474,1.761997,23.69451,90.5497,8.533647,,0.0003657,5.76E-06,6.422E-05
38.33324,6.38E+13,0.1070367,-0.01178241,-0.003657765,-2.159576,0.987638,0.8824232,-0.750834,1.543718,2.327793,-1.214654,1.136395,2.848482,22.3783,-93.66663,-24.63666,-0.3510827,1.071486,1.762022,23.71621,90.53916,8.488643,,0.0004671,-8.495E-05,2.5805E-05
38.35325,6.38E+13,0.1065696,-0.01169746,-0.00368357,-2.142914,1.005703,0.9485294,-0.7511826,1.543803,2.328105,-1.21448,1.136399,2.849002,22.60403,-93.5639,-24.08102,-0.3514677,1.071624,1.761964,23.69635,90.66422,8.725961,,0.000485,-0.0001419,-1.6723E-05
38.37325,6.38E+13,0.1060846,-0.01155556,-0.003666847,-2.210449,0.9771815,0.9715328,-0.7515137,1.543945,2.32846,-1.214307,1.136267,2.849033,22.6018,-93.53748,-24.24948,-0.3517391,1.071833,1.761914,23.6853,90.62654,8.630505,,0,0,0
38.39325,6.38E+13,0.1060846,-0.01155556,-0.003666847,-2.210449,0.9771815,0.9715328,-0.7515137,1.543945,2.32846,-1.214307,1.136267,2.849033,22.6018,-93.53748,-24.24948,-0.3517391,1.071833,1.761914,23.6853,90.62654,8.630505,,0.0004759,-7.935E-05,-0.000027549
38.41325,6.38E+13,0.1056087,-0.01147621,-0.003639298,-2.280853,0.9234847,0.9455013,-0.7518308,1.544024,2.328816,-1.213913,1.135896,2.849639,22.56161,-93.48663,-24.54782,-0.3521761,1.072105,1.761803,23.66449,90.65171,8.592704,,0.0004877,-1.182E-05,-5.7355E-05
38.43325,6.38E+13,0.105121,-0.01146439,-0.003581943,-2.31488,0.9409488,0.921791,-0.752135,1.544036,2.329201,-1.213907,1.135918,2.849955,22.53123,-93.46796,-24.4942,-0.3526873,1.072429,1.761558,23.64654,90.72644,8.699813,,0,0,0
38.45325,6.38E+13,0.105121,-0.01146439,-0.003581943,-2.31488,0.9409488,0.921791,-0.752135,1.544036,2.329201,-1.213907,1.135918,2.849955,22.53123,-93.46796,-24.4942,-0.3526873,1.072429,1.761558,23.64654,90.72644,8.699813,,0.0003333,7.426E-05,-7.207E-06
38.47324,6.38E+13,0.1047877,-0.01153865,-0.003574736,-2.323303,0.9855725,1.020959,-0.7523656,1.543962,2.329442,-1.213692,1.135854,2.850503,22.57665,-93.4252,-24.31192,-0.35431,1.073763,1.762681,23.59651,90.80138,8.775866,,0.0003199,0.00040946,-0.00001052
38.49325,6.38E+13,0.1044678,-0.01194811,-0.003564216,-2.328461,1.083266,1.030728,-0.7525843,1.543552,2.329676,-1.213461,1.135669,2.8508,22.59177,-93.38199,-24.35718,-0.3556021,1.075191,1.762608,23.49397,90.90712,8.56739,,0.0002997,8.163E-05,-9.2722E-05
38.51324,6.38E+13,0.1041681,-0.01202974,-0.003471494,-2.391937,1.1333,1.146631,-0.7527307,1.54347,2.329953,-1.213253,1.13537,2.851296,22.4655,-93.4617,-24.58258,-0.3560367,1.075853,1.762146,23.39589,90.98919,8.389936,,0,0,0
38.53325,6.38E+13,0.1041681,-0.01202974,-0.003471494,-2.391937,1.1333,1.146631,-0.7527307,1.54347,2.329953,-1.213253,1.13537,2.851296,22.4655,-93.4617,-24.58258,-0.3560367,1.075853,1.762146,23.39589,90.98919,8.389936,,0.0002598,-0.00021447,-0.000165891
38.55325,6.38E+13,0.1039083,-0.01181527,-0.003305603,-2.355316,1.128651,1.279039,-0.7527971,1.543685,2.330254,-1.212912,1.135002,2.851368,22.54275,-93.3595,-24.36014,-0.3560746,1.075753,1.762261,23.44008,90.94773,8.493417,,0.0002544,-0.00011523,-6.9912E-05
38.57325,6.38E+13,0.1036539,-0.01170004,-0.003235691,-2.19101,1.101003,1.240489,-0.7529276,1.5438,2.330484,-1.212382,1.134042,2.851402,22.7627,-93.26288,-24.31723,-0.3566849,1.076238,1.761985,23.41472,91.10111,8.852387,,0,0,0
38.59325,6.38E+13,0.1036539,-0.01170004,-0.003235691,-2.19101,1.101003,1.240489,-0.7529276,1.5438,2.330484,-1.212382,1.134042,2.851402,22.7627,-93.26288,-24.31723,-0.3566849,1.076238,1.761985,23.41472,91.10111,8.852387,,0.0001974,-8.594E-05,0.000065912
38.61325,6.38E+13,0.1034565,-0.0116141,-0.003301603,-2.124542,1.013003,1.198525,-0.7531138,1.543886,2.330577,-1.212156,1.133525,2.851348,22.7501,-93.30469,-24.49133,-0.3571125,1.07681,1.761697,23.38771,91.14059,8.467117,,0.0001178,-0.00010653,-1.137E-05
38.63325,6.38E+13,0.1033387,-0.01150757,-0.003290233,-2.202728,0.9168718,1.19324,-0.753189,1.543993,2.330668,-1.212129,1.132856,2.851292,22.85405,-93.38818,-24.41202,-0.3575762,1.077174,1.76156,23.42247,91.05536,7.939662,,-5.69E-05,-0.00011196,0.000016561
38.65324,6.38E+13,0.1033956,-0.01139561,-0.003306794,-2.308289,0.8907529,1.077958,-0.7531605,1.544105,2.330616,-1.211956,1.13232,2.85118,23.00575,-93.42099,-24.30347,-0.3574631,1.076904,1.761766,23.42538,91.17797,8.555548,,0,0,0
38.67325,6.38E+13,0.1033956,-0.01139561,-0.003306794,-2.308289,0.8907529,1.077958,-0.7531605,1.544105,2.330616,-1.211956,1.13232,2.85118,23.00575,-93.42099,-24.30347,-0.3574631,1.076904,1.761766,23.42538,91.17797,8.555548,,-0.0001055,5.063E-05,0.000026982
38.69324,6.38E+13,0.1035011,-0.01144624,-0.003333776,-2.278748,0.9088189,1.040778,-0.753105,1.544054,2.330522,-1.211541,1.131911,2.851139,22.94204,-93.3103,-24.51205,-0.3573614,1.076931,1.761858,23.4266,91.2647,8.788794,,-0.0002341,9.344E-05,2.6315E-05
38.71325,6.38E+13,0.1037352,-0.01153968,-0.003360091,-2.301819,0.9524838,1.083804,-0.7529581,1.54396,2.330338,-1.211482,1.131759,2.851117,22.95652,-93.32489,-24.58905,-0.3573092,1.077311,1.762072,23.41087,91.11539,8.226472,,0,0,0
38.73325,6.38E+13,0.1037352,-0.01153968,-0.003360091,-2.301819,0.9524838,1.083804,-0.7529581,1.54396,2.330338,-1.211482,1.131759,2.851117,22.95652,-93.32489,-24.58905,-0.3573092,1.077311,1.762072,23.41087,91.11539,8.226472,,-0.0003048,0.00011394,1.865E-06
38.75325,6.38E+13,0.10404,-0.01165362,-0.003361956,-2.30658,1.093636,1.124786,-0.7527438,1.543846,2.330121,-1.211549,1.131855,2.850998,22.97952,-93.43518,-24.54886,-0.3571244,1.077262,1.762255,23.41191,91.09261,8.331818,,-0.000342,6.688E-05,-6.5569E-05
38.77325,6.38E+13,0.104382,-0.0117205,-0.003296387,-2.237793,1.190388,1.109428,-0.7524557,1.54378,2.329926,-1.211762,1.132155,2.850889,23.01037,-93.62476,-24.46011,-0.3564976,1.077147,1.763113,23.40504,90.98484,8.718925,,-0.0002945,0.00014099,6.705E-05
38.79325,6.38E+13,0.1046765,-0.01186149,-0.003363437,-2.093628,1.249818,1.046296,-0.7522948,1.543639,2.32967,-1.21159,1.132405,2.850927,23.06698,-93.49173,-24.3764,-0.3563474,1.077106,1.763346,23.42891,90.93616,8.653195,,0,0,0
38.81325,6.38E+13,0.1046765,-0.01186149,-0.003363437,-2.093628,1.249818,1.046296,-0.7522948,1.543639,2.32967,-1.21159,1.132405,2.850927,23.06698,-93.49173,-24.3764,-0.3563474,1.077106,1.763346,23.42891,90.93616,8.653195,,-0.0002477,0.0001049,5.5389E-05
38.83324,6.38E+13,0.1049242,-0.01196639,-0.003418826,-2.029785,1.208899,0.9392635,-0.7521589,1.543534,2.329456,-1.211182,1.133084,2.851228,22.90077,-93.48676,-24.73642,-0.3562028,1.077145,1.763676,23.43873,90.8739,8.537326,,-0.0001605,0.00010844,0.000105422
38.85325,6.38E+13,0.1050847,-0.01207483,-0.003524248,-1.960114,1.168576,0.9199696,-0.7521199,1.543425,2.329268,-1.211092,1.133461,2.851358,22.87062,-93.38147,-24.57922,-0.3560558,1.077107,1.764019,23.46683,90.81249,8.499113,,0,0,0
38.87325,6.38E+13,0.1050847,-0.01207483,-0.003524248,-1.960114,1.168576,0.9199696,-0.7521199,1.543425,2.329268,-1.211092,1.133461,2.851358,22.87062,-93.38147,-24.57922,-0.3560558,1.077107,1.764019,23.46683,90.81249,8.499113,,-0.0001072,0.00013343,0.000127011
38.89325,6.38E+13,0.1051919,-0.01220826,-0.003651259,-1.922668,1.145557,0.8974569,-0.7521339,1.543292,2.329102,-1.210999,1.133858,2.851458,22.89628,-93.35645,-24.51605,-0.3558039,1.076987,1.764558,23.49518,90.73646,8.683256,,-9.68E-05,0.00018637,0.0001247
38.91325,6.38E+13,0.1052887,-0.01239463,-0.003775959,-1.93161,1.134589,0.907132,-0.7521536,1.543105,2.328946,-1.210743,1.134796,2.851628,22.75526,-93.25195,-24.64166,-0.3556189,1.077094,1.764634,23.46695,90.73092,8.858817,,-0.0001163,0.00010473,0.000116722
38.93325,6.38E+13,0.105405,-0.01249936,-0.003892681,-1.941498,1.132529,0.9007706,-0.7521539,1.543001,2.328781,-1.210645,1.135353,2.851687,22.70492,-93.25406,-24.64224,-0.3555043,1.077409,1.764505,23.41929,90.71476,8.749515,,0,0,0
38.95325,6.38E+13,0.105405,-0.01249936,-0.003892681,-1.941498,1.132529,0.9007706,-0.7521539,1.543001,2.328781,-1.210645,1.135353,2.851687,22.70492,-93.25406,-24.64224,-0.3555043,1.077409,1.764505,23.41929,90.71476,8.749515,,-0.0001517,0.00010094,0.000125859
38.97324,6.38E+13,0.1055567,-0.0126003,-0.00401854,-1.896759,1.140757,0.9476106,-0.7521357,1.5429,2.328585,-1.210539,1.136156,2.851784,22.61575,-93.25827,-24.6554,-0.3554311,1.077816,1.764359,23.38124,90.64257,8.541948,,-0.0001102,-0.00014325,0.000183776
38.99325,6.38E+13,0.1056669,-0.01245705,-0.004202316,-1.825592,1.135869,1.027908,-0.7521877,1.543043,2.328377,-1.21034,1.13685,2.851744,22.57487,-93.14191,-24.52487,-0.3554483,1.077905,1.76426,23.38834,90.65938,8.652167,,-4.23E-05,-0.00012784,0.000229337
39.01324,6.38E+13,0.1057092,-0.01232921,-0.004431653,-1.813171,1.148883,0.990631,-0.7523199,1.543171,2.328185,-1.210204,1.13705,2.851589,22.628,-93.08347,-24.47354,-0.3555343,1.078108,1.764057,23.39478,90.71352,8.804718,,0,0,0
39.03325,6.38E+13,0.1057092,-0.01232921,-0.004431653,-1.813171,1.148883,0.990631,-0.7523199,1.543171,2.328185,-1.210204,1.13705,2.851589,22.628,-93.08347,-24.47354,-0.3555343,1.078108,1.764057,23.39478,90.71352,8.804718,,-2.68E-05,-0.00023225,0.000264645
39.05325,6.38E+13,0.105736,-0.01209696,-0.004696298,-1.840546,1.125538,1.018929,-0.7524881,1.543403,2.327979,-1.210168,1.137435,2.851285,22.51382,-93.21875,-24.65067,-0.3558013,1.078581,1.763645,23.38098,90.72301,8.580483,,-3.58E-05,-0.00028316,0.000275412
39.07325,6.38E+13,0.1057718,-0.0118138,-0.00497171,-1.937347,1.060438,1.116078,-0.7526576,1.543686,2.327759,-1.21023,1.137611,2.850878,22.5636,-93.25107,-24.41287,-0.3559781,1.078749,1.763329,23.42986,90.73447,8.473264,,0,0,0
39.09325,6.38E+13,0.1057718,-0.0118138,-0.00497171,-1.937347,1.060438,1.116078,-0.7526576,1.543686,2.327759,-1.21023,1.137611,2.850878,22.5636,-93.25107,-24.41287,-0.3559781,1.078749,1.763329,23.42986,90.73447,8.473264,,-8.54E-05,-0.00018955,0.000280952
39.11325,6.38E+13,0.1058572,-0.01162425,-0.005252662,-2.021942,1.015236,1.144215,-0.7527958,1.543876,2.327499,-1.210253,1.137398,2.850475,22.69115,-93.20764,-24.24622,-0.3560811,1.078968,1.762948,23.41661,90.83797,8.673416,,-0.0001155,-7.804E-05,0.000310732
39.13325,6.38E+13,0.1059727,-0.01154621,-0.005563394,-2.076996,1.033433,1.139266,-0.7529339,1.543954,2.327198,-1.210276,1.136923,2.8501,22.69262,-93.42953,-24.46539,-0.3561239,1.079278,1.762695,23.38257,90.84299,8.663217,,-7.93E-05,0.00013433,0.000293606
39.15324,6.38E+13,0.106052,-0.01168054,-0.005857,-2.072113,1.049886,1.141165,-0.7530854,1.54382,2.326934,-1.210111,1.136615,2.849893,22.73021,-93.40442,-24.40591,-0.3562381,1.079912,1.762297,23.33279,90.75961,8.43975,,0,0,0
39.17325,6.38E+13,0.106052,-0.01168054,-0.005857,-2.072113,1.049886,1.141165,-0.7530854,1.54382,2.326934,-1.210111,1.136615,2.849893,22.73021,-93.40442,-24.40591,-0.3562381,1.079912,1.762297,23.33279,90.75961,8.43975,,-0.0001274,7.917E-05,0.000301299
39.19324,6.38E+13,0.1061794,-0.01175971,-0.006158299,-2.119781,1.091835,1.111916,-0.7532084,1.54374,2.326631,-1.209835,1.136031,2.849639,22.85865,-93.31955,-24.29636,-0.3563161,1.080167,1.762036,23.28881,90.79516,8.401695,,-1.46E-05,-7.688E-05,0.000208014
39.21325,6.38E+13,0.106194,-0.01168283,-0.006366313,-2.151062,1.166335,1.069271,-0.7533451,1.543817,2.326474,-1.209598,1.13547,2.849483,22.85899,-93.41708,-24.44437,-0.3565122,1.080308,1.761826,23.28778,90.86675,8.302502,,0,0,0
39.23325,6.38E+13,0.106194,-0.01168283,-0.006366313,-2.151062,1.166335,1.069271,-0.7533451,1.543817,2.326474,-1.209598,1.13547,2.849483,22.85899,-93.41708,-24.44437,-0.3565122,1.080308,1.761826,23.28778,90.86675,8.302502,,5.82E-05,-2.899E-05,0.000294851
39.25325,6.38E+13,0.1061358,-0.01165384,-0.006661164,-2.051971,1.192664,1.039335,-0.7535948,1.543846,2.326307,-1.209238,1.134915,2.849288,22.98366,-93.35669,-24.37274,-0.3566856,1.080219,1.762,23.32488,90.79744,8.260735,,0.000128,-0.00010497,0.000330355
39.27325,6.38E+13,0.1060078,-0.01154887,-0.006991519,-2.04425,1.227182,1.019891,-0.7539189,1.543951,2.326163,-1.208981,1.134485,2.849283,23.00517,-93.28668,-24.45062,-0.3569744,1.080007,1.762432,23.3296,90.73074,8.383509,,0.0002219,-0.00022193,0.000209779
39.29325,6.38E+13,0.1057859,-0.01132694,-0.007201298,-2.161133,1.237134,1.094593,-0.7542242,1.544173,2.326172,-1.208948,1.134341,2.849251,22.96944,-93.32126,-24.53085,-0.3573264,1.079679,1.762684,23.41369,90.7597,8.349344,,0,0,0
39.31325,6.38E+13,0.1057859,-0.01132694,-0.007201298,-2.161133,1.237134,1.094593,-0.7542242,1.544173,2.326172,-1.208948,1.134341,2.849251,22.96944,-93.32126,-24.53085,-0.3573264,1.079679,1.762684,23.41369,90.7597,8.349344,,0.0002682,-0.00024308,0.000268298
39.33324,6.38E+13,0.1055177,-0.01108386,-0.007469596,-2.244904,1.245283,1.035634,-0.7546035,1.544416,2.326172,-1.208874,1.134202,2.849219,23.03521,-93.26563,-24.49066,-0.3576713,1.079387,1.762988,23.46222,90.78216,8.428487,,0.0003284,-0.0001443,0.00023311
39.35325,6.38E+13,0.1051893,-0.01093956,-0.007702706,-2.301483,1.226164,1.076371,-0.7550006,1.54456,2.326239,-1.208926,1.134374,2.849353,22.96992,-93.25183,-24.59753,-0.3562418,1.076989,1.760231,23.47363,90.72941,8.467227,,0,0,0
39.37325,6.38E+13,0.1051893,-0.01093956,-0.007702706,-2.301483,1.226164,1.076371,-0.7550006,1.54456,2.326239,-1.208926,1.134374,2.849353,22.96992,-93.25183,-24.59753,-0.3562418,1.076989,1.760231,23.47363,90.72941,8.467227,,0.0003502,-7.511E-05,0.000318945
39.39325,6.38E+13,0.1048391,-0.01086445,-0.008021651,-2.36026,1.217433,1.195323,-0.7554737,1.544636,2.326261,-1.209123,1.13472,2.849485,22.91951,-93.24173,-24.50482,-0.3548368,1.074845,1.757519,23.49643,90.71625,8.453903,,0.0003499,-4.982E-05,0.000345559
39.41325,6.38E+13,0.1044892,-0.01081463,-0.00836721,-2.412292,1.214715,1.227567,-0.7559655,1.544685,2.326264,-1.209398,1.135054,2.849625,22.93951,-93.21384,-24.38257,-0.3550227,1.074681,1.757434,23.49616,90.75706,8.446299,,0.0003987,3.027E-05,0.000394748
39.43325,6.38E+13,0.1040905,-0.0108449,-0.008761958,-2.432373,1.206103,1.182516,-0.7565266,1.544655,2.326267,-1.20967,1.135165,2.849814,22.92656,-93.24664,-24.41434,-0.3552068,1.074684,1.757373,23.47972,90.72133,8.401052,,0,0,0
39.45325,6.38E+13,0.1040905,-0.0108449,-0.008761958,-2.432373,1.206103,1.182516,-0.7565266,1.544655,2.326267,-1.20967,1.135165,2.849814,22.92656,-93.24664,-24.41434,-0.3552068,1.074684,1.757373,23.47972,90.72133,8.401052,,0.0005129,5.52E-06,0.000611481
39.47324,6.38E+13,0.1035776,-0.01085042,-0.009373439,-2.432129,1.154663,1.138244,-0.7573215,1.54465,2.326197,-1.209914,1.135429,2.850034,22.88314,-93.23337,-24.40091,-0.355406,1.074745,1.757384,23.44247,90.64974,8.361897,,0.000365,-4.51E-05,0.000385027
39.49325,6.38E+13,0.1032126,-0.01080532,-0.009758466,-2.468658,1.127874,1.124122,-0.757852,1.544695,2.326183,-1.210146,1.135713,2.85025,22.86407,-93.14432,-24.29239,-0.3556497,1.074752,1.757305,23.43456,90.65412,8.38149,,0.0004318,-0.00017985,0.000478564
39.51324,6.38E+13,0.1027808,-0.01062547,-0.01023703,-2.533417,1.113679,1.117644,-0.7584957,1.544875,2.32615,-1.210505,1.135729,2.850462,22.84293,-93.07257,-24.3017,-0.3562174,1.074891,1.756895,23.42186,90.74725,8.202069,,0,0,0
39.53325,6.38E+13,0.1027808,-0.01062547,-0.01023703,-2.533417,1.113679,1.117644,-0.7584957,1.544875,2.32615,-1.210505,1.135729,2.850462,22.84293,-93.07257,-24.3017,-0.3562174,1.074891,1.756895,23.42186,90.74725,8.202069,,0.0004375,-0.00019011,0.00057428
39.55325,6.38E+13,0.1023433,-0.01043536,-0.01081131,-2.603424,1.1123,1.138184,-0.7592111,1.545065,2.326054,-1.211027,1.135668,2.850578,22.83387,-93.12515,-24.34418,-0.3566028,1.075006,1.756846,23.39093,90.6783,7.935734,,0.0004988,-6.76E-05,0.00058485
39.57325,6.38E+13,0.1018445,-0.01036776,-0.01139616,-2.617493,1.119496,1.163663,-0.7599773,1.545132,2.325993,-1.211908,1.135568,2.850446,22.89201,-93.07336,-24.1756,-0.3566378,1.074936,1.756948,23.3924,90.69444,8.036094,,0,0,0
39.59325,6.38E+13,0.1018445,-0.01036776,-0.01139616,-2.617493,1.119496,1.163663,-0.7599773,1.545132,2.325993,-1.211908,1.135568,2.850446,22.89201,-93.07336,-24.1756,-0.3566378,1.074936,1.756948,23.3924,90.69444,8.036094,,0.0004715,-0.00021964,0.00063128
39.61325,6.38E+13,0.101373,-0.01014812,-0.01202744,-2.660583,1.140254,1.165119,-0.7607571,1.545352,2.32588,-1.212946,1.135284,2.850229,22.99895,-93.1337,-24.03085,-0.3570732,1.074812,1.757071,23.4053,90.71178,8.005002,,0.0005293,-0.000164563,0.00049909
39.63325,6.38E+13,0.1008437,-0.009983557,-0.01252653,-2.789124,1.181496,1.181611,-0.7614843,1.545516,2.325901,-1.214146,1.134861,2.850013,23.00131,-93.42224,-24.09579,-0.357612,1.074608,1.757396,23.44454,90.60935,7.715042,,0.0004962,-0.000131407,0.00053225
39.65324,6.38E+13,0.1003475,-0.00985215,-0.01305878,-2.909454,1.207999,1.17272,-0.7622116,1.545648,2.325876,-1.214731,1.134427,2.849998,23.08622,-93.39651,-24.0491,-0.3577394,1.074483,1.757586,23.42819,90.63136,7.819615,,0,0,0
39.67325,6.38E+13,0.1003475,-0.00985215,-0.01305878,-2.909454,1.207999,1.17272,-0.7622116,1.545648,2.325876,-1.214731,1.134427,2.849998,23.08622,-93.39651,-24.0491,-0.3577394,1.074483,1.757586,23.42819,90.63136,7.819615,,0.0007727,-7.7624E-05,0.00043062
39.69324,6.38E+13,0.0995748,-0.009774526,-0.0134894,-2.97464,1.252568,1.109276,-0.7630624,1.545726,2.326118,-1.21541,1.133995,2.850084,23.13491,-93.41333,-24.01364,-0.3582417,1.074142,1.758039,23.45661,90.60201,7.8363,,0.00076615,0.000155443,0.00043821
39.71325,6.38E+13,0.09880865,-0.009929969,-0.01392761,-2.990417,1.298867,1.037646,-0.763914,1.54557,2.326349,-1.216208,1.133463,2.850244,23.23856,-93.44391,-23.88739,-0.3596287,1.074677,1.759546,23.46462,90.57372,7.800326,,0,0,0
39.73325,6.38E+13,0.09880865,-0.009929969,-0.01392761,-2.990417,1.298867,1.037646,-0.763914,1.54557,2.326349,-1.216208,1.133463,2.850244,23.23856,-93.44391,-23.88739,-0.3596287,1.074677,1.759546,23.46462,90.57372,7.800326,,0.00066937,0.000167651,0.00046016
39.75325,6.38E+13,0.09813928,-0.01009762,-0.01438777,-2.999969,1.326819,1.041807,-0.7647127,1.545403,2.326497,-1.216501,1.13322,2.85046,23.29935,-93.37793,-23.87555,-0.362464,1.076431,1.762732,23.47349,90.62849,7.777984,,0.00070275,0.0002297,0.00030301
39.77325,6.38E+13,0.09743653,-0.01032732,-0.01469078,-3.059418,1.381125,1.098663,-0.7654239,1.545173,2.32678,-1.217284,1.132942,2.851044,23.18311,-93.4223,-24.0571,-0.3633585,1.076612,1.763228,23.44659,90.61102,7.654895,,0.00085693,-0.00010894,8.501E-05
39.79325,6.38E+13,0.0965796,-0.01021838,-0.01477579,-3.137695,1.451922,1.215529,-0.7660899,1.545282,2.327326,-1.217795,1.132956,2.85151,23.11172,-93.51459,-24.01862,-0.3639807,1.076816,1.76353,23.40735,90.61366,7.572914,,0,0,0
39.81325,6.38E+13,0.0965796,-0.01021838,-0.01477579,-3.137695,1.451922,1.215529,-0.7660899,1.545282,2.327326,-1.217795,1.132956,2.85151,23.11172,-93.51459,-24.01862,-0.3639807,1.076816,1.76353,23.40735,90.61366,7.572914,,0.00083533,-6.766E-05,0.00017127
39.83324,6.38E+13,0.09574427,-0.01015072,-0.01494706,-3.082306,1.40845,1.376656,-0.7668017,1.545349,2.327796,-1.218123,1.13249,2.852066,23.29465,-93.24872,-23.67731,-0.3646656,1.076912,1.763827,23.44024,90.67809,7.637601,,0.00093971,0.00014659,0.00028481
39.85325,6.38E+13,0.09480456,-0.01029731,-0.01523187,-2.925385,1.306403,1.260594,-0.7676676,1.545203,2.328259,-1.21803,1.131789,2.852554,23.2862,-93.1221,-24.09985,-0.3653958,1.077198,1.764265,23.40406,90.71634,7.763085,,0,0,0
39.87325,6.38E+13,0.09480456,-0.01029731,-0.01523187,-2.925385,1.306403,1.260594,-0.7676676,1.545203,2.328259,-1.21803,1.131789,2.852554,23.2862,-93.1221,-24.09985,-0.3653958,1.077198,1.764265,23.40406,90.71634,7.763085,,0.00072032,-0.00024062,0.00016106
39.89325,6.38E+13,0.09408424,-0.01005669,-0.01539293,-2.875,1.157025,1.179303,-0.7682908,1.545443,2.328654,-1.218215,1.13172,2.852859,23.15689,-93.23044,-24.31085,-0.366569,1.077809,1.764896,23.38801,90.61414,7.441703,,0.00055137,-1.184E-05,0.00013072
39.91325,6.38E+13,0.09353287,-0.01004485,-0.01552365,-2.901764,1.082492,1.215197,-0.7687731,1.545455,2.328951,-1.218513,1.131736,2.853005,23.2843,-93.13751,-23.96066,-0.3669433,1.078017,1.764968,23.41638,90.71575,7.523419,,0.00060496,-0.000052603,1.29E-05
39.93325,6.38E+13,0.09292791,-0.009992247,-0.01553655,-3.030212,1.077928,1.227111,-0.76921,1.545508,2.32937,-1.218801,1.13151,2.853049,23.23139,-93.09943,-24.16357,-0.3676403,1.078748,1.765149,23.35823,90.88788,7.698859,,0,0,0
39.95325,6.38E+13,0.09292791,-0.009992247,-0.01553655,-3.030212,1.077928,1.227111,-0.76921,1.545508,2.32937,-1.218801,1.13151,2.853049,23.23139,-93.09943,-24.16357,-0.3676403,1.078748,1.765149,23.35823,90.88788,7.698859,,0.0005227,3.7363E-05,3.278E-05
39.97324,6.38E+13,0.09240521,-0.01002961,-0.01556933,-3.01062,1.114321,1.275266,-0.7696028,1.54547,2.329716,-1.219454,1.130851,2.853049,22.97907,-93.32001,-25.25781,-0.3679124,1.079508,1.76538,23.30842,90.83619,7.531335,,0.00048602,2.222E-05,0.00012471
39.99325,6.38E+13,0.09191919,-0.01005183,-0.01569404,-2.915009,1.211356,1.289168,-0.7700347,1.545448,2.329972,-1.219339,1.13128,2.852896,23.09888,-93.29187,-24.81061,-0.3680886,1.080464,1.765803,23.22416,90.73531,7.381873,,0,0,0
40.01324,6.38E+13,0.09191919,-0.01005183,-0.01569404,-2.915009,1.211356,1.289168,-0.7700347,1.545448,2.329972,-1.219339,1.13128,2.852896,23.09888,-93.29187,-24.81061,-0.3680886,1.080464,1.765803,23.22416,90.73531,7.381873,,0.00029441,9.67E-06,8.994E-05
40.03325,6.38E+13,0.09162478,-0.0100615,-0.01578398,-2.843353,1.334557,1.280996,-0.7703065,1.545439,2.330117,-1.220255,1.131316,2.853166,23.22877,-93.21997,-24.34381,-0.3681809,1.081658,1.766572,23.08896,90.67473,7.551826,,0.00032782,8.9E-06,3.66E-05
40.05325,6.38E+13,0.09129696,-0.0100704,-0.01582058,-2.85379,1.39898,1.26732,-0.7705641,1.54543,2.330323,-1.220322,1.131307,2.85323,23.19184,-93.2345,-24.43402,-0.3682812,1.082266,1.76705,23.06287,90.5584,7.481683,,0.00045388,8.34E-05,-7.7E-07
40.07325,6.38E+13,0.09084308,-0.0101538,-0.01581981,-2.846893,1.442398,1.2175,-0.7708845,1.545346,2.330644,-1.22102,1.131227,2.853481,23.03957,-93.3988,-24.86057,-0.3684699,1.083054,1.767567,22.968,90.56985,7.62468,,0,0,0
40.09325,6.38E+13,0.09084308,-0.0101538,-0.01581981,-2.846893,1.442398,1.2175,-0.7708845,1.545346,2.330644,-1.22102,1.131227,2.853481,23.03957,-93.3988,-24.86057,-0.3684699,1.083054,1.767567,22.968,90.56985,7.62468,,0.00055635,0.00013314,8.568E-05
40.11325,6.38E+13,0.09028673,-0.01028694,-0.01590549,-2.744507,1.392362,1.229742,-0.7713385,1.545213,2.330977,-1.220799,1.13153,2.853295,23.06097,-93.25098,-24.75223,-0.3686273,1.083453,1.76785,22.96268,90.54897,7.564312,,0.00062036,0.00026878,0.00019492
40.13325,6.38E+13,0.08966637,-0.01055572,-0.01610041,-2.608734,1.280282,1.25333,-0.771915,1.544944,2.331278,-1.221176,1.131467,2.853377,23.15113,-93.09439,-24.56723,-0.3688686,1.083942,1.768309,22.9128,90.52355,7.601317,,0,0,0
