time,realtime,posX,posY,posZ,rotX,rotY,rotZ,headPosX,headPosY,headPosZ,LhandPosX,LhandPosY,LhandPosZ,LhandRotX,LhandRotY,LhandRotZ,RhandPosX,RhandPosY,RhandPosZ,RhandRotX,RhandRotY,RhandRotZ,,,,
45.04537,6.38E+13,0.06668556,-0.01765001,0.04182316,-0.5612488,-4.573944,0.8065736,-0.7472067,1.53785,2.388486,-1.29127,1.138846,2.823011,17.67147,-106.4418,-24.63266,-0.2315014,1.142075,1.933118,21.24746,83.05357,21.12156,,0.00013751,0.00010712,0.00035032
45.06537,6.38E+13,0.06654805,-0.01775713,0.04147284,-0.4911499,-4.663574,0.7630169,-0.7475517,1.537743,2.388335,-1.291429,1.138736,2.822704,17.65159,-106.5011,-24.78384,-0.2315379,1.141829,1.933343,21.25475,83.05741,21.18388,,8.402E-05,-1.708E-05,0.00028792
45.08537,6.38E+13,0.06646403,-0.01774005,0.04118492,-0.5762634,-4.79953,0.7925822,-0.7478147,1.53776,2.388191,-1.291705,1.138704,2.822376,17.63103,-106.5575,-24.849,-0.2315534,1.141191,1.933843,21.41271,82.95959,20.78094,,0,0,0
45.10537,6.38E+13,0.06646403,-0.01774005,0.04118492,-0.5762634,-4.79953,0.7925822,-0.7478147,1.53776,2.388191,-1.291705,1.138704,2.822376,17.63103,-106.5575,-24.849,-0.2315534,1.141191,1.933843,21.41271,82.95959,20.78094,,1.705E-05,-6.642E-05,0.00021155
45.12537,6.38E+13,0.06644698,-0.01767363,0.04097337,-0.6959534,-4.881714,0.8116072,-0.7479763,1.537827,2.388053,-1.292093,1.138754,2.821776,17.68825,-106.5752,-24.74887,-0.2314191,1.140886,1.934148,21.42578,82.91498,20.89137,,-0.0001454,-4.015E-05,0.00024046
45.14537,6.38E+13,0.06659238,-0.01763348,0.04073291,-0.6824341,-4.913666,0.78868,-0.7480435,1.537867,2.387781,-1.292473,1.138782,2.821406,17.67448,-106.6554,-24.79153,-0.2312152,1.140113,1.934917,21.42635,82.83469,21.18938,,-0.0003247,-5.78E-06,0.0003616
45.16537,6.38E+13,0.06691708,-0.0176277,0.04037131,-0.5882874,-4.888123,0.7447084,-0.7480696,1.537872,2.387295,-1.292931,1.13875,2.820899,17.64627,-106.6707,-24.94199,-0.2312388,1.139846,1.935142,21.51733,82.79896,20.95605,,0,0,0
45.18537,6.38E+13,0.06691708,-0.0176277,0.04037131,-0.5882874,-4.888123,0.7447084,-0.7480696,1.537872,2.387295,-1.292931,1.13875,2.820899,17.64627,-106.6707,-24.94199,-0.2312388,1.139846,1.935142,21.51733,82.79896,20.95605,,-0.00039985,-1.564E-05,0.00031578
45.20537,6.38E+13,0.06731693,-0.01761206,0.04005553,-0.5955811,-4.817474,0.6458998,-0.7480102,1.537888,2.386789,-1.293263,1.138861,2.820649,17.62657,-106.6981,-25.01117,-0.2312921,1.139576,1.935498,21.58815,82.70513,20.8462,,-0.00035589,-0.00009435,0.00022089
45.22537,6.38E+13,0.06767282,-0.01751771,0.03983464,-0.6711731,-4.746948,0.6279572,-0.7479147,1.537982,2.386381,-1.29377,1.139338,2.820288,17.61008,-106.7433,-24.89081,-0.2312593,1.13926,1.9359,21.60439,82.62661,20.9857,,0,0,0
45.24537,6.38E+13,0.06767282,-0.01751771,0.03983464,-0.6711731,-4.746948,0.6279572,-0.7479147,1.537982,2.386381,-1.29377,1.139338,2.820288,17.61008,-106.7433,-24.89081,-0.2312593,1.13926,1.9359,21.60439,82.62661,20.9857,,-0.00038321,-0.00001168,0.00023736
45.26537,6.38E+13,0.06805603,-0.01750603,0.03959728,-0.6881104,-4.705627,0.5843021,-0.7478116,1.537994,2.385943,-1.294173,1.139901,2.819934,17.68371,-106.7764,-24.69482,-0.2312636,1.139196,1.935985,21.60666,82.6361,21.07325,,-0.00041151,6.586E-05,0.00034716
45.28537,6.38E+13,0.06846754,-0.01757189,0.03925012,-0.6545715,-4.681641,0.5553722,-0.7477661,1.537928,2.385406,-1.294243,1.14036,2.819791,17.57346,-106.7671,-24.82611,-0.2312308,1.139338,1.935891,21.62539,82.61924,20.91724,,-0.00041791,-8.495E-05,0.00034418
45.30537,6.38E+13,0.06888545,-0.01748694,0.03890594,-0.6750488,-4.673889,0.516979,-0.747714,1.538013,2.384867,-1.294371,1.140882,2.819724,17.47331,-106.7446,-24.86298,-0.231167,1.139568,1.935752,21.60428,82.57488,20.81316,,0,0,0
45.32537,6.38E+13,0.06888545,-0.01748694,0.03890594,-0.6750488,-4.673889,0.516979,-0.747714,1.538013,2.384867,-1.294371,1.140882,2.819724,17.47331,-106.7446,-24.86298,-0.231167,1.139568,1.935752,21.60428,82.57488,20.81316,,-0.00034906,-9.682E-05,0.0002431
45.34537,6.38E+13,0.06923451,-0.01739012,0.03866284,-0.7360535,-4.653839,0.4763331,-0.7476391,1.53811,2.384449,-1.294467,1.141534,2.819565,17.48623,-106.7535,-24.68198,-0.2311134,1.139805,1.93565,21.55894,82.5318,20.85757,,-0.00037299,-8.04E-05,0.00019288
45.36537,6.38E+13,0.0696075,-0.01730972,0.03846996,-0.7658386,-4.655792,0.4335308,-0.7475117,1.53819,2.384048,-1.294352,1.141886,2.819482,17.48886,-106.7291,-24.61246,-0.2311132,1.140104,1.935301,21.51867,82.53156,20.81562,,0,0,0
45.38537,6.38E+13,0.0696075,-0.01730972,0.03846996,-0.7658386,-4.655792,0.4335308,-0.7475117,1.53819,2.384048,-1.294352,1.141886,2.819482,17.48886,-106.7291,-24.61246,-0.2311132,1.140104,1.935301,21.51867,82.53156,20.81562,,-0.00030682,-0.00016324,0.0002311
45.40537,6.38E+13,0.06991432,-0.01714648,0.03823886,-0.7612915,-4.625519,0.4029217,-0.7474582,1.538354,2.383668,-1.294109,1.142262,2.819435,17.4172,-106.7308,-24.65466,-0.2312559,1.140365,1.934628,21.46883,82.62004,20.54472,,-0.00020937,-0.0001072,0.00017581
45.42537,6.38E+13,0.07012369,-0.01703928,0.03806305,-0.7688293,-4.583374,0.3910363,-0.7474344,1.538461,2.383396,-1.293685,1.142558,2.819379,17.43985,-106.6624,-24.59796,-0.2313653,1.140162,1.934525,21.57735,82.56551,20.62332,,-0.00014855,-7.384E-05,4.766E-05
45.44537,6.38E+13,0.07027224,-0.01696544,0.03801539,-0.8778381,-4.543579,0.4644695,-0.7473631,1.538535,2.383257,-1.293341,1.142689,2.819367,17.44332,-106.6378,-24.58344,-0.2315982,1.139899,1.933882,21.58527,82.65231,20.85165,,0,0,0
45.46537,6.38E+13,0.07027224,-0.01696544,0.03801539,-0.8778381,-4.543579,0.4644695,-0.7473631,1.538535,2.383257,-1.293341,1.142689,2.819367,17.44332,-106.6378,-24.58344,-0.2315982,1.139899,1.933882,21.58527,82.65231,20.85165,,-0.00024625,-8.12E-06,3.046E-05
45.48537,6.38E+13,0.07051849,-0.01695732,0.03798493,-0.9400024,-4.524963,0.5494975,-0.7472105,1.538543,2.383061,-1.292853,1.142738,2.81945,17.41231,-106.6115,-24.57983,-0.2317153,1.139796,1.933125,21.63319,82.78062,20.71761,,-0.00013272,-9.374E-05,2.8E-07
45.50537,6.38E+13,0.07065121,-0.01686358,0.03798465,-0.9422607,-4.534027,0.4873902,-0.7471168,1.538636,2.382967,-1.29204,1.142606,2.819527,17.43402,-106.5212,-24.60083,-0.2317909,1.139811,1.932581,21.63972,82.83594,20.55247,,-0.00024134,-8.561E-05,-2.599E-05
45.52537,6.38E+13,0.07089255,-0.01677797,0.03801064,-0.9046326,-4.568298,0.4944803,-0.7469278,1.538722,2.382815,-1.291443,1.142468,2.819519,17.40899,-106.4732,-24.64258,-0.2318498,1.139697,1.932575,21.6573,82.80732,20.56428,,0,0,0
45.54537,6.38E+13,0.07089255,-0.01677797,0.03801064,-0.9046326,-4.568298,0.4944803,-0.7469278,1.538722,2.382815,-1.291443,1.142468,2.819519,17.40899,-106.4732,-24.64258,-0.2318498,1.139697,1.932575,21.6573,82.80732,20.56428,,-0.00033876,-4.841E-05,0.00012291
45.56537,6.38E+13,0.07123131,-0.01672956,0.03788773,-0.8113403,-4.587128,0.5388118,-0.7467752,1.53877,2.382488,-1.290792,1.142127,2.819392,17.47149,-106.4629,-24.63019,-0.2318757,1.139387,1.932312,21.71454,82.78437,20.65821,,-0.00036404,-0.00010257,1.544E-05
45.58537,6.38E+13,0.07159535,-0.01662699,0.03787229,-0.8561401,-4.552795,0.4958508,-0.7465287,1.538873,2.38222,-1.290211,1.141688,2.819229,17.57185,-106.4738,-24.64954,-0.2318378,1.139305,1.932083,21.69654,82.81593,20.72602,,0,0,0
45.60537,6.38E+13,0.07159535,-0.01662699,0.03787229,-0.8561401,-4.552795,0.4958508,-0.7465287,1.538873,2.38222,-1.290211,1.141688,2.819229,17.57185,-106.4738,-24.64954,-0.2318378,1.139305,1.932083,21.69654,82.81593,20.72602,,-0.00041447,-0.00030606,-0.00010414
45.62537,6.38E+13,0.07200982,-0.01632093,0.03797643,-0.9338684,-4.501587,0.5031427,-0.7461619,1.539179,2.382001,-1.289881,1.141435,2.81921,17.54556,-106.489,-24.71271,-0.2318035,1.139416,1.931522,21.728,82.88418,20.54996,,-0.00041116,-0.00029347,-7.337E-05
45.64537,6.38E+13,0.07242098,-0.01602746,0.0380498,-0.9063416,-4.40152,0.5038494,-0.7458193,1.539473,2.381762,-1.289276,1.141173,2.819095,17.63131,-106.449,-24.61542,-0.2318087,1.139422,1.931411,21.76787,82.80169,20.48434,,-0.00040521,-0.00010992,-1.249E-05
45.66537,6.38E+13,0.07282619,-0.01591754,0.03806229,-0.8761292,-4.313354,0.4803199,-0.745524,1.539582,2.381484,-1.288965,1.141128,2.819077,17.68389,-106.4509,-24.63043,-0.2318326,1.139447,1.931211,21.74442,82.7991,20.71385,,0,0,0
45.68537,6.38E+13,0.07282619,-0.01591754,0.03806229,-0.8761292,-4.313354,0.4803199,-0.745524,1.539582,2.381484,-1.288965,1.141128,2.819077,17.68389,-106.4509,-24.63043,-0.2318326,1.139447,1.931211,21.74442,82.7991,20.71385,,-0.00032135,-0.00023805,-0.00010431
45.70537,6.38E+13,0.07314754,-0.01567949,0.0381666,-0.9126282,-4.262604,0.4936872,-0.745223,1.539821,2.381331,-1.288625,1.141137,2.819165,17.6442,-106.4537,-24.70059,-0.2318458,1.13953,1.931035,21.73097,82.84176,20.70195,,-0.00020211,-0.00021693,-0.00013791
45.72537,6.38E+13,0.07334965,-0.01546256,0.03830451,-0.9981995,-4.199463,0.5407727,-0.7449826,1.540038,2.381285,-1.288293,1.141286,2.819359,17.66952,-106.4542,-24.63226,-0.2318605,1.13986,1.930445,21.76286,82.83876,20.45999,,0,0,0
45.74537,6.38E+13,0.07334965,-0.01546256,0.03830451,-0.9981995,-4.199463,0.5407727,-0.7449826,1.540038,2.381285,-1.288293,1.141286,2.819359,17.66952,-106.4542,-24.63226,-0.2318605,1.13986,1.930445,21.76286,82.83876,20.45999,,-0.00020466,-0.0001417,-0.00012633
45.76537,6.38E+13,0.07355431,-0.01532086,0.03843084,-1.018585,-4.165436,0.533558,-0.7447485,1.540179,2.38123,-1.287857,1.141486,2.819589,17.70852,-106.4443,-24.5137,-0.2318028,1.139894,1.930224,21.75585,82.85074,20.57304,,-0.00018461,6.266E-05,-1.889E-05
45.78537,6.38E+13,0.07373892,-0.01538352,0.03844973,-0.9247131,-4.130676,0.5443045,-0.7446046,1.540117,2.381113,-1.287385,1.141478,2.819873,17.74343,-106.3621,-24.509,-0.2318278,1.140056,1.92977,21.6997,82.90259,20.78922,,-8.157E-05,0.00014873,-2.678E-05
45.80537,6.38E+13,0.07382049,-0.01553225,0.03847651,-0.9000549,-4.081604,0.5689842,-0.7445281,1.539968,2.381074,-1.28677,1.141514,2.820325,17.66892,-106.368,-24.66284,-0.2319197,1.140198,1.929424,21.72264,82.89223,20.69778,,0,0,0
45.82537,6.38E+13,0.07382049,-0.01553225,0.03847651,-0.9000549,-4.081604,0.5689842,-0.7445281,1.539968,2.381074,-1.28677,1.141514,2.820325,17.66892,-106.368,-24.66284,-0.2319197,1.140198,1.929424,21.72264,82.89223,20.69778,,5.6E-07,0.00020023,-0.00014641
45.84537,6.38E+13,0.07381993,-0.01573248,0.03862292,-0.927887,-4.042633,0.5805058,-0.7444249,1.539768,2.381178,-1.286189,1.141649,2.820888,17.68368,-106.2488,-24.46716,-0.232097,1.140652,1.928648,21.68213,82.96628,20.59561,,3.436E-05,0.00017343,-0.00016735
45.86537,6.38E+13,0.07378557,-0.01590591,0.03879027,-0.9527893,-3.988007,0.617372,-0.7443309,1.539594,2.38132,-1.285826,1.141666,2.821263,17.70571,-106.2243,-24.41687,-0.2322466,1.14092,1.928131,21.61732,83.04628,20.66075,,0,0,0
45.88537,6.38E+13,0.07378557,-0.01590591,0.03879027,-0.9527893,-3.988007,0.617372,-0.7443309,1.539594,2.38132,-1.285826,1.141666,2.821263,17.70571,-106.2243,-24.41687,-0.2322466,1.14092,1.928131,21.61732,83.04628,20.66075,,6.395E-05,0.00018158,-0.00010184
45.90537,6.38E+13,0.07372162,-0.01608749,0.03889211,-0.8572693,-3.955139,0.6499745,-0.7443041,1.539412,2.381438,-1.284897,1.141409,2.822189,17.59442,-106.1006,-24.595,-0.2324047,1.141031,1.927835,21.60271,83.04099,20.6799,,0.00018423,0.00012424,-6.997E-05
45.92537,6.38E+13,0.07353739,-0.01621173,0.03896208,-0.7532043,-3.93158,0.6712087,-0.7443849,1.539288,2.381618,-1.28421,1.140929,2.822819,17.62102,-105.9464,-24.67316,-0.2327861,1.141217,1.927222,21.57886,83.09494,20.67129,,0,0,0
45.94537,6.38E+13,0.07353739,-0.01621173,0.03896208,-0.7532043,-3.93158,0.6712087,-0.7443849,1.539288,2.381618,-1.28421,1.140929,2.822819,17.62102,-105.9464,-24.67316,-0.2327861,1.141217,1.927222,21.57886,83.09494,20.67129,,0.00027974,-0.00008909,-7.634E-05
45.96537,6.38E+13,0.07325765,-0.01612264,0.03903842,-0.6792603,-3.924683,0.7010625,-0.7445287,1.539377,2.381869,-1.284066,1.140702,2.823004,17.65281,-105.9568,-24.61761,-0.2332838,1.141279,1.926679,21.57759,83.17574,20.58676,,0.00041549,-0.00029742,-7.058E-05
45.98537,6.38E+13,0.07284216,-0.01582522,0.039109,-0.6430054,-3.943604,0.7938237,-0.7447726,1.539675,2.382213,-1.283577,1.140305,2.823234,17.69255,-105.9732,-24.61298,-0.2337087,1.140997,1.926437,21.67651,83.14288,20.56804,,0.00037814,-0.00026871,-0.00012058
46.00537,6.38E+13,0.07246402,-0.01555651,0.03922958,-0.6281433,-3.985931,0.8584846,-0.7449547,1.539943,2.382566,-1.282647,1.139406,2.823445,17.85818,-105.8136,-24.57867,-0.2345689,1.140339,1.925829,21.75167,83.36495,21.04,,0,0,0
46.02537,6.38E+13,0.07246402,-0.01555651,0.03922958,-0.6281433,-3.985931,0.8584846,-0.7449547,1.539943,2.382566,-1.282647,1.139406,2.823445,17.85818,-105.8136,-24.57867,-0.2345689,1.140339,1.925829,21.75167,83.36495,21.04,,0.00047658,-0.00036508,-0.00011404
46.04537,6.38E+13,0.07198744,-0.01519143,0.03934362,-0.6424866,-4.028076,0.7726646,-0.745211,1.540309,2.382983,-1.282336,1.138695,2.82357,17.93207,-105.8157,-24.78,-0.2350315,1.140298,1.92554,21.78293,83.52193,20.97813,,0.00044269,-6.428E-05,-3.892E-05
46.06537,6.38E+13,0.07154475,-0.01512715,0.03938254,-0.658844,-4.05661,0.7657058,-0.7454965,1.540373,2.383324,-1.282384,1.138601,2.823559,17.85862,-105.8637,-24.79413,-0.2353988,1.140374,1.925505,21.84044,83.45646,20.86214,,0.00038551,9.179E-05,-0.00013017
46.08537,6.38E+13,0.07115924,-0.01521894,0.03951271,-0.7833862,-4.06488,0.8471049,-0.7456771,1.540281,2.383688,-1.282522,1.138321,2.82367,17.93272,-105.8758,-24.75995,-0.2358609,1.140595,1.925286,21.76411,83.54762,21.0528,,0,0,0
46.10537,6.38E+13,0.07115924,-0.01521894,0.03951271,-0.7833862,-4.06488,0.8471049,-0.7456771,1.540281,2.383688,-1.282522,1.138321,2.82367,17.93272,-105.8758,-24.75995,-0.2358609,1.140595,1.925286,21.76411,83.54762,21.0528,,0.00031253,0.0002705,-0.00013509
46.12537,6.38E+13,0.07084671,-0.01548944,0.0396478,-0.8068542,-3.959625,0.8674948,-0.7458026,1.540011,2.384005,-1.282924,1.138151,2.82391,17.8958,-105.9431,-24.82483,-0.2359442,1.140809,1.925201,21.71291,83.54973,21.03564,,0.0003076,0.00032627,-5.479E-05
46.14537,6.38E+13,0.07053911,-0.01581571,0.03970259,-0.7697754,-3.866089,0.8480933,-0.7459813,1.539684,2.384261,-1.283299,1.138166,2.824177,17.88331,-106.0001,-24.83582,-0.2362781,1.14147,1.925191,21.61603,83.5166,20.88667,,0,0,0
46.16537,6.38E+13,0.07053911,-0.01581571,0.03970259,-0.7697754,-3.866089,0.8480933,-0.7459813,1.539684,2.384261,-1.283299,1.138166,2.824177,17.88331,-106.0001,-24.83582,-0.2362781,1.14147,1.925191,21.61603,83.5166,20.88667,,0.00041148,0.00013334,-2.597E-05
46.18537,6.38E+13,0.07012763,-0.01594905,0.03972856,-0.8059998,-3.797852,0.6919891,-0.746254,1.539551,2.384571,-1.28363,1.138299,2.824568,17.90143,-105.9341,-24.74606,-0.2366905,1.141955,1.925353,21.51928,83.51183,20.79459,,0.00037601,0.00031314,0.00015986
46.20537,6.38E+13,0.06975162,-0.01626219,0.0395687,-0.674469,-3.750732,0.5813347,-0.7466329,1.539238,2.384723,-1.284119,1.138376,2.825263,17.82133,-105.8955,-24.86728,-0.2371589,1.14215,1.925698,21.51723,83.42865,20.79145,,0.00048532,0.00016118,0.00024103
46.22537,6.38E+13,0.0692663,-0.01642337,0.03932767,-0.6051636,-3.709564,0.551219,-0.7471465,1.539077,2.384896,-1.284576,1.138466,2.825896,17.75316,-105.8206,-24.93442,-0.2377576,1.142278,1.926023,21.4618,83.45581,20.98612,,0,0,0
46.24537,6.38E+13,0.0692663,-0.01642337,0.03932767,-0.6051636,-3.709564,0.551219,-0.7471465,1.539077,2.384896,-1.284576,1.138466,2.825896,17.75316,-105.8206,-24.93442,-0.2377576,1.142278,1.926023,21.4618,83.45581,20.98612,,0.00075508,9.02E-06,0.00032239
46.26537,6.38E+13,0.06851122,-0.01643239,0.03900528,-0.5877686,-3.691559,0.5226228,-0.7479084,1.539068,2.385202,-1.284989,1.138553,2.826283,17.7415,-105.7883,-24.90866,-0.2383296,1.142331,1.92605,21.48564,83.575,20.8748,,0.00065242,3.804E-05,0.00023852
46.28537,6.38E+13,0.0678588,-0.01647043,0.03876676,-0.6246643,-3.717987,0.6215864,-0.7485383,1.53903,2.385495,-1.285554,1.138766,2.826634,17.6986,-105.7322,-24.86856,-0.2387666,1.142369,1.92622,21.54447,83.57583,20.66804,,0,0,0
46.30537,6.38E+13,0.0678588,-0.01647043,0.03876676,-0.6246643,-3.717987,0.6215864,-0.7485383,1.53903,2.385495,-1.285554,1.138766,2.826634,17.6986,-105.7322,-24.86856,-0.2387666,1.142369,1.92622,21.54447,83.57583,20.66804,,0.0006777,0.00028701,0.0002623
46.32537,6.38E+13,0.0671811,-0.01675744,0.03850446,-0.721283,-3.840851,0.7577526,-0.749203,1.538743,2.385788,-1.285975,1.138904,2.826671,17.69328,-105.7001,-24.85156,-0.2389819,1.142372,1.926569,21.48251,83.55976,20.88274,,0.00067942,4.187E-05,0.00019943
46.34537,6.38E+13,0.06650168,-0.01679931,0.03830503,-0.7741089,-3.980072,0.7673644,-0.7498244,1.538701,2.386128,-1.287109,1.138982,2.826699,17.65702,-105.818,-24.87839,-0.239134,1.142473,1.926937,21.41592,83.51949,20.98567,,0.00045181,-0.00013729,9.859E-05
46.36537,6.38E+13,0.06604987,-0.01666202,0.03820644,-0.7907104,-4.086212,0.7792621,-0.7502136,1.538838,2.386378,-1.288059,1.13901,2.826556,17.69227,-105.8895,-24.79425,-0.2392778,1.142605,1.92734,21.42224,83.46874,20.64109,,0,0,0
46.38537,6.38E+13,0.06604987,-0.01666202,0.03820644,-0.7907104,-4.086212,0.7792621,-0.7502136,1.538838,2.386378,-1.288059,1.13901,2.826556,17.69227,-105.8895,-24.79425,-0.2392778,1.142605,1.92734,21.42224,83.46874,20.64109,,0.00044822,-0.00014528,0.00018704
46.40537,6.38E+13,0.06560165,-0.01651674,0.0380194,-0.8247375,-4.06488,0.7967115,-0.7506628,1.538983,2.386562,-1.288577,1.139048,2.826318,17.71105,-105.8613,-24.7438,-0.2393191,1.142473,1.927785,21.42791,83.34097,20.53803,,0.0003791,6.428E-05,0.0002526
46.42537,6.38E+13,0.06522255,-0.01658102,0.0377668,-0.8924866,-4.053711,0.7450432,-0.7511095,1.538919,2.386652,-1.289283,1.139026,2.826022,17.72461,-105.8833,-24.77396,-0.2395274,1.142159,1.928593,21.3941,83.3083,20.80099,,0.00020647,1.486E-05,0.00031138
46.44537,6.38E+13,0.06501608,-0.01659588,0.03745542,-0.9539795,-3.99939,0.7205881,-0.7514757,1.538904,2.386578,-1.290925,1.139104,2.825584,17.71404,-106.0497,-24.82156,-0.2396247,1.142059,1.928766,21.40951,83.3292,20.77146,,0,0,0
46.46537,6.38E+13,0.06501608,-0.01659588,0.03745542,-0.9539795,-3.99939,0.7205881,-0.7514757,1.538904,2.386578,-1.290925,1.139104,2.825584,17.71404,-106.0497,-24.82156,-0.2396247,1.142059,1.928766,21.40951,83.3292,20.77146,,0.00025049,-0.00008617,0.00022376
46.48537,6.38E+13,0.06476559,-0.01650971,0.03723166,-1.053131,-3.943939,0.7353331,-0.751811,1.53899,2.386596,-1.292625,1.139514,2.825109,17.69458,-106.1482,-24.58664,-0.2400476,1.141726,1.929839,21.53474,83.29166,20.38552,,0.00026825,-0.00026461,1.166E-05
46.50537,6.38E+13,0.06449734,-0.0162451,0.03722,-1.258789,-3.901337,0.8086292,-0.752009,1.539255,2.386778,-1.293977,1.13945,2.824616,17.77077,-106.3522,-24.54849,-0.2401596,1.141474,1.930533,21.52268,83.18015,20.57612,,0,0,0
46.52537,6.38E+13,0.06449734,-0.0162451,0.03722,-1.258789,-3.901337,0.8086292,-0.752009,1.539255,2.386778,-1.293977,1.13945,2.824616,17.77077,-106.3522,-24.54849,-0.2401596,1.141474,1.930533,21.52268,83.18015,20.57612,,0.00020318,-7.41E-05,4.861E-05
46.54537,6.38E+13,0.06429416,-0.016171,0.03717139,-1.277252,-3.8974,0.9478205,-0.752187,1.539329,2.386887,-1.294254,1.139343,2.824418,17.75873,-106.3694,-24.62598,-0.240325,1.140949,1.931895,21.42107,83.11823,21.23456,,0.00011992,-1.453E-05,0.00014171
46.56537,6.38E+13,0.06417424,-0.01615647,0.03702968,-1.274658,-3.890839,0.9393641,-0.752372,1.539344,2.386872,-1.294823,1.139329,2.824175,17.74681,-106.3803,-24.68231,-0.2403939,1.141225,1.931555,21.45207,83.15688,20.83243,,0.00020928,-0.00013752,0.00003359
46.58537,6.38E+13,0.06396496,-0.01601895,0.03699609,-1.399719,-3.880005,0.8502292,-0.7525437,1.539481,2.386996,-1.295381,1.139428,2.82392,17.6963,-106.4,-24.69739,-0.240707,1.141106,1.932238,21.58953,83.02639,20.38062,,0,0,0
46.60537,6.38E+13,0.06396496,-0.01601895,0.03699609,-1.399719,-3.880005,0.8502292,-0.7525437,1.539481,2.386996,-1.295381,1.139428,2.82392,17.6963,-106.4,-24.69739,-0.240707,1.141106,1.932238,21.58953,83.02639,20.38062,,0.00026446,-0.00010617,5.145E-05
46.62537,6.38E+13,0.0637005,-0.01591278,0.03694464,-1.425446,-3.957001,0.8402854,-0.7527671,1.539587,2.387147,-1.296064,1.13943,2.823515,17.7359,-106.4347,-24.59225,-0.2406701,1.140727,1.932553,21.54718,83.16312,20.93764,,0.00022891,1.547E-05,0.00020819
46.64537,6.38E+13,0.06347159,-0.01592825,0.03673645,-1.328918,-4.050995,0.8251843,-0.7530762,1.539572,2.387161,-1.296447,1.139228,2.823268,17.75396,-106.4561,-24.67664,-0.2406458,1.140655,1.93266,21.52687,83.19724,21.00342,,0,0,0
46.66537,6.38E+13,0.06347159,-0.01592825,0.03673645,-1.328918,-4.050995,0.8251843,-0.7530762,1.539572,2.387161,-1.296447,1.139228,2.823268,17.75396,-106.4561,-24.67664,-0.2406458,1.140655,1.93266,21.52687,83.19724,21.00342,,0.00025649,-2.504E-05,0.00022566
46.68537,6.38E+13,0.0632151,-0.01590321,0.03651079,-1.274841,-4.140656,0.8745385,-0.7534171,1.539597,2.387183,-1.296876,1.139089,2.822906,17.6776,-106.5116,-24.90002,-0.2406528,1.14078,1.93295,21.59858,83.14374,20.74192,,0.00023682,-3.921E-05,0.0002638
46.70537,6.38E+13,0.06297828,-0.015864,0.03624699,-1.181763,-4.174622,0.8502998,-0.7537711,1.539636,2.387164,-1.297243,1.139185,2.82254,17.73055,-106.5345,-24.76706,-0.2404369,1.140997,1.933272,21.54446,83.01698,20.69727,,0.00017419,-2.789E-05,0.00023482
46.72537,6.38E+13,0.06280409,-0.01583611,0.03601217,-1.252563,-4.146118,0.7886726,-0.7540603,1.539664,2.387121,-1.297976,1.139155,2.822207,17.80198,-106.7062,-24.6777,-0.2401028,1.141238,1.933653,21.47305,82.96308,20.94658,,0,0,0
46.74537,6.38E+13,0.06280409,-0.01583611,0.03601217,-1.252563,-4.146118,0.7886726,-0.7540603,1.539664,2.387121,-1.297976,1.139155,2.822207,17.80198,-106.7062,-24.6777,-0.2401028,1.141238,1.933653,21.47305,82.96308,20.94658,,5.146E-05,4.115E-05,0.00024472
46.76537,6.38E+13,0.06275263,-0.01587726,0.03576745,-1.270782,-4.115479,0.8828862,-0.7542698,1.539623,2.386985,-1.298175,1.139174,2.822204,17.77822,-106.6911,-24.65787,-0.2397751,1.141401,1.933488,21.46608,82.98415,20.83025,,5.628E-05,3.94E-06,0.00017212
46.78537,6.38E+13,0.06269635,-0.0158812,0.03559533,-1.336548,-4.095337,0.9232303,-0.7544312,1.539619,2.386903,-1.298379,1.13916,2.822156,17.70707,-106.6828,-24.67444,-0.2394315,1.141906,1.933529,21.44105,83.01855,20.64494,,0,0,0
46.80537,6.38E+13,0.06269635,-0.0158812,0.03559533,-1.336548,-4.095337,0.9232303,-0.7544312,1.539619,2.386903,-1.298379,1.13916,2.822156,17.70707,-106.6828,-24.67444,-0.2394315,1.141906,1.933529,21.44105,83.01855,20.64494,,9.339E-05,-2.74E-05,0.00012781
46.82537,6.38E+13,0.06260296,-0.0158538,0.03546752,-1.368347,-4.068176,0.9003854,-0.7545877,1.539646,2.386878,-1.298459,1.139034,2.822158,17.71283,-106.6649,-24.68546,-0.2392251,1.14227,1.934009,21.36953,82.881,20.68766,,0.00012563,4.625E-05,0.00018577
46.84537,6.38E+13,0.06247733,-0.01590005,0.03528175,-1.33847,-4.09201,0.9081064,-0.7548079,1.5396,2.386836,-1.298443,1.138848,2.822171,17.748,-106.6038,-24.60751,-0.2389976,1.142521,1.934455,21.32598,82.72121,20.76252,,9.638E-05,9.235E-05,0.00019287
46.86537,6.38E+13,0.06238095,-0.0159924,0.03508888,-1.246857,-4.141083,0.952786,-0.7550124,1.539508,2.386768,-1.298423,1.138608,2.822167,17.8002,-106.5935,-24.5751,-0.2389596,1.142629,1.934372,21.29219,82.78291,20.68822,,0,0,0
46.88537,6.38E+13,0.06238095,-0.0159924,0.03508888,-1.246857,-4.141083,0.952786,-0.7550124,1.539508,2.386768,-1.298423,1.138608,2.822167,17.8002,-106.5935,-24.5751,-0.2389596,1.142629,1.934372,21.29219,82.78291,20.68822,,2.512E-05,5.616E-05,0.0002002
